commit_id,nuc,aexp,ndev,nd,age,asexp,la,ld,target
5901,18.5,115,5.0,5,114.333333333333,0.4764708327506929,311,40,False
5902,4.0,20,3.0,1,0.0,9.0,5,1,False
5903,23.695652173913,668,1.91304347826087,4,68.3478260869565,0.0020398305832583,604,1371,True
5904,23.695652173913,668,1.91304347826087,4,68.3478260869565,0.0020398305832583,607,1374,False
5905,67.28571428571429,329,8.0,4,2.0,235.0,2,98,False
5906,60.875,330,7.25,5,69.0,0.484353714155986,99,3,True
5907,5.0,2,2.0,1,45.0,1.0,3,2,False
5908,67.0,331,22.0,1,3.0,63.0,8,8,False
5909,17.4,332,4.0,3,111.4,237.0,79,15,True
5910,70.6666666666667,367,3.14285714285714,5,69.28571428571429,0.0555480209997216,401,88,True
5911,1.0,46,0.5,1,26.0,31.0,114,46,True
5912,14.666666666666698,47,5.33333333333333,1,12.0,32.0,96,46,False
5913,57.6666666666667,333,5.22222222222222,5,13.2222222222222,0.484353714083112,128,1,False
5914,23.0,162,13.0,1,152.0,10.0,3,1,False
5915,11.0,673,6.0,1,28.0,421.0,32,1,False
5916,30.6666666666667,368,4.5,1,15.666666666666698,0.0555480209997216,47,2,False
5917,2.0,674,1.0,1,14.0,422.0,0,237,False
5918,54.0,369,15.0,1,49.0,243.0,53,6,True
5919,25.0,677,3.3,4,9.3,0.0300768237284485,62,370,True
5920,4.5,146,1.0,1,81.0,63.0,27,1,False
5921,67.6666666666667,127,10.6666666666667,2,61.3333333333333,0.499988526076775,30,13,False
5922,34.925,370,1.65,9,120.175,0.0555480209997216,957,416,True
5923,39.0,21,11.5,1,5.5,10.0,25,5,False
5924,9.0,26,5.0,1,26.0,25.0,9,2,False
5925,31.0,116,15.0,1,7.0,66.0,2,2,False
5926,115.75,337,13.0,2,25.75,240.0,15,4,False
5927,19.969696969697,27,1.81818181818182,10,150.969696969697,0.3339560829241049,2309,476,True
5928,16.5,49,2.375,2,41.4375,34.0,1272,605,True
5929,64.0,338,13.0,1,2.0,241.0,6,2,False
5930,1.2,51,0.2,1,7.4,36.0,1385,120,True
5931,18.5,340,8.5,2,134.0,243.0,35,5,True
5932,5.7,52,1.9,1,163.5,37.0,266,76,True
5933,28.0,371,13.0,1,6.0,245.0,1,0,False
5934,6.0,678,2.5,2,37.0,426.0,21,23,True
5935,51.0,1,19.0,1,20.0,1.0,8,5,False
5936,126.0,342,13.75,1,6.75,245.0,23,4,False
5937,24.2,11,1.96,7,93.84,0.203377723693848,8200,1380,True
5938,23.5,12,7.5,1,464.5,6.0,0,489,False
5939,10.2857142857143,34,2.85714285714286,2,22.285714285714302,26.0,58,33,True
5940,2.8,373,1.4,3,69.4,84.0,151,8,False
5941,20.0,374,11.0,1,420.0,246.0,4,0,False
5942,7.0,20,2.5,2,14.5,0.0,222,0,True
5943,50.7333333333333,28,4.13333333333333,7,20.266666666666698,0.3339560829241049,2235,567,False
5944,146.0,8,41.0,1,0.0,1.0,6,4,False
5945,23.6875,347,2.5625,2,126.1875,249.0,1102,402,True
5946,1.0,348,1.0,1,40.0,250.0,0,211,False
5947,69.5,680,9.25,1,24.25,428.0,4,44,False
5948,11.666666666666698,349,2.3333333333333304,6,80.0,0.50137924326214,301,12,True
5949,18.0,54,4.16666666666667,2,24.3333333333333,39.0,317,343,True
5950,16.0,0,4.66666666666667,1,130.666666666667,0.0,12,16,False
5951,16.0,0,4.66666666666667,1,130.666666666667,0.0,12,16,False
5952,50.3333333333333,8,13.0,2,9.33333333333333,0.99609375,209,1,False
5953,12.833333333333302,131,3.8333333333333295,1,208.166666666667,101.0,180,10,True
5954,31.88524590163929,8,1.08196721311475,8,116.655737704918,0.73046875,1412,1332,True
5955,181.0,13,37.0,1,69.0,7.0,5,2,True
5956,9.16666666666667,132,3.0,2,258.5,102.0,135,2,False
5957,17.2941176470588,682,2.35294117647059,6,28.9411764705882,0.0300768237284485,213,136,True
5958,70.6666666666667,217,8.16666666666667,3,106.833333333333,0.498114349968421,176,23,False
5959,34.1428571428571,55,5.71428571428571,2,64.71428571428571,40.0,41,19,False
5960,61.454545454545496,2,5.90909090909091,4,59.454545454545496,0.3125,207,28,True
5961,28.8333333333333,76,6.5,2,29.3333333333333,8.89199160576016e-16,219,97,False
5962,4.0,218,2.6666666666666696,1,412.666666666667,1.6450530119336402e-19,46,2,False
5963,14.25,219,5.75,2,285.5,1.6450530119336402e-19,53,3,True
5964,9.66666666666667,12,2.0,2,65.6666666666667,0.0,102,18,False
5965,3.75,57,1.625,2,3.25,42.0,504,284,False
5966,27.25,684,7.25,2,20.0,0.999810151404631,26,5,False
5967,20.3333333333333,685,6.33333333333333,2,24.6666666666667,432.0,26,9,False
5968,27.0,376,3.53846153846154,1,138.461538461538,0.0555480209997216,840,1,True
5969,44.5,29,9.25,1,118.25,1.02638668194413,27,2,True
5970,3.0,377,2.0,1,56.0,44.0,5,4,False
5971,1.0,378,0.142857142857143,1,0.0,0.0555480209997216,129,5,False
5972,40.0,134,7.0,2,34.0,104.0,343,254,True
5973,13.5,135,3.0,2,35.0,24.0,42,27,False
5974,4.16666666666667,59,2.0,1,20.6666666666667,43.0,561,416,True
5975,0.25,60,0.0833333333333333,3,7.5,44.0,478,139,True
5976,9.0,687,7.0,1,461.0,136.0,1,1,True
5977,213.5,30,27.5,1,192.0,29.0,31,1,False
5978,66.6666666666667,361,14.666666666666698,3,136.0,0.484373741243984,37,3,False
5979,58.5,147,14.0,2,63.5,1.21056991962572,2,2,True
5980,105.0,23,28.0,1,36.0,13.0,2,4,False
5981,9.66666666666667,31,4.33333333333333,1,36.0,1.0263866842724398,74,9,False
5982,10.6666666666667,32,4.66666666666667,1,0.0,1.0263866847381,9,74,False
5983,53.0,8,9.75,2,191.75,1.875,22,28,False
5984,7.0625,9,1.8125,2,106.0625,6.0,1106,880,True
5985,17.0,24,8.0,1,531.0,14.0,25,2,False
5986,5.83333333333333,25,2.6666666666666696,4,38.1666666666667,1.7280214726924898,112,31,True
5987,229.0,33,27.5,1,45.0,32.0,11,7,True
5988,48.8444444444444,49,1.6888888888888898,15,59.4666666666667,0.0169264148920132,611,270,True
5989,26.0,363,9.0,2,89.5,262.0,8,1,True
5990,0.0,61,0.0,1,0.0,45.0,31,14,True
5991,8.642857142857139,364,1.7142857142857095,6,80.5714285714286,7.0,225,21,True
5992,62.75,136,4.75,2,76.3333333333333,105.0,533,397,True
5993,6.0,50,3.0,1,68.0,33.0,13,13,False
5994,21.5652173913043,0,1.69565217391304,21,155.521739130435,0.0,89,89,False
5995,0.5,62,0.25,1,0.5,46.0,264,83,True
5996,63.5,368,7.33333333333333,3,42.5,265.0,46,9,False
5997,27.3333333333333,15,7.0,1,43.0,7.0,126,72,True
5998,29.6,51,3.6,4,261.8,0.186627320423551,84,39,False
5999,105.142857142857,37,8.28571428571429,3,119.428571428571,0.533013412019807,229,34,True
6000,35.8,139,3.7333333333333294,4,28.8666666666667,108.0,32,36,False
6001,4.66666666666667,10,1.55555555555556,2,25.4444444444444,7.0,346,93,True
6002,21.0,11,9.0,1,63.0,8.0,2,3,False
6003,11.5,12,1.8333333333333304,1,223.944444444444,9.0,224,213,True
6004,7.0,105,4.0,1,54.0,8.0,25,12,False
6005,16.727272727272698,15,3.09090909090909,1,36.0,1.88082885742188,483,227,False
6006,22.0714285714286,52,2.25,9,149.928571428571,0.2708525087712889,385,251,False
6007,13.5,64,5.5,2,232.5,47.0,2,7,False
6008,18.8333333333333,383,4.33333333333333,2,20.1666666666667,0.0555480209997216,54,22,False
6009,122.0,17,31.0,1,8.0,8.0,7,2,True
6010,29.576271186440703,65,1.13559322033898,10,70.6440677966102,48.0,1844,1748,True
6011,18.0,149,5.0,1,69.0,66.0,57,58,False
6012,14.0,371,9.0,1,284.0,266.0,0,2,False
6013,15.0,372,9.0,1,0.0,267.0,2,0,True
6014,3.0,106,0.384615384615385,5,91.8461538461538,4.0,1449,201,True
6015,18.875,87,4.125,3,133.125,0.185722186028105,82,27,False
6016,20.3333333333333,26,4.83333333333333,1,169.166666666667,1.72802150249481,137,31,True
6017,21.0,384,8.0,1,111.0,253.0,5,0,False
6018,22.0,374,8.0,1,7.0,268.0,1,0,False
6019,43.4285714285714,691,6.428571428571429,4,156.285714285714,0.0306871752890158,158,27,False
6020,44.4285714285714,66,6.428571428571429,4,0.0,0.4165878286262059,27,158,False
6021,39.1111111111111,3,5.33333333333333,4,2.0,0.5185185185185179,161,27,True
6022,25.5,385,7.5,1,28.5,254.0,4,4,True
6023,77.625,142,4.5625,7,72.0,0.114583333260688,103,111,True
6024,30.0,376,10.0,1,53.0,270.0,117,58,True
6025,17.5,79,5.75,3,58.25,8.89199182082712e-16,116,14,True
6026,13.555555555555598,1,2.3333333333333304,2,37.1111111111111,0.5,579,272,False
6027,13.4,1,1.73333333333333,4,52.0,0.5,871,43,True
6028,51.2,143,5.4,8,150.5,112.0,37,109,False
6029,0.0,144,0.0,2,0.0,113.0,8,11,False
6030,30.8,377,4.2,1,114.4,271.0,80,6,False
6031,30.0,692,15.0,1,207.0,139.0,4,3,False
6032,31.8,378,4.2,1,0.0,272.0,6,80,False
6033,7.33333333333333,145,2.0,2,13.0,25.0,212,137,False
6034,110.666666666667,150,9.33333333333333,2,49.1666666666667,103.0,122,14,False
6035,30.8333333333333,379,3.8333333333333295,2,0.0,273.0,96,20,False
6036,10.5,380,5.0,1,6.0,1.00071401188316,25,5,True
6037,47.0,16,15.0,2,25.0,9.0,116,118,True
6038,13.666666666666698,381,3.8333333333333295,5,17.1666666666667,0.4850899506553779,2621,168,False
6039,16.6,693,4.0,5,100.5,30.0,373,2,True
6040,16.0,0,6.5,4,240.25,0.0,32,29,True
6041,4.5789473684210495,9,0.6052631578947371,3,151.36842105263202,0.0,252,43,False
6042,36.741935483871,17,1.30645161290323,13,146.129032258065,0.498003072006226,429,1387,True
6043,29.0,19,13.0,1,1.0,9.0,141,227,False
6044,286.0,386,28.0,1,6.5,255.0,54,5,True
6045,19.5,220,7.5,1,1.0,35.0,2,2,False
6046,1.0,88,0.125,2,1019.0,8.0,0,695,False
6047,31.486486486486505,18,1.91891891891892,16,73.6756756756757,0.661477407062193,403,511,True
6048,30.7777777777778,24,4.77777777777778,5,40.22222222222221,1.10768604278564,83,35,True
6049,44.3333333333333,5,10.0,1,4.33333333333333,1.0,49,12,False
6050,44.0,31,21.0,1,3.0,11.0,256,426,False
6051,15.0,388,7.0,1,0.0,279.0,1,1,True
6052,22.0,389,8.0,1,17.0,280.0,160,6,True
6053,9.5,47,6.5,2,401.0,0.7648935923434621,30,1,False
6054,6.0,390,4.5,2,9.0,27.0,5,1,False
6055,24.3333333333333,3,8.33333333333333,1,120.333333333333,0.0,318,97,False
6056,0.0,33,0.0,1,0.0,12.0,11,3,True
6057,13.5,38,8.0,2,12.0,1.09535715839593,61,4,False
6058,102.833333333333,146,10.5,4,40.6666666666667,114.0,58,67,True
6059,29.8,696,6.6,2,0.0,0.0300768237265158,241,187,False
6060,47.0,697,11.0,1,11.666666666666698,0.0020399002749777,45,8,False
6061,5.4,54,3.6,3,232.2,0.577706636403037,161,2,False
6062,2.19047619047619,388,0.7142857142857142,5,108.714285714286,0.249259336966096,169,142,True
6063,9.75,1,1.7916666666666698,6,58.0833333333333,0.5,254,211,True
6064,21.875,89,4.25,3,114.5,0.0979626935450908,276,16,True
6065,48.0,698,11.0,1,2.0,0.0020399002749777,8,45,False
6066,31.6,699,6.6,2,2.4,0.0300768237265158,187,241,False
6067,113.0,389,13.75,2,244.25,257.0,370,19,True
6068,8.571428571428571,700,2.57142857142857,2,112.571428571429,439.0,161,30,False
6069,6.857142857142861,147,1.57142857142857,2,152.285714285714,0.499988526076775,580,26,True
6070,21.65,148,2.65,12,71.9,0.0660001025638413,12,115,False
6071,45.0,107,22.0,1,6.0,56.0,4,0,False
6072,9.571428571428571,701,2.57142857142857,2,0.0,440.0,30,161,False
6073,10.5714285714286,702,2.57142857142857,2,0.0,441.0,161,30,False
6074,9.86666666666667,4,1.53333333333333,5,43.4,1.25,758,374,True
6075,308.5,19,35.0,2,16.5,0.8906154632568359,3,3,False
6076,172.0,150,12.0,2,215.2,117.0,168,6,True
6077,2.0,55,1.0,1,27.0,37.0,2,1,False
6078,3.0,56,2.0,1,0.0,38.0,1,2,False
6079,4.0,57,2.0,1,0.0,39.0,2,1,False
6080,31.0,703,17.0,1,4.0,442.0,15,11,True
6081,182.0,18,24.0,1,2.0,11.0,3,0,False
6082,19.25,151,3.875,2,103.25,0.834251161426803,609,114,True
6083,25.88888888888889,5,3.77777777777778,3,20.111111111111104,1.3125,85,65,True
6084,14.2,704,3.8,1,14.8,443.0,241,82,False
6085,19.0,34,11.0,1,0.0,33.0,1,0,False
6086,14.0,395,7.0,1,251.0,283.0,13,9,True
6087,138.125,396,9.75,5,147.125,0.165294897846572,486,10,True
6088,66.1111111111111,390,6.44444444444444,5,48.8888888888889,0.374260357928468,190,91,True
6089,12.0,151,5.0,1,25.0,27.0,1,1,False
6090,7.545454545454548,6,1.72727272727273,2,4.36363636363636,1.34375,579,251,True
6091,17.0,397,9.0,1,0.0,285.0,1,1,False
6092,2.0,58,2.0,1,0.0,40.0,5,5,False
6093,115.0,6,30.0,1,1.0,3.0,6,29,False
6094,14.0,31,8.0,1,100.0,19.0,3,0,False
6095,30.5,398,10.5,2,14.0,0.484353714083112,6,2,True
6096,12.0,400,6.0,1,435.0,288.0,4,1,False
6097,14.5,152,3.5,1,42.5,28.0,71,8,True
6098,17.0,391,5.0,1,41.0,259.0,4,0,False
6099,15.5,122,5.5,2,169.0,0.211074829103381,52,1,False
6100,40.2962962962963,392,2.6296296296296298,8,109.444444444444,0.0555480209997216,237,1221,True
6101,1.0,705,1.0,1,5.0,444.0,3,3,False
6102,75.0,59,27.0,1,25.0,41.0,21,0,False
6103,6.0,401,6.0,1,24.0,71.0,2,0,False
6104,332.0,153,54.0,1,1.0,118.0,4,4,False
6105,2.0,29,1.0,1,31.3333333333333,0.0,52,5,False
6106,3.0,404,2.0,2,26.0,291.0,6,5,True
6107,11.0,405,8.0,1,34.0,292.0,15,11,True
6108,39.0,7,12.0,1,6.0,6.0,1,2,False
6109,23.0,407,15.0,1,240.0,294.0,2,0,False
6110,16.0,124,4.4,1,20.2,71.0,116,55,False
6111,2.6666666666666696,408,0.666666666666667,2,4.66666666666667,295.0,6,6,False
6112,66.3333333333333,82,6.44444444444444,1,94.3333333333333,6.964747378598246e-25,81,2,True
6113,3.6666666666666696,409,1.0,2,0.0,296.0,6,6,False
6114,4.66666666666667,410,1.0,2,0.0,297.0,6,6,False
6115,4.0,61,2.0,1,367.333333333333,42.0,12,0,False
6116,7.33333333333333,154,1.6666666666666698,3,92.8333333333333,0.499988526076775,24,22,True
6117,15.333333333333302,1,4.66666666666667,1,73.0,0.0,14,0,True
6118,8.53333333333333,155,1.0,5,124.533333333333,0.6250002385459079,678,78,False
6119,9.53333333333333,157,1.0,5,0.0,0.6250002385459079,78,678,False
6120,36.2857142857143,108,7.428571428571429,2,105.857142857143,0.0229492484201613,147,40,True
6121,1.0,412,0.333333333333333,1,42.0,299.0,9,0,False
6122,17.6666666666667,413,5.0,1,229.0,300.0,45,2,True
6123,43.5,414,8.0,2,116.166666666667,301.0,484,157,True
6124,35.0,2,18.0,1,97.0,1.0,0,1,False
6125,116.5,158,14.0,1,47.5,121.0,21,81,True
6126,36.0,3,19.0,1,1.0,2.0,3,0,False
6127,48.0,416,11.5,2,70.5,0.484373741243984,7,3,False
6128,8.0,63,2.5,1,45.6666666666667,44.0,43,56,True
6129,36.0,417,16.0,1,60.0,304.0,12,11,False
6130,34.8,83,2.32,7,94.24,8.89199184667651e-16,483,726,True
6131,4.0,64,3.0,1,0.0,45.0,1,1,False
6132,8.0,706,6.0,1,45.0,140.0,7,5,True
6133,38.5,9,9.5,1,11.5,7.0,50,5,True
6134,3.25,152,1.25,1,22.75,105.0,24,24,False
6135,2.0,394,2.0,1,44.0,1.0,4,3,True
6136,10.0,421,4.0,1,37.0,307.0,3,2,True
6137,7.0,423,6.0,1,11.0,72.0,4,0,False
6138,4.0,153,1.6666666666666698,1,1.0,106.0,15,7,False
6139,3.0,154,2.0,1,1.0,107.0,1,1,False
6140,25.0,9,10.5,2,230.0,0.748046875,6,3,True
6141,64.0,222,16.0,2,25.6666666666667,0.999508913053383,72,15,True
6142,32.5,425,10.0,1,3.0,310.0,63,4,False
6143,116.0,10,31.0,1,22.0,7.0,7,1,False
6144,93.0,708,24.0,1,40.0,446.0,7,0,False
6145,43.1666666666667,709,3.1666666666666696,5,106.833333333333,0.0020473882630486,250,100,True
6146,9.0,31,4.33333333333333,2,240.666666666667,0.1174318348057569,97,27,False
6147,8.5,13,2.6666666666666696,1,130.833333333333,10.0,73,11,False
6148,37.0,427,14.0,1,52.0,312.0,3,1,False
6149,6.0,14,1.5,1,1.0,11.0,16,16,False
6150,4.5,10,1.0,1,21.5,1.3662109375,13,4,False
6151,1.6666666666666698,68,0.333333333333333,1,66.0,51.0,470,312,True
6152,10.5333333333333,160,1.0,5,17.0,0.6250002385459079,679,82,True
6153,9.0,397,5.0,1,139.0,10.0,31,0,False
6154,38.0,223,15.0,1,244.0,144.0,12,4,False
6155,5.66666666666667,15,3.3333333333333304,1,282.0,12.0,117,4,False
6156,63.8888888888889,398,6.66666666666667,4,73.44444444444441,0.2492593369661039,190,14,True
6157,11.0,85,8.0,1,251.0,0.0,15,0,False
6158,4.0,20,1.0,1,36.0,13.0,62,18,False
6159,44.866666666666696,21,2.2666666666666697,13,80.9333333333333,0.184147079552758,3320,827,True
6160,62.0,22,7.0,3,43.25,15.0,5,570,False
6161,32.0,429,14.0,1,112.0,313.0,32,12,True
6162,9.0,32,4.0,1,26.6666666666667,18.0,546,189,False
6163,33.0,430,14.0,1,1.0,314.0,4,16,True
6164,78.0,4,11.2,3,10.0,1.125,190,2,False
6165,78.0,4,11.2,3,10.0,1.125,190,2,False
6166,48.6666666666667,431,12.666666666666698,1,46.3333333333333,75.0,16,5,True
6167,80.0,92,11.4,3,0.0,0.51188799448709,2,190,False
6168,53.2333333333333,33,2.3333333333333304,9,122.433333333333,0.0782063801935361,5320,3706,True
6169,31.5,93,4.08333333333333,5,185.583333333333,0.162347998918401,45,19,False
6170,90.0,34,30.0,1,1.0,20.0,1,1,False
6171,5.2407407407407405,712,0.7592592592592591,9,23.2037037037037,0.111111111121101,199,334,False
6172,18.875,6,3.0,2,18.25,1.21875,264,188,False
6173,2.0,35,2.0,1,2.0,21.0,0,10,False
6174,27.6666666666667,7,8.66666666666667,2,144.0,1.234375,32,58,True
6175,10.6666666666667,13,3.6666666666666696,2,102.666666666667,0.9354248046875,66,1,False
6176,57.2,162,9.8,5,30.2,0.501026482292217,12,15,True
6177,56.0,24,4.73333333333333,7,28.1333333333333,0.1848337250607629,540,2220,False
6178,71.0,25,4.8,6,4.66666666666667,0.37179948045223,2011,925,True
6179,18.0,70,7.0,2,61.6666666666667,0.666610720653352,199,113,True
6180,7.5,156,3.25,3,92.5,1.21056991962572,101,7,False
6181,2.71428571428571,6,1.57142857142857,1,83.0,0.0,504,9,False
6182,3.71428571428571,7,1.7142857142857095,1,0.0,0.0013717421124828,9,504,False
6183,4.71428571428571,0,1.7142857142857095,1,0.0,0.0,504,9,False
6184,91.625,157,7.5,4,142.75,1.21056991962572,204,197,False
6185,142.0,0,15.5,3,21.5,0.0,62,18,True
6186,11.833333333333302,8,1.5,2,62.0,0.0,420,62,True
6187,72.0,15,9.33333333333333,1,3.0,13.0,3,11,False
6188,20.0,714,2.875,2,88.75,19.0,240,249,False
6189,3.0,715,3.0,1,674.0,86.0,34,0,False
6190,29.0,400,7.0,1,89.6666666666667,264.0,93,10,False
6191,19.1777777777778,71,1.17777777777778,7,53.22222222222221,0.666610720653352,2609,1757,True
6192,16.0,65,7.5,1,249.0,14.0,53,0,False
6193,434.0,224,55.0,1,5.0,145.0,4,0,False
6194,80.8,97,7.4,7,122.1,0.4615884099474009,7,952,True
6195,69.2941176470588,96,5.05882352941176,14,104.764705882353,0.0266653033642666,133,63,True
6196,57.7272727272727,432,6.454545454545452,4,137.636363636364,1.89171595055271e-15,196,107,False
6197,30.9387755102041,717,1.4693877551020402,11,131.714285714286,0.0003248467704149,1400,1582,False
6198,58.1,9,3.75,11,34.05,0.373691558837891,1176,58,True
6199,1.6666666666666698,66,1.33333333333333,1,14.666666666666698,0.0,56,1,True
6200,64.0,10,9.75,2,30.0,10.0,62,16,True
6201,36.0,41,9.0,1,12.0,38.0,40,3,False
6202,133.0,433,36.0,1,0.0,315.0,3,0,False
6203,26.0,67,7.5,1,276.0,46.0,8,0,False
6204,22.0,68,13.0,1,150.0,15.0,1,0,False
6205,134.0,434,36.0,1,0.0,316.0,8,8,False
6206,49.0769230769231,0,4.6153846153846105,3,51.53846153846151,0.0,257,36,True
6207,22.5,0,9.5,1,18.0,0.0,9,7,False
6208,36.16923076923079,720,1.23076923076923,13,13.7384615384615,0.0003248467704149,1697,1731,True
6209,350.5,436,31.0,2,2.0,317.0,15,0,False
6210,358.0,437,48.0,1,0.0,318.0,1,1,False
6211,137.0,721,36.0,1,1.0,453.0,6,4,False
6212,10.3333333333333,69,1.55555555555556,1,350.111111111111,16.0,12,0,False
6213,7.0,722,4.0,1,65.0,17.0,2,2,False
6214,14.0,723,8.0,1,394.0,90.0,2,3,False
6215,55.0,439,6.0,5,61.75,0.165294897846572,193,118,True
6216,6.71428571428571,70,1.04761904761905,4,196.952380952381,0.7481191092546129,656,215,False
6217,2.0,71,1.0,2,0.0,48.0,23,35,False
6218,26.0,440,11.0,1,12.0,7.0,0,3,False
6219,8.0,0,5.5,1,8.0,0.0,64,37,True
6220,16.0,73,3.36363636363636,2,90.1818181818182,0.757164004342913,730,1234,False
6221,4.25,165,1.0,3,388.75,0.1666838005462469,22,8,False
6222,128.0,17,19.5,2,77.0,13.0,98,5,True
6223,10.0,1,3.2,2,108.0,0.0,269,16,True
6224,26.0,19,9.33333333333333,3,37.6666666666667,1.02524185180664,368,1,True
6225,1.5,442,1.0,1,121.0,1.0,55,1,False
6226,1.0,166,1.0,1,134.0,34.0,20,20,False
6227,36.0,13,19.0,1,202.0,7.0,7,1,False
6228,48.2727272727273,446,4.5454545454545485,4,77.3636363636364,323.0,73,1,True
6229,64.0,72,16.0,1,11.0,16.0,11,3,False
6230,65.0,74,16.0,1,0.0,17.0,1,1,False
6231,5.75,62,2.5,1,69.5,45.0,273,183,False
6232,12.333333333333302,168,2.0,1,130.0,35.0,33,14,False
6233,9.75,169,1.75,3,152.75,36.0,77,17,False
6234,14.76,63,2.04,4,44.72,0.12765025150471,2211,276,True
6235,3.25,447,1.25,1,66.0,4.0,37,10,True
6236,19.5769230769231,405,2.1923076923076903,13,103.46153846153798,0.249259828706263,6,109,False
6237,10.0,406,6.0,1,0.0,268.0,1,0,False
6238,7.0,449,6.0,1,91.0,16.0,1,0,False
6239,70.25,26,7.625,5,70.875,0.455596908926964,54,46,False
6240,2.0,450,2.0,1,91.0,5.0,2,0,False
6241,19.75,452,3.75,1,272.75,0.484373741243984,28,14,False
6242,2.14285714285714,64,1.14285714285714,2,125.571428571429,0.127650251472844,711,7,True
6243,61.3333333333333,65,16.0,2,23.3333333333333,0.4476247746499311,174,3,False
6244,62.3333333333333,66,16.0,2,0.0,0.4476247746499311,3,174,False
6245,16.4,170,5.0,2,30.8,0.499988526076775,5,1,False
6246,40.8461538461538,44,4.38461538461539,3,357.461538461538,41.0,127,45,True
6247,98.75,67,13.25,1,11.75,48.0,78,17,False
6248,9.25,74,4.5,1,39.5,0.757164004342913,20,19,False
6249,30.6,45,6.8,2,111.0,1.0263866850764,997,158,True
6250,6.25,12,2.25,3,13.75,5.08052634252909e-05,567,37,False
6251,94.0,453,30.0,1,22.0,327.0,51,11,False
6252,24.5,75,4.1,1,41.1,0.757164004342913,549,467,True
6253,1.6666666666666698,171,0.666666666666667,2,15.333333333333302,0.501026482292217,889,228,False
6254,63.4,172,6.1,3,74.6,0.6249887869708161,198,44,True
6255,20.75,455,4.0,1,4.0,0.484373741243984,15,34,False
6256,6.428571428571429,77,1.35714285714286,5,174.35714285714295,0.1458936372849469,1477,708,False
6257,56.0,456,21.0,1,0.0,77.0,6,6,False
6258,12.5,457,2.5,2,141.5,3.0,15,1,False
6259,1.0,175,1.0,1,81.0,133.0,16,1,False
6260,5.33333333333333,78,2.6666666666666696,1,0.666666666666667,0.340583806042561,19,21,False
6261,1.0,13,1.0,1,2.0,2.0,2,2,False
6262,4.33333333333333,14,2.0,3,542.333333333333,1.0,18,97,True
6263,8.34375,176,0.375,2,125.8125,0.499988526076775,523,1075,True
6264,141.0,36,20.0,1,35.5,22.0,14,10,True
6265,24.5,227,8.0,1,42.0,147.0,67,13,True
6266,31.0,460,16.0,1,118.0,79.0,1,1,False
6267,21.5,461,6.0,2,175.25,331.0,100,21,True
6268,54.0,47,20.0,1,48.0,2.0,11,0,False
6269,55.0,48,21.0,1,1.0,3.0,10,11,False
6270,9.625,0,2.375,2,76.125,0.0,221,174,True
6271,55.63636363636361,463,5.72727272727273,2,9.18181818181818,1.00071401188316,527,12,False
6272,56.63636363636361,464,5.72727272727273,2,0.0,1.00071401188316,12,527,True
6273,23.0,49,4.5,1,116.75,44.0,100,21,False
6274,4.66666666666667,51,1.33333333333333,1,221.833333333333,46.0,231,159,False
6275,2.8,466,0.8,1,116.0,6.0,10,0,False
6276,3.8,467,0.8,1,0.0,7.0,0,10,False
6277,4.8,468,0.8,1,0.0,8.0,10,0,False
6278,20.5,0,10.5,1,356.0,0.0,44,0,False
6279,20.5,0,10.5,1,356.0,0.0,44,0,False
6280,66.5,469,16.0,2,361.5,0.484373741243984,5,0,False
6281,52.0,54,6.125,2,34.375,1.02638668507644,222,31,True
6282,14.0,85,8.0,1,36.0,63.0,41,64,True
6283,11.529411764705904,68,1.7647058823529398,3,33.176470588235304,0.3479368966070679,417,383,True
6284,11.529411764705904,68,1.7647058823529398,3,33.176470588235304,0.3479368966070679,417,383,False
6285,10.944444444444402,178,0.555555555555556,1,14.666666666666698,136.0,287,475,True
6286,82.8,12,11.6,4,15.2,0.59254931403486,201,6,True
6287,8.5,15,2.5,2,10.5,0.01385498046875,295,0,False
6288,20.0,72,10.0,1,387.0,51.0,9,0,False
6289,10.6666666666667,471,2.0,2,15.0,4.0,16,10,False
6290,16.0,179,3.0,1,26.6666666666667,39.0,22,8,False
6291,21.857142857142897,180,3.4285714285714306,1,223.0,137.0,54,24,True
6292,10.0,472,5.0,1,86.0,336.0,1,0,False
6293,38.375,58,5.75,1,11.125,1.02638668507644,1481,1345,True
6294,12.12,407,1.8,8,64.4,0.02083303525166,900,51,True
6295,13.166666666666698,16,1.8333333333333304,2,48.5,4.0,178,44,True
6296,130.0,86,32.0,1,5.0,64.0,2,0,False
6297,68.3,87,3.6,8,134.15,0.263888473642433,235,248,True
6298,7.0,182,4.0,1,16.0,40.0,2,1,False
6299,4.8,75,2.0,2,9.8,17.0,53,15,True
6300,68.5,473,16.5,1,69.5,337.0,159,51,False
6301,96.0,474,30.0,1,0.0,338.0,84,70,False
6302,97.0,475,30.0,1,0.0,339.0,6,0,False
6303,53.0,476,21.0,1,57.0,32.0,29,9,False
6304,107.2,59,11.0,2,66.6,1.02638668507644,9,11,True
6305,40.0,17,9.0,4,158.8,3.0,45,24,False
6306,6.0,87,4.0,1,3.0,7.0,1,20,False
6307,32.5,73,12.0,1,115.5,52.0,9,3,False
6308,132.0,18,32.0,1,4.0,14.0,6,0,False
6309,11.5,184,3.0,1,3.0,140.0,267,123,True
6310,70.5,19,16.5,1,0.0,15.0,23,23,False
6311,71.5,1,16.5,1,0.0,1.0,23,23,False
