commit_id,nuc,arexp,nd,ns,age,la,ld,target
4789,3.0,801.0000000000273,1,1,376.0,9,1,False
4790,10.0,440.0,2,1,347.75,280,341,True
4791,14.0,444.0,1,1,7.0,4,0,True
4792,11.5,448.0,2,1,292.0,22,4,False
4793,84.5,449.0,1,1,3.5,91,0,True
4794,7.0,424.296428571436,1,1,552.0,2,0,True
4795,33.0,425.296428571436,1,1,2.0,0,6,False
4796,7.25,450.0,1,1,8.0,97,3,True
4797,61.3333333333333,451.0,2,1,0.0,11,3,True
4798,11.25,452.0,1,1,0.25,147,34,True
4799,171.0,453.0,2,1,21.3333333333333,20,2,False
4800,30.0,800.900000000027,1,1,10.0,17,18,False
4801,0.0,801.63333333336,1,1,0.0,139,0,False
4802,356.5,806.7000000000281,2,1,27.5,8,8,False
4803,699.0,807.7000000000281,1,1,0.0,3,3,False
4804,3.5,454.0,1,1,99.5,66,9,True
4805,14.5,201.40873015872896,1,1,346.5,19,1,False
4806,350.0,0.0,2,1,0.0,189,0,True
4807,351.0,1.0,2,1,0.0,21,22,False
4808,108.0,456.0,2,1,0.0,57,11,False
4809,702.0,202.375396825396,1,1,0.0,4,4,False
4810,406.0,810.3166666666949,2,1,2.5,30,8,False
4811,3.0,810.983333333362,1,1,324.66666666666697,63,42,True
4812,109.0,457.0,2,1,0.0,17,0,False
4813,96.0,459.0,2,1,18.0,8,14,False
4814,12.0,419.346428571436,1,1,677.0,18,0,False
4815,67.6,460.0,2,1,123.2,113,39,False
4816,67.6,460.0,2,1,123.2,113,39,False
4817,2.0,420.346428571436,1,1,5.5,9,3,False
4818,172.0,462.0,1,1,0.0,5,1,False
4819,172.0,462.0,1,1,0.0,5,1,False
4820,174.0,464.0,1,1,0.0,1,1,False
4821,174.0,464.0,1,1,0.0,1,1,False
4822,5.0,466.0,1,1,12.5,173,2,False
4823,15.0,467.0,1,1,3.0,19,6,False
4824,1.0,468.0,2,1,3.6666666666666696,173,3,True
4825,34.0,421.346428571436,1,1,4.0,1,6,False
4826,35.0,422.346428571436,1,1,0.0,128,15,False
4827,38.0,425.346428571436,1,1,0.0,35,0,True
4828,56.0,469.0,1,1,12.0,6,1,False
4829,56.0,469.0,1,1,12.0,6,1,False
4830,56.0,469.0,1,1,12.0,6,1,False
4831,1.33333333333333,472.0,2,1,3.6666666666666696,256,0,True
4832,26.0,475.0,1,1,64.0,5,1,True
4833,1.5,476.0,2,1,0.0,120,82,True
4834,88.0,478.0,1,1,0.5,149,1,False
4835,88.0,478.0,1,1,0.5,149,1,False
4836,11.5,481.0,1,1,17.5,84,92,False
4837,326.0,482.0,1,1,0.0,16,4,True
4838,28.5,425.667857142864,1,1,12.5,49,27,True
4839,34.0,486.0,1,1,18.5,65,8,False
4840,34.0,486.0,1,1,18.5,65,8,True
4841,2.6666666666666696,814.500000000029,1,1,6.0,52,0,True
4842,2.3333333333333304,815.500000000029,2,1,1171.0,30,55,False
4843,71.0,824.5000000000308,1,1,2.0,10,1,True
4844,67.0,825.5000000000308,1,1,5.0,0,2,False
4845,68.0,826.5000000000308,1,1,0.0,1,1,False
4846,20.7,827.0000000000308,5,4,547.9,162,120,False
4847,30.3333333333333,488.0,1,1,108.666666666667,12,0,False
4848,4.0,426.385714285722,1,1,6.0,14,9,False
4849,14.8,427.3857142857209,9,2,352.933333333333,34,27,True
4850,0.0,0.0,1,1,0.0,269,0,False
4851,217.0,489.0,1,1,7.0,36,12,False
4852,28.0,837.5833333333659,1,1,0.0,2,2,False
4853,25.6875,839.4166666666997,3,3,0.6875,104,106,True
4854,7.5,493.0,1,1,13.0,65,15,True
4855,6.25,1.0,2,1,129.75,317,44,True
4856,17.0,498.0,2,1,33.5,108,0,True
4857,11.75,836.1166666666991,1,1,105.875,163,186,True
4858,8.6,837.1166666666991,2,1,55.4,80,52,True
4859,6.5,838.1166666666991,1,1,433.5,55,32,True
4860,6.0,838.6166666666991,2,1,344.0,57,11,False
4861,25.0,2.0,1,1,2.0,136,15,True
4862,16.0,500.0,1,1,17.0,1,0,False
4863,5.0,3.0,1,1,356.0,129,8,True
4864,29.71428571428569,837.6000000000322,3,1,115.285714285714,221,163,True
4865,20.5,838.533333333365,2,1,32.0,13,10,False
4866,2.0,503.0,1,1,117.0,1,1,False
4867,172.5,504.0,2,1,7.0,5,3,True
4868,106.5,505.0,1,1,21.0,17,1,False
4869,56.0,9.0,1,1,57.0,42,4,False
4870,57.0,10.0,1,1,0.0,18,18,False
4871,262.66666666666697,2.0,3,1,59.3333333333333,160,3,False
4872,0.5,4.0,1,2,4.5,4,0,False
4873,706.0,838.8000000000299,1,1,0.0,4,1,False
4874,120.0,0.0,1,1,9.5,2,2,False
4875,90.0,1.0,1,1,0.0,76,1,False
4876,13.0,201.653571428571,1,1,42.0,40,34,True
4877,9.5,421.670238095246,2,1,39.5,8,13,False
4878,91.5,507.0,1,1,0.0,36,6,True
4879,11.666666666666698,509.0,2,1,16.6666666666667,5,6,False
4880,213.0,423.472619047627,2,1,5.5,51,46,False
4881,24.0,510.0,3,1,28.88888888888889,272,18,True
4882,183.0,842.450000000031,1,1,0.0,351,304,False
4883,8.0,0.0,1,1,693.0,10,2,False
4884,105.0,850.8666666666969,1,1,1.0,10,2,False
4885,0.0,850.8666666666969,1,1,0.0,10,2,False
4886,14.0,202.973015873015,1,1,2.0,8,3,False
4887,4.04,852.033333333364,17,4,31.76,82,94,False
4888,40.6,512.0,3,1,20.2,308,1,True
4889,9.5,202.473015873015,1,1,2.0,9,9,False
4890,92.5,513.0,1,1,0.0,75,5,True
4891,0.138888888888889,852.900000000031,8,2,49.3055555555556,1756,101,True
4892,39.0,424.811904761912,1,1,29.0,2,1,False
4893,255.666666666667,848.6166666666942,3,1,0.0,291,268,True
4894,131.666666666667,848.650000000027,4,4,1.5,29,107,True
4895,186.0,850.4833333333611,1,1,8.0,345,337,False
4896,187.0,851.433333333361,1,1,0.0,17,250,False
4897,188.0,852.433333333361,1,1,0.0,236,7,False
4898,2.0,518.0,1,1,1545.0,11,9,False
4899,5.25,530.0,1,1,396.0,354,294,True
4900,17.5,853.3833333333611,2,1,492.75,367,135,False
4901,47.454545454545496,532.0,4,1,57.0909090909091,202,64,True
4902,110.0,424.13214285715,3,3,51.3333333333333,44,14,False
4903,15.0,425.13214285715,1,1,0.0,0,1,False
4904,10.0,533.0,1,1,0.0,60,0,False
4905,115.0,427.13214285714895,4,1,139.75,61,52,False
4906,4.0,853.7500000000273,3,2,15.666666666666698,27,38,False
4907,411.5,854.7500000000273,2,1,29.5,145,5,True
4908,51.5,428.965476190483,2,1,0.0,8,3,False
4909,33.6666666666667,535.0,2,1,1.0,224,0,True
4910,51.75,536.0,2,1,69.25,125,4,True
4911,16.0,855.850000000026,1,1,746.0,7,3,False
4912,95.5,538.0,1,1,1.0,57,3,True
4913,27.0,539.0,2,1,128.5,12,6,True
4914,11.5,541.0,2,1,3.0,7,2,True
4915,21.0,542.0,1,1,0.0,12,8,True
4916,22.0,543.0,1,1,0.0,3,0,False
4917,14.0,858.63333333336,2,1,70.5,1,2,False
4918,2.0,544.0,1,1,29.0,131,0,True
4919,37.0,545.0,1,1,46.5,61,0,True
4920,73.3333333333333,547.0,3,1,67.6666666666667,91,1,True
4921,16.5,548.0,4,1,20.25,95,16,True
4922,111.0,549.0,1,1,36.5,41,0,True
4923,366.5,3.0,2,1,218.5,64,0,False
4924,367.5,853.300000000026,2,1,0.0,31,22,False
4925,715.0,854.200000000026,1,1,0.0,156,80,True
4926,76.5,853.03333333336,3,3,30.75,426,256,False
4927,10.0,16.8333333333333,1,1,110.0,7,2,False
4928,70.5,854.03333333336,1,1,0.0,272,56,False
4929,716.0,854.98333333336,1,1,4.0,79,15,False
4930,1.0,17.8333333333333,1,1,51.0,1,1,False
4931,27.5,855.98333333336,1,1,12.5,61,0,False
4932,14.0,856.48333333336,1,1,13.5,18,26,False
4933,2.0,857.48333333336,1,1,52.0,3,2,False
4934,1.0,858.933333333361,3,1,58.3333333333333,65,106,False
4935,7.25,550.0,6,2,339.66666666666697,102,82,False
4936,13.0,205.3218253968249,2,1,270.0,48,0,False
4937,3.0,205.738492063492,1,1,1.0,1,1,False
4938,17.0,859.150000000029,1,1,348.0,33,3,False
4939,414.5,0.0,2,1,13.5,165,0,True
4940,248.333333333333,858.1333333333638,1,1,51.3333333333333,582,185,True
4941,5.0,859.083333333364,1,1,0.0,2,2,False
4942,103.0,551.0,1,1,19.5,80,0,True
4943,6.25,849.03333333336,1,1,157.875,71,38,True
4944,7.0,850.03333333336,1,1,0.0,23,0,False
4945,6.857142857142861,553.5,6,1,22.5714285714286,1236,646,True
4946,14.0,419.2738095238169,1,1,567.0,5,0,True
4947,104.5,556.5,1,1,62.5,42,0,False
4948,4.75,558.0,2,1,140.75,281,254,False
4949,4.75,558.0,2,1,140.75,281,254,False
4950,29.0,561.0,1,1,128.0,0,5,False
4951,8.0,562.0,1,1,7.0,0,5,False
4952,39.0,419.423809523817,3,1,201.0,62,40,False
4953,26.6666666666667,567.0,1,1,5.66666666666667,147,59,True
4954,12.666666666666698,569.0,10,6,119.333333333333,136,19,True
4955,92.3333333333333,570.0,1,1,3.0,35,16,True
4956,65.6666666666667,571.5,2,1,0.333333333333333,51,1,True
4957,7.0,848.100000000025,1,1,15.0,5,2,False
4958,61.0,849.100000000026,1,1,303.0,10,3,False
4959,29.0,850.100000000026,1,1,498.5,42,3,False
4960,3.5,581.5,2,1,26.0,3,1,False
4961,1.0,587.5,1,1,17.0,9,3,False
4962,30.0,588.5,2,2,37.5,9,2,False
4963,1.0,589.5,1,1,75.0,1,1,False
4964,10.833333333333302,598.0,7,5,69.5,171,54,False
4965,2.0,601.0,1,1,0.0,0,2,False
4966,45.0,602.0,1,1,0.0,0,1,False
4967,0.0,205.030158730158,1,1,0.0,2,2,False
4968,2.0,606.0,1,1,2.0,1,0,False
4969,0.0,607.0,1,1,0.0,2,2,False
4970,0.0,420.6880952381021,1,1,0.0,61,0,False
4971,5.16666666666667,852.9333333333591,1,1,332.5,19,15,True
4972,9.0,853.9333333333591,2,2,44.0,2,2,False
4973,14.1111111111111,854.600000000026,3,3,8.888888888888891,31,43,True
4974,59.0,19.5833333333333,2,1,55.5,4,4,True
4975,25.857142857142897,853.8166666666922,6,6,7.428571428571429,58,59,False
4976,28.75,853.883333333359,4,2,40.5,51,52,True
4977,14.0,422.55714285715,2,1,60.5,52,11,False
4978,122.333333333333,423.53333333334,3,1,60.0,11,2,False
4979,21.0,424.4797619047689,1,1,0.0,54,11,False
4980,1.0,426.4261904761969,1,1,0.0,75,5,True
4981,29.0,846.31666666669,1,1,60.0,11,2,False
4982,11.7777777777778,848.16666666669,6,4,83.6666666666667,165,159,False
4983,58.5,850.8333333333569,2,1,0.0,2,14,False
4984,106.5,637.5,1,1,24.0,32,0,False
4985,100.5,638.5,1,1,11.5,41,3,True
4986,115.5,641.5,1,1,33.5,28,7,True
4987,33.0,643.5,2,1,19.0,78,10,True
4988,103.0,644.5,1,1,0.0,56,2,True
4989,104.0,645.0,1,1,0.0,91,0,True
4990,6.0,646.0,1,1,93.6666666666667,21,2,True
4991,119.0,647.0,1,1,21.5,30,7,True
4992,1.0,861.600000000025,1,1,83.0,27,26,False
4993,110.5,648.5,1,1,5.5,29,0,False
4994,104.0,650.5,1,1,36.0,127,61,True
4995,122.5,651.5,1,1,36.0,35,4,True
4996,123.5,652.5,1,1,0.0,26,4,True
4997,70.0,653.5,1,1,5.0,3,0,False
4998,71.0,654.5,1,1,0.0,9,3,True
4999,359.5,862.0666666666922,2,1,27.5,203,0,False
5000,209.0,426.87857142857695,1,1,0.0,37,20,True
5001,83.0,657.5,2,1,16.0,35,1,True
5002,108.0,658.5,2,1,56.0,5,2,True
5003,57.0,659.5,1,1,0.0,14,0,False
5004,54.6,662.5,2,1,27.4,125,11,True
5005,12.0,663.5,1,1,0.0,1,1,True
5006,5.66666666666667,664.5,3,1,79.6666666666667,116,38,True
5007,23.6666666666667,665.5,3,1,7.33333333333333,28,14,True
5008,13.333333333333302,666.5,3,1,29.6666666666667,37,14,True
5009,41.5,667.5,1,1,0.5,35,0,False
5010,48.0,670.5,1,1,0.0,36,4,True
5011,174.5,427.671428571434,2,1,23.0,20,6,False
5012,0.0,674.5,1,1,0.0,129,0,True
5013,29.2,847.2500000000218,1,1,72.4,162,24,False
5014,2.0,848.200000000022,1,1,0.0,3,3,False
5015,4.0,676.5,4,1,38.5,1008,2,True
5016,2.6666666666666696,1.5,1,1,84.3333333333333,21,4,True
5017,84.0,677.5,2,1,81.0,46,0,True
5018,2.0,678.5,1,1,0.0,1,0,False
5019,216.0,680.5,1,1,0.0,0,2,False
5020,124.5,681.5,1,1,11.5,16,0,False
5021,15.5,683.5,1,1,81.0,44,1,True
5022,19.0,684.5,2,1,18.5,20,0,False
5023,89.6666666666667,685.5,2,1,8.0,109,10,True
5024,76.0,686.5,1,1,6.33333333333333,85,26,True
5025,27.6666666666667,687.5,3,1,44.6666666666667,56,0,False
5026,110.0,688.5,1,1,0.0,39,1,True
5027,111.0,689.5,3,1,5.66666666666667,115,0,True
5028,221.0,690.5,1,1,0.0,3,3,True
5029,112.0,691.5,1,1,0.0,23,0,True
5030,53.0,692.5,5,1,31.0,52,15,True
5031,15.333333333333302,427.823809523816,2,2,63.6666666666667,135,44,True
5032,46.4285714285714,693.5,4,1,89.2857142857143,72,4,True
5033,32.0,848.033333333356,1,1,0.0,0,1,False
5034,91.0,694.5,2,1,7.0,41,15,True
5035,3.5,207.270634920635,1,1,241.0,22,12,True
5036,121.5,695.5,1,1,0.0,77,0,True
5037,21.0,696.5,1,1,0.5,23,2,True
5038,68.25,697.5,2,1,30.0,181,21,True
5039,227.0,699.5,1,1,0.0,23,18,True
5040,13.333333333333302,419.305952380959,2,1,389.0,13,5,True
5041,134.0,702.5,1,1,0.0,10,5,True
5042,2.0,209.256746031746,1,1,1331.0,7,7,False
5043,10.0,210.228968253968,1,1,154.5,29,1,True
5044,720.0,852.6333333333563,1,1,24.0,24,0,False
5045,135.0,713.5,1,1,3.0,12,1,True
5046,231.0,714.5,1,1,0.0,2,1,True
5047,3.0,715.5,1,1,96.0,73,5,True
5048,4.0,212.85992063492,1,1,31.0,4,3,False
5049,80.6,716.5,2,1,4.6,169,64,True
5050,31.0,717.5,1,1,0.0,1,1,False
5051,122.5,718.5,2,1,0.0,59,0,True
5052,94.3333333333333,214.69325396825403,2,1,14.0,49,19,True
5053,34.0,720.5,1,1,7.0,21,1,True
5054,16.0,721.5,1,1,3.5,79,2,True
5055,35.0,215.69325396825403,1,1,0.0,3,0,True
5056,20.7741935483871,845.900000000021,11,1,172.32258064516105,316,361,True
5057,140.0,724.5,1,1,0.0,27,1,True
5058,96.6666666666667,725.5,2,1,0.0,167,1,True
5059,43.0,726.5,1,1,18.5,52,0,False
5060,238.0,215.026587301587,1,1,0.0,2,2,False
5061,4.0,217.026587301587,1,1,144.0,7,1,False
5062,75.1111111111111,728.5,3,1,27.3333333333333,506,74,True
5063,17.4,729.5,1,1,0.0,123,56,True
5064,9.0,0.0,1,1,308.0,14,5,False
5065,7.0,1.0,1,1,550.0,6,0,False
5066,33.0,413.819047619055,2,1,16.5,81,26,False
5067,5.0,839.0666666666859,1,1,7.0,3,2,False
5068,34.0,840.0666666666859,1,1,2.0,2,3,False
5069,132.5,215.262698412698,1,1,7.0,68,3,True
5070,13.5,733.5,1,1,97.5,17,2,True
5071,116.0,734.5,1,1,7.0,62,5,True
5072,4.0,735.5,2,1,183.0,9,0,False
5073,3.0,415.686904761912,1,1,194.0,6,13,True
5074,29.0,417.663095238102,2,2,262.66666666666697,32,7,True
5075,1.0,835.2000000000162,1,1,165.5,8,0,False
5076,3.0,836.8000000000169,1,1,217.0,17,14,False
5077,22.8,736.5,3,1,120.8,21,0,True
5078,77.3333333333333,418.2630952381021,1,1,93.3333333333333,210,126,False
5079,86.5,738.5,1,1,0.0,101,5,True
5080,30.0,419.2630952381021,2,2,6.0,125,0,False
5081,1.0,420.2630952381021,1,1,0.0,102,3,False
5082,63.8571428571429,740.5,3,1,23.285714285714302,156,24,True
5083,23.5,742.5,1,1,35.0,42,39,True
5084,76.0,743.5,2,1,24.0,20,1,False
5085,46.5,745.5,1,1,20.0,26,4,True
5086,20.0,420.795238095245,1,1,34.0,7,4,False
5087,27.5,421.795238095245,2,1,93.5,16,1,False
5088,10.0,746.5,3,1,32.0,36,9,True
5089,22.0,423.761904761911,1,1,45.5,54,4,False
5090,93.0,748.0,2,1,1.0,115,27,True
5091,96.3333333333333,749.0,2,1,0.0,41,5,True
5092,721.0,834.9666666666832,1,1,47.0,42,0,False
5093,27.6666666666667,752.0,2,1,18.3333333333333,22,0,True
5094,14.666666666666698,832.733333333349,1,2,358.666666666667,58,2,False
5095,182.75,424.346428571435,2,1,50.5,150,39,True
5096,1.0,425.346428571435,1,1,0.0,4,1,False
5097,166.2,427.328571428578,3,1,43.0,103,31,False
5098,103.666666666667,756.0,2,1,7.33333333333333,64,0,True
5099,72.6,757.0,2,1,54.6,68,38,True
5100,17.0,758.0,1,1,26.5,19,2,True
5101,99.3333333333333,759.0,2,1,20.6666666666667,60,15,True
5102,141.5,762.0,1,1,20.0,38,8,True
5103,142.5,763.0,1,1,0.0,14,5,True
5104,260.0,764.0,1,1,0.0,1,0,True
5105,58.8,428.290476190483,4,1,291.0,229,78,True
5106,68.75,429.221428571435,3,1,0.0,163,66,False
5107,34.0,430.203571428578,1,1,15.0,3,1,False
5108,141.5,765.0,1,1,1.0,35,0,False
5109,14.0,430.9702380952449,1,1,3.0,1,6,False
5110,2.0,431.90357142857806,2,2,17.0,69,1,True
5111,17.0,214.196031746032,2,1,10.5,64,8,True
5112,123.0,432.544047619054,1,1,205.0,13,16,False
5113,65.0,433.50833333334,1,1,28.0,63,52,True
5114,70.0,767.0,3,1,5.0,229,13,True
5115,18.0,434.4726190476261,2,1,574.6,427,449,False
5116,125.0,435.372619047626,1,1,43.5,19,1,True
5117,37.5,768.0,2,1,53.3,350,99,True
5118,725.0,824.800000000012,1,1,1.0,25,0,False
5119,726.0,825.800000000012,1,1,0.0,1,1,False
5120,17.5,435.748809523817,1,1,12.0,103,61,False
5121,52.0,436.748809523817,1,1,3.0,3,3,False
5122,157.0,766.5,1,1,19.5,70,1,True
5123,68.0,731.0,3,1,20.25,124,5,True
5124,32.7272727272727,728.5,3,1,68.4545454545455,598,512,True
5125,122.333333333333,727.5,1,1,24.3333333333333,134,108,True
5126,15.25,426.746428571436,1,1,44.0,712,661,True
5127,1.0,427.246428571436,1,1,0.0,9,2,False
5128,28.0,427.713095238102,1,1,0.0,26,10,False
5129,3.0,428.713095238102,1,1,0.0,1,1,False
5130,4.0,429.4797619047689,1,1,0.0,20,4,False
5131,5.0,430.4797619047689,1,1,0.0,17,0,False
5132,14.0,431.3130952381021,3,1,18.75,67,14,False
5133,224.0,428.8452380952449,1,1,31.0,1,0,False
5134,8.0,430.8452380952449,1,1,0.0,25,1,False
5135,111.333333333333,703.0,2,1,29.3333333333333,24,2,True
5136,73.0,1.0,1,1,397.0,0,4,False
5137,40.7142857142857,697.5,1,1,48.28571428571429,370,120,True
5138,136.5,696.0,1,1,0.0,85,42,True
5139,272.0,698.0,1,1,0.0,1,2,False
5140,9.0,431.02619047619794,1,1,7.0,9,2,False
5141,69.5,695.0,1,1,0.0,75,11,True
5142,10.0,431.02619047619794,1,1,2.0,10,2,False
5143,7.0,432.02619047619794,1,1,56.5,18,7,False
5144,33.5,433.02619047619794,1,1,8.0,9,3,False
5145,13.0,434.02619047619794,1,1,0.0,4,1,False
5146,35.0,2.0,1,1,67.0,94,2,False
5147,69.0,692.0,1,1,2.5,322,78,True
5148,27.5,436.529761904769,2,1,55.0,5,2,False
5149,3.0,437.529761904769,1,1,279.0,20,0,False
5150,335.0,438.4392857142929,1,1,112.0,1,1,False
5151,66.0,439.183333333341,1,1,271.0,25,77,False
5152,25.0,0.0,2,2,153.0,27,0,True
5153,9.0,439.554761904769,1,1,84.0,21,4,True
5154,33.4615384615385,689.0,4,1,88.07692307692308,623,180,True
5155,37.0,440.554761904769,1,1,1.5,24,10,True
5156,12.0,690.0,1,1,335.0,6,4,False
5157,1.5,691.0,1,1,0.0,26,32,False
5158,19.0,442.467857142865,1,1,0.0,2,1,False
5159,2.0,692.0,1,1,0.0,110,0,False
5160,122.5,443.467857142865,2,1,8.5,33,18,False
5161,21.0,444.467857142865,1,1,0.0,6,1,False
5162,168.0,823.9476190476262,1,1,129.0,2,0,False
5163,7.66666666666667,824.730952380959,1,1,225.0,25,8,False
5164,22.0,444.891666666674,1,1,2.0,1,0,False
5165,23.0,445.891666666674,1,1,0.0,1,1,False
5166,18.5,693.5,1,1,58.5,16,1,False
5167,157.5,695.5,1,1,77.5,16,1,True
5168,157.5,695.5,1,1,77.5,16,1,False
5169,153.0,697.5,1,1,33.5,29,3,False
5170,153.0,697.5,1,1,33.5,29,3,True
5171,226.0,446.75714285715,1,1,4.0,1,0,False
5172,24.0,447.75714285715,1,1,0.0,4,0,False
5173,30.3333333333333,699.5,2,1,51.6666666666667,27,5,True
5174,30.3333333333333,699.5,2,1,51.6666666666667,27,5,False
5175,140.0,701.0,1,1,22.6666666666667,33,13,True
5176,8.0,446.75714285715,1,1,844.0,2,0,False
5177,25.0,447.75714285715,1,1,1.0,3,9,False
5178,26.0,448.739285714293,1,1,0.0,1,11,False
5179,95.6666666666667,703.5,3,1,136.666666666667,25,5,False
5180,105.333333333333,705.5,3,1,30.6666666666667,35,1,True
5181,82.0,707.5,2,1,42.75,23,9,True
5182,20.5,1.0,1,1,889.0,4,4,False
5183,50.0,709.5,1,1,42.5,25,11,False
5184,163.0,711.5,1,1,0.5,21,3,False
5185,163.0,711.5,1,1,0.5,21,3,True
5186,160.0,713.5,1,1,0.5,11,3,False
5187,27.0,450.638095238103,1,1,0.0,5,2,False
5188,157.5,715.5,1,1,9.5,24,0,True
5189,157.5,715.5,1,1,9.5,24,0,False
5190,28.0,451.638095238103,1,1,0.0,1,1,False
5191,45.6666666666667,717.5,2,1,69.6666666666667,28,0,True
5192,45.6666666666667,717.5,2,1,69.6666666666667,28,0,False
5193,24.125,452.638095238103,3,1,87.625,376,265,True
5194,15.5,454.638095238103,1,1,0.0,14,3,False
5195,17.3333333333333,825.457142857149,2,2,5.33333333333333,183,174,True
5196,173.0,717.0,1,1,2.0,47,7,False
5197,36.0,827.223809523816,1,1,12.0,17,7,False
5198,175.0,716.5,1,1,2.0,35,1,False
5199,175.0,716.5,1,1,2.0,35,1,False
5200,177.0,718.5,1,1,0.0,18,0,True
5201,177.0,718.5,1,1,0.0,18,0,False
5202,21.5,453.345238095246,5,2,54.8333333333333,72,3,False
5203,300.0,720.0,1,1,0.0,1,0,False
5204,300.0,720.0,1,1,0.0,1,0,False
5205,228.0,455.345238095246,1,1,6.0,7,1,False
5206,53.0,722.0,2,1,110.5,30,4,False
5207,13.0,724.0,3,1,109.75,15,72,False
5208,5.0,2.5,1,1,160.0,11,4,True
5209,5.0,2.5,1,1,160.0,11,4,False
5210,81.4,724.5,2,1,16.4,121,11,True
5211,4.0,454.821428571436,1,1,73.6666666666667,136,9,False
5212,27.75,726.0,1,1,14.25,77,4,True
5213,18.2,726.5,4,1,473.6,46,21,False
5214,166.0,728.5,2,1,1.5,18,0,False
5215,166.0,728.5,2,1,1.5,18,0,False
5216,62.1428571428571,0.0,6,2,224.85714285714295,9,0,False
5217,1.0,3.0,1,1,190.0,146,10,False
5218,308.0,731.0,1,1,1.0,2,2,False
5219,63.0,732.0,2,1,7.66666666666667,23,8,False
5220,32.0,730.5,1,1,10.5,20,20,False
5221,3.0,731.0,1,1,100.5,1,2,False
5222,2.03333333333333,821.576190476194,13,2,7.28333333333333,25,36,False
5223,59.0,823.5047619047659,1,1,14.0,1,1,False
5224,5.0,444.130555555563,1,1,8.0,66,12,False
5225,2.0,446.130555555563,1,1,0.0,76,2,False
5226,3.0,727.0,1,1,24.0,23,0,False
5227,2.6666666666666696,729.0,1,1,36.0,24,17,False
5228,26.0,820.521428571432,1,1,331.0,35,14,True
5229,8.33333333333333,0.0,1,1,84.0,74,3,False
5230,1.0,822.4238095238139,1,1,1.0,141,179,False
5231,9.0,823.4238095238139,1,1,0.0,26,24,False
5232,2.0,825.2571428571471,1,1,13.0,14,16,False
5233,22.71428571428569,826.523809523814,6,2,230.85714285714295,306,21,True
5234,9.0,723.5,2,1,161.5,15,5,False
5235,51.0,724.5,1,1,0.0,3,3,False
5236,28.0,436.714682539689,1,1,150.0,2,2,False
5237,37.0,437.714682539689,2,1,45.0,192,37,True
5238,6.33333333333333,438.714682539689,1,1,6.33333333333333,49,14,True
5239,5.0,439.714682539689,1,1,0.0,6,2,True
5240,5.0,440.714682539689,1,1,0.0,49,10,False
5241,1.0,725.5,1,1,165.0,2,2,False
5242,3.0,441.664682539689,2,2,398.0,43,10,True
5243,80.25,726.5,1,1,20.0,55,25,False
5244,1.8,727.5,2,1,132.0,1,7,False
5245,57.0,1.0,1,1,16.0,1,0,False
5246,310.0,2.0,1,1,0.0,1,0,False
5247,0.294117647058824,728.5,1,1,0.0,369,52,False
5248,7.0,442.664682539689,1,1,0.0,49,20,False
5249,8.0,443.664682539689,1,1,0.0,3,3,False
5250,9.0,444.664682539689,1,1,0.0,5,1,False
5251,1.16666666666667,726.5,1,1,0.0,130,6,False
5252,2.0,727.0,1,1,0.0,97,6,False
5253,2.0,729.0,1,1,151.0,0,113,False
5254,7.0,3.0,1,1,871.0,1,1,False
5255,54.8333333333333,730.0,1,1,6.66666666666667,97,2,False
5256,169.0,4.0,1,1,30.0,1,0,False
5257,173.0,728.0,1,1,9.5,20,2,True
5258,0.0,828.269047619053,1,1,0.0,2,1,False
5259,106.333333333333,829.269047619053,2,2,7.33333333333333,8,8,False
5260,1.0,828.6857142857201,1,1,0.0,1,1,False
5261,5.0,206.294841269842,1,1,185.5,358,249,True
5262,1.0,207.294841269842,1,1,0.0,0,2,False
5263,2.0,208.294841269842,1,1,0.0,8,0,False
5264,3.0,209.294841269842,1,1,0.0,0,12,False
5265,5.0,7.0,1,1,618.0,4,0,False
5266,10.6111111111111,829.530952380958,10,3,315.5,100,33,False
5267,6.0,831.530952380958,1,1,0.0,5,6,False
5268,0.25,831.9642857142909,2,1,52.5,58,35,True
5269,8.0,4.0,1,1,1496.0,4,21,False
5270,52.0,8.0,1,1,4.0,2,0,False
5271,63.5,832.230952380957,2,1,135.5,6,0,False
5272,0.666666666666667,5.0,1,1,2.0,212,58,False
5273,8.0,6.0,1,1,165.0,31,1,False
5274,6.0,8.0,1,1,155.0,13,3,False
5275,7.0,9.0,1,1,0.0,2,6,False
5276,0.0,10.0,1,1,0.0,13,1,False
5277,28.0,11.0,2,1,236.5,21,0,False
5278,39.5,826.607142857146,2,2,15.0,3,3,False
5279,7.0,13.0,2,1,139.0,151,0,False
5280,1.0,827.359523809527,1,1,1.0,3,2,False
5281,108.0,14.0,1,1,12.0,10,9,False
5282,5.0,15.0,1,1,3.0,1,8,False
5283,6.0,16.0,1,1,0.0,0,1,False
5284,6.0,825.2452380952409,1,1,18.0,14,5,False
5285,3.5,826.2452380952409,1,1,0.0,53,9,False
5286,2.0,823.1619047619072,2,2,3.5,116,4,True
5287,0.0,11.0,1,1,0.0,713,0,False
5288,0.0,11.0,1,1,0.0,713,0,False
5289,2.0,13.0,1,1,0.0,2,2,False
5290,2.0,13.0,1,1,0.0,2,2,False
5291,42.5,695.0,2,1,89.5,15,0,False
5292,16.3333333333333,9.0,2,1,100.0,244,28,False
5293,95.6,696.0,2,1,89.8,32,8,True
5294,175.0,697.0,2,1,0.0,10,2,False
