File,CountDeclMethodPrivate,AvgEssential,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,target
647,0,1,0,2,310,1,38,0.66,0,97,1,1,35,2,2.80530973451327,1,1,1,0.0,0,0.333333333333333,0,5,5,False
648,0,1,1,2,50,1,3,1.22,0,77,2,0,1,2,1.66666666666667,0,1,1,0.0,0,1.0,0,1,1,False
649,0,1,0,1,48,1,3,0.98,0,80,2,0,1,2,1.54545454545455,0,1,1,0.0,0,0.0,0,2,0,False
650,0,1,1,2,67,1,5,1.0,0,85,2,0,1,2,1.73333333333333,0,1,1,0.0,0,1.0,0,5,1,False
651,0,1,0,0,21,1,3,0.55,0,71,2,0,1,2,2.0,1,1,1,0.0,0,0.0,0,2,0,False
652,0,1,0,0,24,1,1,1.26,0,62,1,0,1,2,1.25,0,1,1,0.0,0,0.0,0,2,0,False
653,0,1,0,3,33,1,2,1.43,0,60,1,0,0,1,1.8,1,1,1,0.0,0,0.0,0,1,0,False
654,0,1,0,2,52,1,4,0.98,0,72,2,0,2,2,1.90909090909091,0,1,1,0.230769230769231,0,1.0,0,5,2,False
655,0,1,0,0,31,1,11,0.23,0,85,1,0,2,2,2.76923076923077,0,1,1,0.25,0,0.0,0,1,0,False
656,0,1,0,0,21,1,0,2.62,0,0,0,0,0,0,1.0,1,1,1,0.0,0,0.0,0,2,0,False
657,0,1,0,0,21,1,5,0.38,0,79,1,0,1,2,1.91666666666667,0,1,1,0.0,0,1.0,0,4,0,False
658,0,1,0,0,21,1,2,0.81,0,66,1,0,0,2,1.0,0,1,1,0.0,0,0.0,0,2,0,False
659,0,1,0,0,30,1,3,0.38,0,67,2,0,3,2,5.78571428571429,0,1,1,0.1875,0,0.0,0,5,1,False
660,0,2,0,0,21,1,1,0.29,0,65,2,0,9,2,4.5,0,1,1,0.333333333333333,0,0.0,0,4,2,True
661,0,1,0,0,27,2,2,0.39,0,79,1,5,4,3,5.1875,0,1,1,0.263157894736842,0,1.0,0,6,0,False
662,0,1,0,0,24,1,3,0.3,0,62,2,0,3,2,2.85714285714286,0,1,1,0.25,0,0.0,0,3,1,False
663,0,1,1,0,42,1,4,0.21,0,79,2,0,18,2,4.58823529411765,0,1,1,0.894736842105263,0,0.5,0,4,2,False
664,0,1,0,0,21,1,0,0.64,0,100,2,0,3,2,1.2,0,1,1,0.428571428571429,0,0.0,0,3,2,False
665,0,1,0,0,21,1,1,1.17,0,62,1,0,1,2,3.0,0,1,1,0.0,0,0.0,0,2,0,False
666,0,1,2,1,62,1,7,0.53,0,87,1,0,3,2,2.75,0,1,1,0.192307692307692,0,0.0,0,3,1,False
667,0,1,0,1,67,1,14,0.46,0,90,1,0,3,2,3.38709677419355,0,1,1,0.0909090909090909,0,0.0,0,3,1,False
668,0,1,0,0,28,2,7,0.36,0,74,1,0,3,2,2.9375,0,1,1,0.0,0,1.0,0,4,0,False
669,0,1,0,0,21,1,0,2.62,0,100,1,0,0,2,2.0,2,1,1,0.0,0,0.0,0,2,0,False
670,0,1,0,0,24,1,2,0.89,0,71,1,0,2,2,1.42857142857143,0,1,1,0.0,0,0.0,0,3,0,False
671,0,1,0,1,41,1,6,0.63,0,80,2,0,3,3,1.92307692307692,1,1,1,0.0,0,0.0,0,1,0,False
672,0,1,0,0,26,1,6,0.41,0,78,1,0,2,1,1.78571428571429,0,1,1,0.0,0,0.0,0,1,0,False
673,0,1,0,0,40,2,15,0.3,0,100,1,0,5,2,3.1304347826087,0,1,0,0.384615384615385,0,1.0,0,5,0,False
674,0,1,0,0,21,1,1,1.75,0,0,1,0,1,2,2.0,2,1,1,0.0,0,0.0,0,1,0,False
675,1,1,0,0,69,1,24,0.27,0,94,2,0,4,2,1.27450980392157,0,1,1,0.113207547169811,0,1.0,0,2,0,False
676,1,1,0,0,17,2,77,0.11,0,98,1,0,1,1,1.38888888888889,0,1,0,0.0,0,1.0,0,2,3,False
677,0,1,0,0,28,1,4,0.29,0,70,1,0,4,2,3.66666666666667,0,1,1,0.285714285714286,0,0.0,0,4,0,False
678,0,1,0,1,84,1,14,0.35,0,93,1,4,4,2,3.8974358974359,0,1,1,0.463414634146341,0,0.5,0,5,1,True
679,0,1,0,0,21,1,0,2.62,0,100,1,0,0,2,1.0,1,1,1,0.0,0,0.0,0,1,0,False
680,0,1,0,0,21,1,1,1.05,0,62,1,0,1,2,1.25,0,1,1,0.0,0,0.0,0,2,0,False
681,0,1,0,0,21,1,2,0.84,0,72,1,0,0,2,1.5,0,1,1,0.0,0,0.0,0,4,0,False
682,0,1,0,0,21,1,1,1.17,0,62,1,2,1,2,2.25,0,1,1,0.0,0,0.0,0,2,0,False
683,0,1,0,1,39,1,5,0.65,0,80,2,0,2,2,2.75,0,1,1,0.214285714285714,0,1.0,0,4,1,False
684,0,1,0,1,36,1,5,0.67,0,79,1,0,1,2,1.58333333333333,0,1,1,0.0,0,0.0,0,1,0,False
685,1,1,0,0,25,1,7,0.26,0,85,2,0,3,2,2.89473684210526,0,1,1,0.142857142857143,0,0.0,0,4,0,False
686,0,1,0,0,21,1,5,0.41,0,80,2,0,0,2,1.75,0,1,1,0.0,0,0.0,0,2,0,False
687,1,1,0,1,63,1,10,0.48,0,85,2,2,3,2,3.25,0,1,1,0.230769230769231,0,1.0,0,3,1,False
688,1,1,0,0,35,2,12,0.19,0,86,1,0,4,2,3.29032258064516,1,1,1,0.617647058823529,0,1.0,0,3,2,False
689,1,1,0,0,60,1,26,0.18,0,95,1,1,8,2,5.43548387096774,1,1,1,0.296875,0,0.5,0,6,4,True
690,0,1,0,0,31,1,8,0.39,0,87,1,0,4,2,2.58823529411765,0,1,1,0.0,0,0.0,0,4,0,False
691,0,1,0,4,64,1,4,1.28,0,70,2,0,0,2,1.8,0,1,1,0.25,0,1.0,0,4,1,False
692,0,1,0,0,43,1,8,0.21,0,78,1,0,12,3,4.59259259259259,0,1,1,0.482758620689655,0,1.0,0,4,3,True
693,0,1,0,1,34,2,3,0.62,0,42,1,0,1,1,1.90909090909091,0,1,1,0.428571428571429,0,1.0,0,1,0,False
694,2,1,31,5,204,3,2,0.44,0,100,1,0,33,2,6.31428571428571,0,1,0,0.666666666666667,0,0.333333333333333,0,5,5,True
695,0,1,0,0,17,1,2,0.55,0,66,1,0,2,3,2.33333333333333,0,1,1,0.0,0,0.0,0,1,0,False
696,0,1,0,2,29,1,2,0.91,0,66,1,0,2,3,1.5,0,1,1,0.0,0,0.0,0,1,0,False
697,0,1,0,0,17,1,3,0.45,0,62,1,0,1,1,3.25,2,1,1,0.0,0,0.0,0,1,0,False
698,0,1,0,0,57,1,11,0.46,0,88,1,0,3,2,3.84615384615385,0,1,1,0.0,0,0.0,0,4,0,True
699,0,1,0,4,68,1,5,1.31,0,80,2,0,0,2,1.58333333333333,0,1,1,0.0,0,0.0,0,1,0,False
700,0,1,0,0,17,1,3,0.46,0,71,2,0,1,3,1.625,0,1,1,0.0,0,0.0,0,1,0,False
701,2,1,0,0,17,2,10,0.22,0,87,2,0,3,2,1.57142857142857,0,1,0,0.0,0,0.0,0,1,0,False
702,0,1,0,0,21,1,1,1.24,0,62,1,0,0,2,0.75,0,1,1,0.0,0,0.0,0,2,0,False
703,0,1,0,1,44,1,7,0.56,0,83,1,0,2,2,2.125,0,1,1,0.0,0,0.0,0,3,0,False
704,0,1,0,1,35,1,4,0.49,0,78,1,0,1,2,3.5,0,1,1,0.1875,0,0.0,0,4,0,False
705,0,1,0,2,48,1,2,1.17,0,77,2,0,1,2,1.55555555555556,0,1,1,0.0,0,0.0,0,1,0,False
706,0,1,0,2,48,1,2,1.17,0,77,2,0,1,2,1.55555555555556,0,1,1,0.0,0,0.0,0,2,0,False
707,0,1,0,0,17,1,4,0.39,0,70,1,0,3,1,1.7,0,1,1,0.0,0,0.0,0,1,0,False
708,0,1,1,1,31,1,3,1.0,0,76,2,0,0,2,2.33333333333333,2,1,1,0.0,0,0.0,0,1,0,False
709,0,1,0,2,58,1,4,1.04,0,83,2,0,1,2,1.66666666666667,0,1,1,0.0,0,0.0,0,2,0,False
710,0,1,0,2,54,1,3,1.12,0,81,2,0,1,2,1.6,0,1,1,0.0,0,1.0,0,4,1,False
711,0,1,0,2,59,1,3,1.09,0,79,2,0,1,2,1.66666666666667,0,1,1,0.0,0,0.0,0,4,1,False
712,0,1,0,3,71,1,4,1.09,0,82,2,0,1,2,1.71428571428571,0,1,1,0.0,0,1.0,0,2,1,False
713,0,1,0,0,18,1,2,0.69,0,77,3,0,1,2,1.83333333333333,0,1,1,0.0,0,0.0,0,1,0,False
714,0,1,0,0,25,1,5,0.56,0,84,1,0,4,2,2.45454545454545,0,1,1,0.0,0,1.0,0,2,0,False
715,0,1,0,0,21,1,1,1.05,0,62,2,0,1,2,1.25,0,1,1,0.0,0,0.0,0,1,0,False
716,0,1,0,0,31,1,6,0.26,0,80,1,0,5,3,6.6,0,1,1,0.136363636363636,0,0.0,0,3,1,True
717,0,1,0,0,31,1,6,0.44,0,88,1,0,2,2,2.9375,1,1,1,0.0,0,0.0,0,4,1,False
718,0,1,0,0,23,1,1,1.0,0,60,1,0,2,2,1.6,0,1,1,0.0,0,0.0,0,2,0,False
719,0,1,0,2,28,1,1,1.65,0,50,1,0,0,2,3.0,1,1,1,0.0,0,0.0,0,1,0,False
720,0,1,0,0,21,1,2,0.75,0,66,2,0,0,2,1.5,0,1,1,0.0,0,0.0,0,1,0,False
721,0,1,0,4,141,2,10,0.85,0,80,1,0,6,2,4.57142857142857,2,1,1,0.96,0,1.0,0,3,3,False
722,3,2,7,3,82,5,0,0.38,1,100,1,0,24,2,2.08333333333333,0,1,1,1.33333333333333,0,0.0,0,4,1,False
723,6,2,11,6,216,9,0,0.37,0,91,2,7,33,2,3.77777777777778,0,1,1,2.0,0,0.5,0,4,4,True
724,0,1,0,0,24,1,4,0.5,0,65,1,0,7,2,5.5,2,1,1,0.0,0,0.0,0,4,1,False
725,0,1,0,4,54,1,1,1.38,5,0,1,0,12,2,2.0,2,20,1,0.0,0,0.0,0,3,1,False
726,0,3,0,0,21,1,0,0.6,0,75,1,0,5,2,1.5,0,0,1,1.6,0,1.0,0,4,1,False
727,0,1,0,0,17,1,0,2.83,0,0,0,5,2,0,1.5,0,0,1,0.0,0,0.0,0,2,2,False
728,1,3,3,0,22,1,0,0.47,1,50,1,0,8,1,2.75,0,1,1,1.16666666666667,0,0.0,0,4,0,False
729,0,1,0,0,23,1,4,0.96,0,71,1,0,1,1,5.28571428571429,2,1,1,0.0,0,0.0,0,2,0,False
730,0,1,0,0,21,1,0,0.62,1,75,1,0,5,2,1.5,0,0,1,1.5,0,1.0,0,3,0,False
731,0,1,0,0,21,1,1,0.51,2,66,1,0,4,2,2.33333333333333,0,0,1,1.2,0,0.0,0,3,0,False
732,7,3,1,0,25,1,0,0.13,1,78,1,0,8,2,3.6,0,0,1,1.08333333333333,0,1.0,0,4,2,True
733,12,1,0,1,84,1,14,0.14,0,92,1,0,18,2,3.09615384615385,0,1,1,0.962962962962963,0,1.0,0,2,2,True
734,0,1,0,0,30,1,8,0.51,0,87,1,0,0,1,2.0,2,1,1,0.0,0,0.0,0,1,0,False
735,9,3,3,3,69,2,2,0.19,2,0,2,0,13,1,6.94117647058824,2,1,1,1.76190476190476,0,0.0,0,1,1,False
736,0,1,0,8,84,1,0,2.8,0,0,2,1,7,1,0.625,0,0,1,0.0,0,1.0,0,1,1,False
737,0,1,0,0,17,1,3,0.53,0,66,1,1,4,2,2.6,1,1,1,0.428571428571429,0,0.0,0,1,0,False
738,1,2,2,0,21,2,12,0.15,0,100,1,0,2,1,4.46153846153846,0,1,0,0.3125,0,0.0,0,2,0,False
739,0,1,3,0,21,1,0,0.78,0,0,1,0,2,1,2.33333333333333,2,2,1,0.0,0,0.0,0,2,0,False
740,1,1,0,0,22,1,5,0.92,0,91,1,0,0,1,0.6,0,1,0,0.0,0,0.0,0,1,0,False
741,0,1,0,0,17,1,3,0.37,0,60,1,0,3,2,1.0,0,0,1,0.5,0,0.0,0,1,0,False
742,0,1,0,0,21,1,0,2.33,0,0,2,2,1,1,5.33333333333333,0,0,1,0.0,0,0.0,0,1,0,False
743,3,1,4,0,18,1,3,0.17,0,71,1,0,9,1,3.14285714285714,2,1,1,2.2,0,0.0,0,1,0,False
744,0,1,0,5,64,1,3,1.6,0,46,1,0,7,1,3.4,1,1,1,0.428571428571429,0,0.0,0,1,0,False
745,3,1,10,0,120,7,28,0.23,0,95,1,3,16,2,6.7012987012987,0,1,0,0.482352941176471,0,0.666666666666667,0,6,5,False
746,0,1,0,0,17,1,0,3.4,0,0,0,0,0,0,1.0,1,0,1,0.5,0,0.0,0,1,0,False
747,0,4,0,2,39,4,10,0.21,1,42,1,0,5,2,6.75,0,2,1,1.85714285714286,0,1.0,0,3,2,False
748,1,4,0,3,46,3,11,0.22,2,48,1,0,5,2,7.5,0,2,1,2.0,0,1.0,0,3,1,True
749,0,0,0,0,21,1,0,2.62,0,0,1,0,0,1,0.0,0,0,0,0.0,0,1.0,0,4,0,False
750,0,1,13,4,77,1,0,0.8,0,65,1,0,2,1,3.92307692307692,2,1,1,0.6,0,0.5,0,3,1,False
751,0,1,0,11,67,1,0,8.38,0,0,0,2,0,0,7.25,6,1,1,0.0,0,0.0,0,2,0,False
752,0,3,3,6,39,1,0,0.64,2,33,1,0,6,1,9.66666666666667,4,2,1,1.2,0,0.0,0,2,0,False
753,0,1,0,8,52,1,0,5.78,0,0,0,2,0,0,6.75,6,1,1,0.0,0,0.0,0,2,0,False
754,0,0,0,0,42,1,0,4.2,0,0,1,0,0,1,0.0,0,0,0,0.0,0,0.0,0,3,0,False
755,0,1,1,5,58,1,2,0.76,2,40,1,0,12,2,4.2,1,1,1,0.75,0,0.0,0,3,1,False
756,0,1,0,0,27,1,0,1.17,1,0,1,13,4,2,1.0,1,2,1,1.6,0,0.0,0,1,0,False
757,0,1,0,0,21,1,4,0.17,1,75,2,2,14,1,3.28571428571429,1,1,1,1.11111111111111,0,0.0,0,1,0,False
758,0,1,0,5,25,1,0,5.0,0,0,0,1,1,0,1.0,1,0,1,0.0,0,0.0,0,1,1,False
759,0,1,0,0,33,3,11,0.2,0,100,2,0,15,2,5.625,0,2,1,1.16666666666667,0,0.0,0,2,2,False
760,0,1,0,0,31,3,10,0.24,0,82,2,0,10,2,2.73333333333333,0,1,1,0.315789473684211,0,0.0,0,2,2,False
761,1,1,0,0,28,3,4,0.24,0,100,2,0,9,2,2.6,0,1,1,0.785714285714286,0,0.0,0,1,0,False
762,1,1,0,4,64,3,10,0.2,2,100,2,0,12,2,5.55555555555556,0,2,1,2.0,0,0.0,0,1,1,False
763,0,1,0,0,75,3,23,0.28,1,100,2,0,14,2,7.0,0,1,1,1.0,0,0.0,0,1,1,True
764,1,1,0,0,27,3,4,0.23,0,100,2,0,7,2,2.3,0,1,1,1.0,0,0.0,0,3,1,False
765,0,1,0,0,68,3,18,0.29,1,100,2,1,14,2,6.1,0,1,1,1.0,0,0.0,0,1,1,False
766,0,2,0,1,28,2,0,0.34,2,0,3,0,9,1,7.5,3,3,3,2.0,2,0.0,0,1,1,False
767,0,1,0,6,132,3,5,3.07,0,100,1,17,4,1,3.41666666666667,0,0,0,0.25,0,0.0,0,2,0,False
768,1,1,0,0,30,3,5,0.21,0,100,2,0,14,2,3.33333333333333,0,1,1,1.0,0,0.0,0,1,0,False
769,0,1,0,2,56,3,4,0.32,1,100,2,0,13,2,4.375,0,2,1,1.0,0,0.0,0,1,1,False
770,0,1,0,0,21,3,4,0.24,0,100,2,0,9,2,2.875,0,1,1,0.666666666666667,0,1.0,0,1,2,False
771,1,1,0,3,55,3,9,0.2,1,100,2,0,12,2,5.11111111111111,0,2,1,1.38461538461538,0,0.0,0,1,1,False
772,0,1,0,6,63,1,0,6.3,0,0,0,1,2,0,1.75,1,1,1,0.0,0,0.0,0,1,0,False
773,0,1,0,3,70,5,6,0.23,1,100,3,2,13,2,4.36363636363636,0,2,1,1.52941176470588,0,0.0,0,1,1,False
774,0,1,0,17,43,1,0,5.38,0,0,0,3,3,0,1.0,1,1,1,0.0,0,0.0,0,3,0,False
775,0,1,0,17,51,1,0,7.29,0,0,1,2,3,1,1.0,1,1,1,0.0,0,0.0,0,1,0,False
776,0,1,0,1,29,2,0,0.5,1,0,3,0,9,1,7.5,3,4,3,1.6,1,0.0,0,2,1,False
777,0,1,0,1,29,2,0,0.51,1,0,3,0,9,1,7.5,3,4,3,1.6,1,0.0,0,2,1,False
778,0,1,0,0,31,5,10,0.17,0,100,2,0,10,2,3.73333333333333,0,2,1,0.761904761904762,0,0.0,0,2,2,False
779,0,1,0,0,54,3,14,0.27,1,100,2,3,15,2,5.8,0,1,1,1.14285714285714,0,0.0,0,3,1,False
780,0,1,0,1,28,2,0,0.48,1,0,3,0,9,1,7.5,3,3,3,1.6,1,0.0,0,2,1,False
781,0,1,0,3,76,3,1,1.07,0,0,1,47,8,2,7.3,0,1,1,0.428571428571429,0,1.0,0,3,0,False
782,0,1,0,0,21,1,2,0.33,2,50,2,0,13,1,3.0,2,3,2,1.8,1,0.0,0,1,0,False
783,0,2,0,2,29,1,4,0.33,4,29,2,0,10,1,8.0,5,1,1,2.0,0,0.0,0,1,0,True
784,0,1,0,0,20,1,1,0.33,0,33,2,0,10,1,3.0,2,3,2,1.6,1,1.0,0,1,0,False
785,0,3,0,0,26,2,27,0.17,2,100,2,6,23,1,6.8,0,1,0,1.375,0,1.0,0,2,0,False
786,0,2,0,0,17,1,4,0.3,0,41,2,0,10,1,3.33333333333333,1,4,2,1.0,1,1.0,0,1,0,False
787,0,1,0,1,67,1,8,0.55,0,78,2,0,12,2,2.93333333333333,0,1,1,0.647058823529412,0,1.0,0,3,1,False
788,0,2,0,0,25,1,3,0.29,1,44,2,0,8,1,3.33333333333333,2,3,4,1.8,1,0.0,0,2,0,False
789,0,2,0,0,23,1,2,0.43,0,33,2,0,6,1,3.0,2,3,3,2.0,2,0.0,0,2,1,False
790,0,3,0,0,27,1,2,0.27,1,50,2,0,11,1,5.0,2,3,2,3.8,1,1.0,0,3,0,True
791,0,2,0,0,24,1,1,0.34,1,33,2,0,11,1,3.33333333333333,2,3,2,1.6,1,0.0,0,2,0,False
792,0,1,0,0,21,1,0,1.4,0,0,3,0,0,1,1.0,0,2,1,0.0,0,0.0,0,1,0,False
793,0,1,0,0,18,1,2,0.23,1,50,2,0,13,1,3.66666666666667,2,3,3,1.6,1,0.0,0,1,0,False
794,0,2,0,0,21,1,2,0.31,2,50,2,0,9,1,3.33333333333333,2,4,1,1.6,0,0.0,0,3,0,False
795,0,1,0,0,17,1,3,0.19,0,79,2,1,10,1,2.66666666666667,1,1,1,1.125,0,1.0,0,1,0,False
796,0,1,0,0,22,1,2,0.67,0,50,2,0,6,1,2.33333333333333,1,2,1,0.6,0,0.0,0,2,0,False
797,0,1,0,0,23,1,2,0.36,1,33,2,0,13,1,4.0,2,3,1,0.8,0,0.0,0,1,1,True
798,2,4,0,1,41,1,6,0.26,1,50,2,0,14,1,5.6,2,1,3,3.0,2,1.0,0,2,0,False
799,0,2,0,1,26,1,5,0.3,3,40,2,0,11,1,5.0,2,1,1,1.4,0,0.0,0,2,0,False
800,0,1,0,1,29,1,3,0.31,1,53,2,0,10,1,3.2,1,1,1,1.42857142857143,0,1.0,0,1,0,False
801,0,1,0,0,28,1,2,0.48,1,50,2,0,11,1,3.33333333333333,2,1,1,1.4,0,0.0,0,2,0,False
802,0,2,0,0,29,1,2,0.39,1,50,2,0,11,1,3.66666666666667,2,1,1,1.6,0,0.0,0,2,0,False
803,0,1,0,0,23,1,2,0.24,2,50,2,0,14,1,3.0,2,3,2,2.4,1,0.0,0,1,0,False
804,0,1,0,0,21,1,2,0.48,0,50,2,0,9,1,3.0,2,1,1,0.6,0,0.0,0,1,0,False
805,0,1,0,0,17,1,1,0.27,0,33,2,0,9,1,2.33333333333333,2,3,2,1.8,1,0.0,0,1,0,False
806,0,3,0,0,20,1,3,0.36,1,44,2,0,7,1,3.0,2,1,1,1.4,0,0.0,0,1,0,False
807,0,7,0,0,20,1,0,0.32,0,0,3,1,10,1,12.5,0,3,1,1.5,0,0.0,0,1,0,False
808,0,3,0,0,17,1,0,0.81,0,0,4,0,2,1,2.0,2,4,3,1.0,1,1.0,0,1,0,False
809,0,7,0,0,20,1,0,0.29,0,0,3,0,12,1,12.5,0,3,1,1.5,0,0.0,0,1,0,False
810,0,7,0,0,20,1,0,0.29,0,0,3,0,12,1,12.5,0,3,1,1.5,0,0.0,0,1,0,False
811,0,7,0,0,20,1,0,0.29,0,0,3,0,12,1,12.0,0,3,1,1.5,0,0.0,0,1,0,False
812,0,7,0,0,20,1,0,0.29,0,0,3,0,12,1,12.0,0,3,1,1.5,0,0.0,0,1,0,False
813,0,1,0,0,21,1,2,0.55,0,50,2,0,7,1,2.66666666666667,2,1,1,0.8,0,0.0,0,1,0,False
814,0,7,0,0,20,1,0,0.32,0,0,3,0,10,1,12.0,0,3,1,1.5,0,0.0,0,1,0,False
815,0,1,0,0,21,1,1,0.68,0,66,2,0,6,1,2.33333333333333,2,1,1,0.6,0,0.0,0,1,0,False
816,0,3,0,0,20,1,3,0.36,1,44,2,0,7,1,3.0,2,1,1,1.4,0,0.0,0,1,0,False
817,0,1,0,0,23,1,2,0.19,2,50,2,0,20,1,7.66666666666667,2,3,2,1.8,1,1.0,0,1,0,True
818,0,2,0,3,31,1,12,0.21,4,50,2,0,14,1,9.66666666666667,2,3,3,2.6,2,0.0,0,1,0,False
819,0,1,0,1,26,1,1,0.26,2,33,2,0,9,1,3.0,2,1,3,2.4,1,0.0,0,1,0,False
820,0,1,0,0,22,1,2,0.4,0,50,2,0,11,1,4.66666666666667,2,1,1,0.8,0,0.0,0,1,1,True
821,0,2,0,0,23,1,3,0.29,2,44,2,0,14,1,3.66666666666667,2,1,1,1.4,0,1.0,0,1,0,True
822,0,1,0,0,21,1,1,0.4,2,33,2,0,9,1,2.66666666666667,2,1,1,0.8,0,0.0,0,2,0,True
823,0,1,0,0,21,1,4,0.26,2,50,2,0,10,1,4.66666666666667,2,3,3,1.8,1,0.0,0,1,0,False
824,0,1,0,0,17,1,1,0.36,0,33,2,0,6,1,2.33333333333333,2,3,2,1.6,1,0.0,0,1,0,False
825,0,1,0,0,27,1,2,0.59,0,50,2,0,8,1,2.66666666666667,2,3,1,0.8,0,0.0,0,1,1,False
826,0,1,0,0,17,1,2,0.29,0,50,2,0,11,1,2.66666666666667,2,3,1,0.8,0,0.0,0,1,0,False
827,0,1,0,0,17,1,0,0.71,0,0,3,0,0,1,0.666666666666667,0,1,1,0.6,0,0.0,0,1,0,False
828,0,1,0,0,17,1,2,0.35,0,66,2,0,7,1,2.0,2,3,1,1.4,0,0.0,0,1,0,False
829,2,2,4,6,111,3,11,0.43,2,60,1,0,11,1,6.58333333333333,0,1,1,1.625,0,0.0,0,2,1,False
830,0,2,0,0,25,1,2,0.32,1,33,2,0,8,1,3.33333333333333,2,3,4,1.8,1,0.0,0,2,0,True
831,0,1,0,6,56,1,1,3.11,0,60,1,6,5,1,2.8,1,0,1,0.0,0,1.0,0,3,1,False
832,0,2,0,0,21,1,3,0.25,0,66,2,0,9,1,2.75,0,0,1,1.16666666666667,0,0.0,0,3,0,False
833,0,2,0,1,34,2,8,0.25,1,62,2,0,10,1,3.66666666666667,0,0,1,1.27272727272727,0,1.0,0,2,1,True
834,2,4,0,0,35,2,22,0.19,1,100,2,0,10,1,6.125,0,0,0,1.45454545454545,0,0.0,0,1,0,True
835,0,1,0,0,25,1,5,0.27,1,50,2,0,7,1,3.25,0,0,1,2.0,0,0.0,0,1,0,False
836,1,1,0,4,87,3,4,0.53,0,27,1,0,2,2,4.16666666666667,1,1,1,0.875,0,1.0,0,2,0,False
837,1,2,0,7,119,2,6,0.69,0,50,1,0,2,2,4.91666666666667,2,1,1,1.66666666666667,0,1.0,0,1,1,False
838,0,1,0,0,21,1,3,0.57,0,53,1,0,3,2,1.8,1,1,1,0.428571428571429,0,0.0,0,1,0,False
839,0,1,0,0,27,1,1,2.08,0,0,1,0,2,2,2.0,2,1,1,0.0,0,0.0,0,2,0,False
840,2,1,2,2,70,5,6,0.35,1,41,2,0,4,2,2.93333333333333,0,1,1,1.40909090909091,0,1.0,0,1,4,False
841,0,1,0,0,25,2,2,0.74,0,58,2,0,0,2,0.833333333333333,0,1,1,0.333333333333333,0,0.0,0,2,0,False
842,0,1,0,0,21,1,3,0.55,2,66,2,0,1,1,2.0,2,4,2,1.0,1,0.0,0,2,0,False
843,0,1,0,1,24,1,1,1.14,0,50,2,0,1,1,1.0,0,1,1,0.75,0,0.0,0,2,0,False
844,0,1,0,0,21,1,1,0.78,2,0,2,0,0,1,2.0,2,4,3,1.0,1,0.0,0,2,0,False
845,0,1,0,1,24,1,1,1.04,0,50,2,0,1,1,1.0,0,1,1,0.75,0,0.0,0,2,0,False
846,0,1,0,0,17,1,1,0.61,0,75,2,0,1,1,1.0,0,1,1,0.75,0,0.0,0,1,0,False
847,0,1,0,0,24,1,4,1.6,0,100,2,4,2,1,0.0,0,2,1,0.0,0,0.0,0,2,0,False
848,0,1,0,2,25,1,0,2.08,0,0,2,0,2,1,0.0,0,1,1,0.0,0,0.0,0,3,1,False
849,0,1,0,0,25,1,6,0.93,0,100,2,5,4,1,0.0,0,1,1,0.0,0,0.0,0,4,0,False
850,0,1,0,0,24,1,6,0.96,0,100,2,2,3,1,0.0,0,1,1,0.0,0,0.0,0,2,0,False
851,0,1,0,1,22,1,2,0.81,2,0,2,0,0,1,4.0,4,4,2,1.0,1,0.0,0,2,0,False
852,0,1,0,0,21,1,1,0.88,0,50,2,0,1,1,1.0,0,1,1,0.75,0,0.0,0,4,1,False
853,0,2,0,0,22,1,1,0.5,0,66,2,0,0,1,1.0,0,1,1,1.6,0,0.0,0,3,2,False
854,5,2,0,10,82,1,2,0.8,1,50,2,0,0,1,5.0,4,1,2,1.875,1,1.0,0,2,0,False
855,0,1,0,1,24,1,1,1.14,0,50,2,0,1,1,1.0,0,1,1,0.75,0,0.0,0,2,0,False
856,0,2,0,2,29,1,2,0.76,1,33,2,0,1,1,2.0,0,1,1,0.8,0,0.0,0,3,2,False
857,0,2,0,5,36,1,3,0.73,0,33,2,0,1,1,5.33333333333333,2,1,1,0.8,0,0.0,0,3,1,False
858,4,1,0,1,37,1,2,0.58,0,83,2,0,1,1,3.22222222222222,2,2,1,0.545454545454545,0,0.0,0,2,2,False
859,0,2,0,3,30,1,3,0.68,1,44,2,0,1,1,3.0,0,1,1,0.8,0,0.0,0,3,2,False
860,0,1,0,0,17,1,1,0.61,0,75,2,0,1,1,1.0,0,1,1,0.75,0,0.0,0,1,0,False
861,0,1,0,0,17,1,1,0.68,0,50,2,0,1,1,1.0,1,1,1,0.0,0,0.0,0,1,0,False
862,0,1,0,1,24,1,1,1.14,0,50,2,0,1,1,1.0,0,1,1,0.75,0,0.0,0,2,0,False
863,0,8,0,0,21,1,1,0.33,8,0,2,0,0,1,3.0,3,4,24,4.0,4,0.0,0,2,0,False
864,0,1,0,0,21,1,1,0.88,0,50,2,0,1,1,1.0,0,1,1,0.75,0,0.0,0,4,1,False
865,1,1,0,7,63,1,4,1.24,0,79,2,0,0,1,2.83333333333333,0,1,1,0.75,0,0.0,0,2,1,False
