File,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,target
724,0,0,1,0,0,0,1,20,1,2,8,24,0,1,0,9,2,0,0,0,0.333333333333333,0,3,3,1,True
725,0,0,1,1,0,0,1,22,3,3,4,11,0,1,0,13,3,1,1,0,0.6,0,2,3,2,False
726,0,0,1,0,1,0,2,38,1,0,4,3,0,1,0,1,1,0,1,0,1.0,0,2,1,0,False
727,0,0,3,0,0,0,3,19,1,4,0,0,0,2,2,1,1,2,1,0,1.0,0,1,1,0,False
728,0,0,1,3,0,1,1,26,1,1,0,2,2,3,0,2,1,1,1,0,1.0,0,1,1,0,False
729,2,0,1,0,0,1,2,27,2,0,0,3,0,2,0,2,2,2,1,0,1.0,0,1,1,0,False
730,1,0,1,3,0,0,1,22,1,1,0,2,1,3,0,4,1,1,1,0,1.0,0,1,1,0,False
731,0,0,1,0,0,3,2,52,1,7,0,2,1,2,2,0,1,1,1,0,0.5,0,2,2,1,True
732,0,0,1,0,0,0,2,25,1,3,0,1,1,2,2,0,1,0,1,0,1.0,0,1,1,0,False
733,0,0,1,1,0,0,2,16,1,0,2,3,0,2,0,4,1,2,3,0,1.0,0,2,1,0,False
734,0,0,1,1,0,0,2,18,1,0,2,3,0,2,0,2,1,2,3,0,1.0,0,1,1,0,False
735,0,0,1,0,0,0,1,21,1,0,0,2,0,2,0,0,1,0,1,0,1.0,0,1,1,0,False
736,1,0,1,1,0,0,3,23,1,0,0,2,2,2,0,1,1,3,1,0,0.5,0,2,2,0,False
737,0,0,1,0,0,0,3,17,1,0,0,2,0,2,0,0,1,2,1,0,1.0,0,2,1,0,False
738,0,0,1,0,0,0,3,17,1,0,0,2,1,2,0,0,1,3,1,0,0.5,0,2,2,0,False
739,0,0,1,1,0,0,3,23,1,5,0,1,1,3,0,0,1,0,1,0,0.333333333333333,0,2,3,0,True
740,0,0,1,1,0,4,5,29,1,1,0,2,3,3,0,2,1,1,1,0,0.5,0,2,2,0,True
741,0,0,1,1,0,0,3,18,1,5,0,1,1,3,0,0,1,0,1,0,0.5,0,1,2,0,True
742,1,0,2,1,0,1,4,21,1,1,0,2,1,3,0,1,1,1,1,0,1.0,0,1,1,0,False
743,0,0,1,0,0,0,2,21,1,3,0,0,1,1,2,0,2,2,1,0,1.0,0,2,1,0,False
744,2,0,1,1,0,2,4,34,1,0,0,3,6,2,0,1,1,3,1,0,0.666666666666667,0,3,2,0,False
745,0,0,1,0,0,0,2,16,1,1,1,3,0,2,0,1,1,1,1,0,1.0,0,2,1,0,False
746,0,4,1,0,0,4,1,35,1,0,0,0,0,0,1,0,0,1,0,0,1.0,0,2,1,0,False
747,1,0,2,0,1,3,2,23,1,0,0,1,1,1,0,4,1,0,1,0,1.0,0,1,1,0,False
748,0,0,1,1,0,0,2,16,1,2,0,5,1,2,0,1,1,1,1,0,0.5,0,2,2,0,True
749,0,0,1,0,0,0,1,16,1,0,2,4,0,1,0,0,1,3,1,0,0.5,0,1,2,0,True
750,0,0,1,1,0,0,2,18,1,1,0,5,0,2,0,0,1,1,1,0,1.0,0,2,1,0,False
751,0,1,1,0,0,6,1,25,1,0,0,0,0,0,1,0,0,1,0,0,1.0,0,1,1,0,False
752,0,0,1,0,0,0,1,19,1,0,0,1,0,2,0,0,1,0,2,0,0.666666666666667,0,3,2,0,False
753,0,0,1,0,0,0,2,16,1,6,0,0,0,2,0,1,1,0,1,0,1.0,0,2,1,1,True
754,0,0,1,0,0,0,1,16,1,0,0,1,1,2,0,1,1,0,1,0,0.0,0,2,0,0,False
755,3,1,1,2,0,0,1,30,4,4,9,16,0,2,0,6,2,0,0,0,0.333333333333333,0,3,3,1,True
756,1,0,1,19,0,1,1,25,1,0,0,0,0,1,0,0,1,0,1,0,0.0,0,2,0,1,False
757,2,1,1,2,0,1,1,56,4,9,10,13,0,2,0,11,2,0,0,0,0.5,0,3,2,2,True
758,0,1,1,2,0,0,2,21,1,0,3,9,0,2,0,3,3,1,1,0,1.0,0,3,1,1,True
759,1,0,1,1,0,1,3,20,1,2,0,0,0,2,2,1,1,3,1,0,1.0,0,2,1,0,False
760,0,0,1,0,0,0,1,16,1,0,0,1,0,3,0,1,1,2,2,0,0.0,0,2,0,0,False
761,0,0,1,0,0,0,1,16,1,0,0,1,0,3,0,1,1,2,2,0,0.0,0,2,0,0,False
762,0,0,1,0,0,0,1,16,1,0,0,1,0,2,0,2,1,0,3,0,0.0,0,2,0,0,False
763,1,1,1,8,12,0,4,23,1,0,0,11,1,1,0,7,1,0,1,0,0.571428571428571,0,3,4,1,False
764,0,0,1,1,0,0,2,17,1,0,0,2,0,2,0,0,1,2,1,0,0.0,0,2,0,0,False
765,0,0,1,1,0,0,2,17,1,0,0,2,0,2,0,0,1,2,1,0,0.0,0,2,0,0,False
766,0,0,0,0,0,0,0,17,1,0,0,0,0,1,0,0,1,0,0,0,1.0,0,1,1,0,False
767,0,0,1,0,0,0,1,16,1,0,0,6,0,1,0,0,2,0,0,0,0.0,0,1,0,1,False
768,0,0,1,0,0,0,1,18,1,0,2,6,0,1,0,1,2,0,0,0,0.0,0,2,0,0,False
769,0,0,1,0,0,0,1,17,1,0,1,6,0,1,0,0,2,0,1,0,0.0,0,2,0,0,False
770,0,0,1,0,0,1,1,20,1,0,0,3,0,1,0,1,2,0,1,0,0.0,0,2,0,0,False
771,2,1,1,0,2,0,2,18,1,0,0,0,0,1,0,1,1,0,1,0,0.0,0,1,0,0,False
772,2,0,1,0,0,0,1,23,1,0,2,6,1,2,0,2,1,0,1,0,1.0,0,2,1,1,False
773,0,0,1,4,0,3,1,26,3,1,0,2,1,5,0,3,2,0,1,0,0.0,0,1,0,0,False
774,0,0,1,6,0,3,1,25,4,1,0,4,1,4,1,5,2,0,1,0,0.0,0,1,0,0,False
775,0,0,1,6,0,0,1,20,2,4,4,2,0,4,2,4,2,0,1,0,1.0,0,2,1,0,False
776,0,0,1,0,0,2,1,18,1,0,0,1,1,2,0,4,1,0,10,0,1.0,0,2,1,0,False
777,0,0,1,0,0,0,1,19,2,3,0,1,0,7,0,3,2,0,1,0,1.0,0,1,1,0,False
778,0,0,1,0,0,0,1,19,2,3,0,1,0,7,0,3,2,0,1,0,1.0,0,1,1,0,False
779,0,0,1,0,0,2,1,26,1,2,2,2,1,6,2,2,1,0,1,0,1.0,0,3,1,0,False
780,0,0,1,0,0,1,1,20,1,1,0,0,0,5,0,0,1,2,2,0,0.0,0,1,0,1,False
781,0,0,1,0,0,1,1,20,1,1,0,0,1,5,0,0,1,2,2,0,0.0,0,1,0,1,False
782,0,0,1,0,0,0,1,18,2,1,2,1,0,5,0,1,2,0,1,0,0.75,0,1,2,1,True
783,0,0,1,0,0,0,1,19,3,4,0,2,0,3,0,4,2,1,1,0,0.666666666666667,0,1,2,0,True
784,1,0,1,5,0,1,1,27,2,3,1,3,1,4,0,8,2,0,1,0,1.0,0,1,1,0,False
785,0,0,1,6,0,0,1,25,3,6,4,4,0,2,1,7,2,2,1,0,0.6,0,3,3,1,True
786,0,0,1,0,0,0,1,18,2,1,2,1,0,5,0,1,2,0,1,0,1.0,0,1,1,1,False
787,0,0,1,3,0,0,1,25,2,5,4,3,0,4,3,5,2,0,1,0,1.0,0,3,1,1,False
788,1,0,1,1,0,2,1,22,1,0,1,1,2,2,0,5,1,2,5,0,1.0,0,1,1,0,False
789,0,0,1,0,0,1,2,18,1,1,0,1,2,4,0,2,1,0,2,0,1.0,0,1,1,0,False
790,0,0,1,1,0,0,1,21,3,1,0,4,0,4,0,2,2,0,1,0,0.5,0,3,2,0,False
791,0,0,1,0,0,0,1,16,2,5,1,1,0,5,1,3,2,0,1,0,1.0,0,2,1,0,False
792,0,0,1,0,0,0,1,16,1,1,0,0,0,6,0,0,1,0,1,0,1.0,0,1,1,0,False
793,0,0,1,0,0,0,1,19,2,6,1,2,0,5,1,3,2,0,0,0,0.75,0,1,3,0,False
794,0,5,1,0,0,0,1,16,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0,3,0,1,False
795,0,0,1,1,0,0,1,16,1,0,1,5,0,1,0,0,2,0,1,0,0.0,0,4,0,0,False
796,0,0,1,0,0,0,1,16,1,0,0,1,0,1,0,2,2,2,4,0,0.0,0,1,0,0,False
797,0,0,1,0,0,1,1,18,1,0,0,1,0,1,0,0,2,0,1,0,0.0,0,1,0,0,False
798,0,0,1,2,0,0,4,18,1,0,2,2,1,1,0,0,1,1,9,1,1.0,0,1,1,0,False
799,0,0,1,0,0,0,1,18,2,2,1,3,0,2,0,4,2,0,1,0,1.0,0,3,1,0,False
800,0,0,1,0,0,3,1,22,1,0,0,1,0,1,0,3,2,3,7,0,0.0,0,1,0,0,False
801,0,0,1,0,0,1,1,29,3,2,0,8,0,5,0,5,2,0,1,0,1.0,0,4,1,0,False
802,1,0,1,0,0,2,1,38,4,2,1,8,0,5,0,6,2,0,1,0,0.0,0,4,0,2,False
803,0,0,1,0,0,0,2,20,2,2,5,3,0,4,2,2,2,1,1,0,0.0,0,3,0,0,False
804,0,0,1,2,0,0,1,21,1,3,0,2,0,2,1,7,1,1,1,0,0.75,0,2,2,0,False
805,0,0,1,0,0,0,1,16,1,5,1,4,0,3,0,5,1,0,1,0,0.75,0,1,2,0,False
806,0,0,1,0,0,0,2,17,1,0,0,1,0,1,0,0,2,2,2,1,0.0,0,1,0,0,False
807,0,0,1,1,0,6,2,24,1,0,0,1,2,1,0,2,2,3,9,1,1.0,0,1,1,0,False
808,0,0,1,0,0,1,1,24,2,0,1,7,0,2,0,2,2,0,0,0,0.5,0,1,2,0,False
809,0,0,1,0,0,0,1,21,1,0,3,8,0,5,0,3,1,1,1,0,1.0,0,2,1,0,False
810,0,0,1,0,0,0,1,24,1,1,3,12,0,4,1,12,1,0,1,0,0.6,0,2,3,0,False
811,0,0,1,0,0,2,7,24,1,1,0,0,0,4,0,5,1,4,15,2,0.5,0,1,3,1,False
812,1,0,1,0,2,2,1,26,1,0,0,2,0,1,0,1,1,0,1,0,0.5,0,2,2,0,False
813,0,0,1,0,0,0,1,26,1,1,6,14,0,1,0,3,2,0,0,0,0.714285714285714,0,1,2,0,True
814,0,0,1,0,0,0,2,19,1,0,1,2,0,3,0,2,1,2,3,0,0.333333333333333,0,1,3,1,False
815,0,0,1,1,0,0,2,19,1,0,2,1,2,2,0,6,1,4,11,1,1.0,0,2,1,0,False
816,0,0,1,1,0,0,2,20,1,0,2,1,2,2,0,6,1,4,11,1,1.0,0,1,1,0,False
817,0,0,1,1,0,0,2,19,1,0,2,1,2,2,0,5,1,4,11,1,0.5,0,2,2,0,False
818,1,0,1,1,0,0,2,26,1,6,6,10,0,5,0,9,1,1,1,0,0.888888888888889,0,3,2,2,True
819,0,0,1,1,0,0,1,16,1,1,0,6,0,4,0,5,1,0,1,0,0.666666666666667,0,4,2,0,True
820,0,0,1,0,0,2,1,25,1,0,2,3,0,3,0,0,1,1,1,0,1.0,0,1,1,2,True
821,0,0,1,1,1,1,2,24,1,4,2,4,0,4,0,9,1,1,2,0,0.769230769230769,0,4,3,1,True
822,0,0,1,0,0,0,1,16,1,0,0,1,0,1,1,1,1,2,1,0,1.0,0,1,1,1,False
823,0,0,1,0,1,0,1,18,1,1,1,7,0,3,0,6,1,0,1,0,0.8,0,2,2,1,False
824,0,0,1,0,0,0,1,20,1,1,8,22,0,1,0,1,2,1,1,0,0.888888888888889,0,2,2,1,True
825,0,0,1,0,0,0,1,16,1,0,1,2,0,4,2,2,1,4,2,0,0.823529411764706,0,2,3,0,False
826,1,0,1,0,3,0,1,22,1,0,0,3,0,1,0,1,1,0,1,0,1.0,0,1,1,0,False
827,0,0,1,0,0,0,1,16,1,3,2,9,0,3,2,5,1,0,1,0,0.375,0,1,4,2,False
828,0,0,1,0,0,0,1,16,1,0,1,4,0,2,3,3,1,1,1,0,0.666666666666667,0,2,2,0,False
829,0,0,1,0,0,0,1,16,1,2,3,10,0,3,0,2,1,0,1,0,1.0,0,1,1,1,False
830,0,0,1,0,0,0,2,17,1,4,0,0,0,3,2,4,1,0,0,0,0.625,0,3,3,1,False
831,1,0,1,1,0,0,2,26,1,6,7,10,0,5,0,8,1,1,1,0,0.91304347826087,0,3,2,2,True
832,0,0,1,0,0,0,1,17,2,1,0,11,0,4,0,5,2,0,0,0,0.666666666666667,0,2,3,3,False
833,0,0,1,1,1,1,3,25,1,5,3,3,0,4,0,8,1,1,2,0,0.833333333333333,0,4,2,1,True
834,0,0,1,0,0,0,1,21,2,1,2,3,0,5,0,2,2,0,1,0,0.5,0,2,2,1,False
835,1,0,1,0,0,0,1,24,2,2,2,3,0,5,0,10,2,0,1,0,0.5,0,1,2,0,True
836,1,0,1,0,0,0,1,25,2,2,2,3,0,5,0,10,2,0,1,0,1.0,0,1,1,0,False
837,1,0,1,0,0,0,1,26,2,2,2,3,0,5,0,11,2,0,1,0,0.666666666666667,0,1,2,1,False
838,0,0,1,0,0,6,1,31,2,1,0,2,1,4,0,1,2,0,0,0,0.0,0,1,0,0,True
839,1,0,1,0,0,1,1,28,2,2,2,3,0,5,0,10,2,0,1,0,1.0,0,1,1,0,True
840,0,0,1,0,0,1,1,24,2,1,4,3,0,5,0,2,2,0,1,0,0.666666666666667,0,1,2,0,False
841,0,0,1,0,0,0,1,23,1,4,1,1,0,4,6,0,1,1,1,0,0.857142857142857,0,1,2,0,True
842,1,0,1,0,0,2,1,31,1,0,1,5,0,3,0,7,1,0,1,0,0.5,0,2,2,3,False
843,1,0,1,0,3,0,1,20,2,1,0,5,0,1,0,4,2,0,1,0,1.0,0,2,1,0,False
844,1,0,1,0,0,0,1,20,2,1,2,5,0,2,0,2,2,1,1,0,0.5,0,1,2,1,False
845,0,0,1,0,1,0,1,19,1,1,0,3,0,1,0,1,2,1,2,0,0.0,0,1,0,1,False
846,1,0,1,0,0,0,1,21,1,0,0,2,0,3,0,1,1,0,2,0,0.0,0,1,0,1,False
847,0,0,1,1,0,0,1,19,1,1,1,4,0,3,0,7,1,1,2,0,0.0,0,2,0,0,False
848,0,0,1,0,0,0,1,20,1,1,0,1,0,6,0,0,1,0,1,0,0.0,0,1,0,2,False
849,0,0,1,0,0,0,1,19,1,1,2,2,3,4,0,4,1,3,6,0,1.0,0,1,1,1,False
850,0,0,1,0,0,0,1,19,1,2,0,0,0,5,0,4,1,0,2,0,0.0,0,2,0,0,False
851,1,0,1,0,2,6,1,39,1,0,0,2,0,1,0,0,1,0,1,0,0.0,0,2,0,0,False
852,0,0,1,1,0,0,2,19,1,0,0,2,0,2,0,1,1,1,2,0,0.0,0,2,0,0,False
853,0,0,1,0,0,1,1,26,1,2,1,3,1,2,1,5,1,0,1,0,0.0,0,2,0,0,False
854,0,0,1,0,0,0,1,29,1,0,0,4,0,2,0,0,1,1,1,0,0.0,0,1,0,0,False
855,0,0,1,1,0,3,3,49,1,0,2,7,0,1,0,5,1,1,1,0,0.4,0,4,3,0,False
856,0,1,1,0,0,5,1,26,1,0,0,0,0,0,0,0,0,1,0,0,1.0,0,2,1,0,False
857,0,0,1,0,0,1,1,33,1,2,2,6,0,3,1,5,1,0,0,0,0.5,0,4,3,0,True
858,0,0,1,0,0,0,1,19,1,2,1,4,0,3,0,3,1,1,2,0,1.0,0,2,1,1,False
859,0,0,1,0,0,0,2,22,1,0,0,3,0,1,0,2,1,1,2,1,0.0,0,1,0,2,False
860,0,0,1,0,0,0,1,43,1,0,6,20,0,4,1,10,1,0,1,0,0.444444444444444,0,3,3,2,True
861,0,0,1,0,1,1,1,33,1,1,3,5,0,2,0,4,1,1,1,0,0.5,0,1,2,2,False
862,0,0,1,0,0,0,1,20,1,2,1,3,0,3,0,4,1,1,1,0,0.666666666666667,0,2,2,0,False
863,0,1,1,1,0,0,1,16,1,0,9,6,0,1,0,3,2,0,1,0,1.0,0,1,1,0,False
864,0,0,1,0,0,0,1,27,1,3,2,6,0,3,0,7,1,0,0,0,0.6,0,2,2,0,False
865,0,0,2,3,0,0,3,23,1,3,1,4,1,3,0,6,2,1,1,0,0.409090909090909,0,2,4,3,True
866,0,0,1,0,0,0,1,20,2,1,1,2,2,4,2,4,2,0,1,0,1.0,0,1,1,1,False
867,0,0,1,0,0,1,1,18,2,2,0,1,0,5,0,1,2,0,1,0,1.0,0,2,1,0,True
868,0,0,1,0,0,0,1,22,1,1,0,0,0,5,0,0,1,0,2,0,1.0,0,3,1,0,True
869,0,0,1,0,0,0,1,20,2,1,1,2,2,4,0,4,2,0,1,0,0.0,0,1,0,1,False
870,0,0,1,0,0,0,1,17,2,1,1,2,1,4,0,4,2,0,1,0,1.0,0,1,1,0,True
871,0,0,1,0,0,2,2,29,2,2,0,4,2,4,0,7,2,0,1,0,0.0,0,2,0,0,False
872,0,0,1,2,0,0,1,26,1,2,2,6,0,3,0,2,1,0,1,0,0.5,0,1,2,1,False
873,0,0,1,0,0,0,1,25,1,0,1,9,0,4,0,6,1,0,1,0,0.666666666666667,0,2,2,0,False
874,0,0,1,0,0,0,1,19,1,2,1,4,0,3,0,5,1,0,0,0,1.0,0,2,1,0,False
875,0,0,1,0,0,1,2,24,1,1,1,3,0,3,0,4,1,0,2,0,0.6,0,1,3,1,False
876,0,0,1,0,0,0,1,19,1,0,4,9,0,1,0,0,1,1,1,0,0.0,0,1,0,1,False
877,0,0,1,0,0,0,1,21,2,2,0,2,2,4,0,4,2,0,1,0,0.333333333333333,0,2,3,0,True
878,0,0,1,0,0,0,2,16,1,0,0,1,0,1,0,2,1,2,3,1,0.0,0,2,0,0,False
879,0,0,1,1,1,0,1,27,1,3,2,8,0,3,0,4,1,0,1,0,0.5,0,2,2,1,False
880,0,0,1,0,0,0,1,16,1,0,17,41,0,1,0,1,2,1,1,0,1.0,0,1,1,1,False
881,0,0,1,1,0,1,3,32,2,2,5,11,0,3,0,6,1,1,1,0,1.0,0,2,1,0,False
882,0,0,1,0,0,0,1,21,1,0,3,19,0,2,0,9,1,0,1,0,0.666666666666667,0,1,2,2,False
883,0,0,1,0,0,0,1,21,1,0,1,9,0,2,0,0,1,1,1,0,0.0,0,1,0,2,False
884,0,0,1,0,0,0,1,16,1,2,1,10,0,2,0,4,1,0,1,0,1.0,0,1,1,1,False
885,0,0,1,0,0,0,1,16,1,2,5,18,0,3,0,2,1,0,1,0,0.0,0,1,0,1,False
886,0,0,1,2,0,0,2,16,1,4,3,2,0,3,0,6,1,2,2,0,1.0,0,2,1,0,False
887,1,0,1,0,1,0,1,26,2,0,0,9,0,2,0,2,1,0,1,0,0.0,0,2,0,1,False
888,0,0,1,0,0,2,1,28,3,2,4,3,1,4,0,6,2,0,1,0,0.0,0,1,0,2,False
889,0,0,1,0,0,0,1,19,1,0,2,4,0,1,0,1,1,1,1,0,0.0,0,2,0,0,False
890,0,0,3,1,0,0,3,26,1,4,2,4,0,1,0,1,3,1,1,0,0.4,0,2,3,1,True
891,0,0,1,0,0,0,1,21,1,1,1,5,0,1,4,0,1,0,0,0,0.0,0,2,0,0,False
892,0,0,1,0,0,0,1,19,1,0,1,6,0,2,0,0,1,0,1,0,0.0,0,2,0,0,False
893,0,0,1,0,4,0,1,25,1,1,1,6,0,1,0,6,1,1,1,0,0.0,0,3,0,0,False
894,0,0,1,0,0,0,1,24,1,1,5,15,0,1,0,2,2,0,1,0,1.0,0,2,1,0,True
895,0,0,1,0,0,0,1,19,1,0,1,6,0,2,0,0,1,0,1,0,0.0,0,2,0,0,False
896,0,0,2,0,0,1,2,35,1,1,3,7,0,1,0,5,1,1,1,0,0.0,0,2,0,1,True
897,0,0,1,0,0,0,1,19,1,0,1,4,0,2,0,0,1,0,1,0,0.0,0,1,0,1,False
898,0,0,1,0,0,0,1,19,1,0,2,4,0,1,0,0,1,1,1,0,0.0,0,1,0,1,False
899,0,0,1,0,0,0,1,19,1,0,1,6,0,2,0,0,1,0,1,0,0.0,0,2,0,0,False
900,0,0,1,0,0,0,1,19,1,2,1,1,0,5,0,2,1,0,3,0,0.0,0,3,0,0,True
901,0,0,1,0,0,0,1,19,2,1,0,2,3,4,0,3,2,0,1,0,0.0,0,1,0,1,True
902,0,0,1,0,0,5,1,24,1,0,2,1,1,2,0,3,1,0,0,0,0.0,0,1,0,0,True
903,0,0,1,0,0,0,1,19,1,0,2,1,1,2,0,4,1,2,5,0,0.333333333333333,0,2,3,1,True
904,0,0,1,0,0,0,1,19,1,0,3,9,0,1,0,1,1,1,1,0,0.0,0,2,0,1,False
905,0,0,1,0,0,0,1,19,1,1,0,1,1,5,2,2,1,0,1,0,0.0,0,1,0,1,False
906,0,0,1,0,0,0,1,19,1,1,0,0,0,6,0,0,1,0,1,0,0.0,0,1,0,1,False
907,0,0,1,0,0,0,1,19,2,1,0,2,1,4,0,3,2,0,1,0,0.0,0,1,0,1,True
908,0,0,1,0,0,0,1,22,2,2,0,2,0,4,0,1,2,0,1,0,0.0,0,3,0,0,True
909,0,0,1,1,0,0,1,22,1,1,0,0,0,3,0,2,1,1,2,0,1.0,0,1,1,0,False
910,0,0,1,0,0,5,1,39,1,0,0,4,0,1,0,1,1,1,1,0,0.0,0,1,0,0,False
911,0,0,1,0,0,3,1,44,1,4,3,4,0,2,0,9,1,0,1,0,1.0,0,2,1,0,False
912,3,0,1,0,0,0,2,16,1,1,0,2,0,3,0,6,1,1,2,0,1.0,0,1,1,1,False
913,1,0,1,0,0,0,1,19,1,0,1,4,0,2,0,3,1,1,1,0,0.0,0,1,0,0,False
914,1,0,1,0,0,1,2,19,2,3,1,2,0,4,0,3,2,0,1,0,0.0,0,2,0,0,False
915,0,0,1,0,0,0,1,19,1,1,0,2,0,3,0,3,1,0,1,0,0.4,0,1,3,1,False
916,0,0,1,0,0,0,1,20,1,1,3,7,0,2,0,6,1,0,1,0,0.5,0,1,3,1,False
917,0,0,1,1,0,1,2,25,1,0,2,5,0,3,0,7,1,1,1,0,0.5,0,2,2,1,False
918,0,0,1,0,0,0,1,20,2,4,6,2,0,4,0,3,2,0,1,0,1.0,0,1,1,0,False
919,0,0,1,0,0,2,1,32,2,4,6,2,0,4,0,7,2,0,1,0,1.0,0,2,1,1,False
920,0,0,3,0,0,9,4,40,2,1,0,1,6,3,0,5,2,1,2,1,0.5,0,2,2,0,False
921,1,0,1,0,0,0,2,46,2,5,10,17,0,4,0,7,1,1,1,0,0.4,0,4,4,0,True
922,0,0,1,0,0,0,1,20,1,0,2,7,0,5,0,8,1,0,1,0,0.5,0,3,3,1,True
923,1,0,1,0,0,0,2,20,3,2,5,5,0,3,0,8,3,0,1,0,0.333333333333333,0,1,4,2,False
924,0,0,1,0,0,1,1,21,2,1,1,2,1,4,0,4,2,0,1,0,0.0,0,1,0,1,False
925,0,0,1,0,0,1,1,18,3,1,0,2,2,5,0,4,2,0,1,0,1.0,0,1,1,0,False
926,0,0,1,0,0,0,1,20,2,1,1,2,2,4,0,4,2,0,1,0,0.0,0,1,0,1,False
927,2,0,1,0,0,2,1,27,3,1,5,4,1,4,0,9,2,0,1,0,0.333333333333333,0,1,3,0,False
928,0,0,1,0,0,1,1,23,3,2,1,4,1,4,1,4,2,0,1,0,0.0,0,3,0,0,False
929,0,0,3,0,0,3,3,22,1,1,0,0,2,5,0,0,1,2,11,2,0.0,0,2,0,0,False
930,2,0,1,1,0,0,2,24,3,4,3,6,1,4,1,5,2,0,1,0,0.0,0,1,0,0,False
931,0,0,1,0,0,2,1,27,3,2,0,3,1,4,0,4,2,0,1,0,1.0,0,1,1,0,False
932,0,0,1,0,1,0,2,26,2,2,0,4,1,3,0,2,2,1,2,0,1.0,0,3,1,0,False
933,0,1,1,0,0,0,1,16,1,0,0,0,0,2,1,1,1,1,0,0,0.0,0,2,0,0,False
934,0,1,1,0,0,0,1,16,1,0,0,0,0,0,1,0,0,1,0,0,0.0,0,2,0,0,False
935,0,0,1,7,0,0,3,41,2,3,6,20,1,2,1,1,2,0,0,0,1.0,0,2,1,0,False
936,2,0,1,0,0,0,3,20,1,1,2,3,1,2,0,0,2,0,2,0,1.0,0,2,1,0,False
937,0,0,1,1,0,0,1,16,1,1,1,3,0,3,0,2,1,1,1,0,0.6,0,2,2,0,False
938,0,0,1,1,0,0,2,22,5,2,5,14,0,3,0,7,2,0,0,0,1.0,0,3,1,0,False
939,1,0,1,0,5,0,1,23,1,0,0,5,0,1,0,1,1,0,1,0,0.0,0,3,0,0,False
940,0,0,1,0,0,0,1,23,1,0,2,13,0,2,0,6,1,0,1,0,0.833333333333333,0,3,2,1,False
941,0,0,1,0,0,0,1,16,1,0,0,2,0,2,0,2,1,1,2,0,1.0,0,1,1,0,False
942,0,0,0,0,0,0,0,16,1,0,0,0,0,3,0,0,1,0,0,0,0.0,0,1,0,1,False
943,0,0,1,5,0,0,2,20,5,5,4,18,0,3,0,9,2,0,0,0,0.428571428571429,0,3,3,2,False
944,0,1,1,1,0,0,1,17,2,0,12,11,0,1,0,3,2,1,1,0,0.5,0,2,2,0,False
945,1,0,1,1,1,1,2,18,1,0,0,1,0,1,0,1,1,0,1,0,0.0,0,2,0,0,False
946,0,0,2,0,0,1,2,25,2,2,1,4,1,4,0,6,2,0,1,0,0.5,0,1,2,1,False
947,0,0,1,0,0,0,2,22,1,2,0,0,0,4,1,3,1,4,1,0,1.0,0,2,1,1,False
948,0,0,1,1,0,0,1,26,1,0,6,13,0,1,0,4,2,1,1,0,0.0,0,2,0,1,False
949,0,0,1,0,0,0,1,23,1,1,0,0,0,5,0,1,1,4,2,0,0.0,0,1,0,2,False
950,0,0,1,0,0,0,1,19,1,1,0,0,0,6,0,0,1,0,1,0,0.0,0,1,0,2,False
951,0,0,0,0,0,0,0,19,1,0,3,2,0,1,0,1,1,0,1,0,1.0,0,1,1,1,False
952,0,0,1,0,0,2,2,22,2,0,0,2,1,1,0,4,2,2,2,0,0.0,0,2,0,0,False
953,0,1,1,0,0,0,1,22,1,0,0,0,0,0,2,0,0,1,1,0,1.0,0,2,1,0,False
954,0,0,0,0,0,0,0,21,1,0,0,0,0,1,0,0,1,0,0,0,0.5,0,2,2,0,False
955,0,0,1,1,0,1,2,45,2,2,7,14,0,1,0,11,2,1,1,0,0.5,0,3,3,2,True
956,0,0,2,1,2,4,3,111,1,6,3,13,0,1,0,11,1,1,1,0,0.454545454545455,0,3,3,2,True
957,0,0,1,2,8,0,1,68,1,5,5,55,0,3,1,11,2,0,1,0,0.555555555555556,0,3,3,3,False
958,0,1,1,12,1,1,2,175,7,8,53,118,0,2,1,10,2,0,0,0,0.555555555555556,0,4,3,1,True
959,0,0,1,0,0,0,1,21,1,3,2,3,0,3,0,3,1,1,1,0,0.5,0,3,2,0,False
960,0,0,1,0,0,1,1,73,1,2,7,28,0,2,2,14,1,0,1,0,0.333333333333333,0,1,5,3,True
961,0,0,1,0,0,1,1,41,1,3,1,12,0,2,0,5,1,0,1,0,0.5,0,1,2,3,False
962,2,0,3,0,2,2,7,28,1,0,0,1,1,1,0,2,1,0,1,0,0.666666666666667,0,2,2,1,True
963,2,0,1,1,0,0,2,36,1,3,2,12,0,3,0,6,1,0,1,0,0.4,0,3,3,2,True
964,0,0,1,0,0,0,1,19,1,3,1,5,0,3,0,2,1,0,0,0,0.666666666666667,0,2,2,1,False
965,1,0,1,1,0,0,3,29,4,5,12,14,0,3,0,21,2,0,1,0,0.5,0,3,4,2,True
