File,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MAJOR_LINE,target
1705,3,0,1,0,4,4,54,1,0,0,1,0.33,0,1,0,3,1,4.25,2,2,2.16666666666667,1,0,0.939759036144578,0.5,0,0,False
1706,1,0,1,1,2,9,150,1,6,0,2,0.33,66,2,0,2,1,8.22222222222222,1,1,1.72727272727273,0,2,0.96816976127321,1.0,0,4,True
1707,30,1,2,11,43,4,421,1,2,0,14,0.15,94,4,0,3,1,6.68085106382979,0,1,1.26530612244898,0,4562,1.0,0.75,0,0,True
1708,1,4,1,0,11,11,289,2,1,0,19,0.7,0,4,0,2,2,1.76,0,0,0.357142857142857,0,878,0.778869778869779,1.0,0,0,True
1709,0,0,1,0,2,0,33,1,11,0,4,0.16,0,5,0,4,1,3.46666666666667,1,2,0.764705882352941,0,540,0.949090909090909,0.75,0,0,False
1710,2,0,1,0,2,7,79,1,0,0,6,0.32,0,4,0,2,1,1.125,0,0,0.6,0,407,0.93048128342246,0.6,0,0,True
1711,1,0,1,0,5,1,22,1,0,0,4,0.15,0,1,0,2,1,3.2,1,3,1.57142857142857,0,11,0.767772511848341,1.0,0,1,False
1712,10,0,1,2,6,6,355,2,1,0,35,0.49,98,4,0,2,2,1.73913043478261,0,1,0.693877551020408,0,283,0.669449081803005,1.0,0,0,True
1713,0,0,1,0,1,7,60,1,0,0,4,1.4,0,4,0,1,1,0.75,0,2,1.16666666666667,0,0,0.742424242424242,0.0,0,0,True
1714,1,0,1,1,2,5,31,1,0,0,1,0.44,50,1,0,2,1,3.0,2,3,2.5,1,0,0.896825396825397,0.0,0,0,False
1715,1,0,1,2,1,2,36,1,1,0,5,0.21,85,4,0,2,1,3.0,0,2,0.777777777777778,0,4,1.0,1.0,0,0,False
1716,4,0,1,0,2,11,172,2,1,1,8,0.31,100,4,0,2,2,2.46153846153846,0,2,0.75,0,810,1.0,1.0,0,0,True
1717,2,0,2,3,2,3,59,4,1,0,10,0.19,80,4,0,2,2,1.46153846153846,0,1,1.16666666666667,0,437,1.0,0.5,0,0,False
1718,1,0,1,0,3,3,25,1,0,0,2,0.33,0,1,0,2,1,3.0,1,1,1.4,0,4,0.75,1.0,0,1,False
1719,1,3,2,2,11,15,202,1,0,0,7,0.3,90,1,1,2,1,6.27272727272727,0,1,0.615384615384615,0,0,0.928274428274428,1.0,0,2,False
1720,0,0,1,0,1,4,23,1,0,0,1,0.64,0,2,0,2,1,3.0,3,11,1.0,1,0,0.921052631578947,0.0,0,0,False
1721,0,0,1,0,1,4,58,1,0,0,6,0.74,0,4,0,3,1,2.0,0,2,1.0,0,0,0.777777777777778,1.0,0,1,True
1722,19,0,1,2,19,3,163,3,0,7,12,0.31,90,2,0,3,1,4.06451612903226,1,1,1.28571428571429,0,0,0.707096774193548,1.0,0,2,True
1723,2,0,1,1,2,7,78,2,1,0,6,0.45,87,4,0,3,2,2.0,0,2,1.0,0,301,0.929530201342282,0.333333333333333,0,0,False
1724,2,0,1,0,3,6,38,1,0,0,1,0.28,0,1,0,2,1,6.0,2,3,1.6,1,4,0.952830188679245,1.0,0,2,True
1725,0,0,1,0,1,12,31,1,0,0,1,0.4,0,1,0,4,1,9.0,9,16,2.0,2,20,0.842857142857143,0.333333333333333,0,2,False
1726,3,0,1,1,1,1,35,1,2,0,7,0.35,83,4,0,3,1,1.41666666666667,0,2,0.285714285714286,0,0,0.976470588235294,0.0,0,1,True
1727,0,0,1,9,0,3,75,1,12,1,2,0.42,93,4,4,1,1,8.0,2,2,0.625,0,0,0.796363636363636,1.0,0,2,True
1728,1,1,1,9,4,4,88,2,2,2,9,0.63,80,4,0,5,1,3.07692307692308,1,1,0.5,0,0,0.809885931558935,1.0,0,1,True
1729,10,0,1,2,3,8,131,1,0,5,3,0.34,81,5,0,3,1,4.46153846153846,1,3,1.93333333333333,0,5,0.913344887348354,0.5,0,3,True
1730,5,0,1,0,2,5,283,1,0,0,46,0.25,0,5,0,4,1,3.31372549019608,0,1,0.377358490566038,0,0,0.506180469715698,0.5,0,1,True
1731,4,0,1,1,6,2,30,1,0,0,2,0.27,83,1,0,2,1,3.66666666666667,2,2,1.125,0,0,0.321637426900585,0.0,0,0,False
1732,4,0,1,3,2,8,215,1,1,1,18,0.52,85,4,0,1,1,2.91304347826087,0,2,0.6,0,351,0.968188105117566,1.0,0,1,True
1733,3,0,1,3,2,5,109,1,0,0,12,0.41,48,4,0,2,1,4.06666666666667,1,2,0.941176470588235,0,0,0.684807256235828,0.0,0,1,True
1734,1,0,1,0,1,2,46,1,0,0,7,0.58,0,4,0,1,1,1.5,0,1,0.3,0,0,0.863945578231292,1.0,0,1,True
1735,0,0,1,0,2,0,31,1,11,0,4,0.15,0,5,0,4,1,3.46666666666667,1,2,0.764705882352941,0,533,0.945054945054945,0.75,0,0,False
1736,0,0,1,0,1,3,20,1,0,0,1,0.51,0,1,0,3,1,1.0,1,10,2.0,2,0,0.916666666666667,0.0,0,0,False
1737,1,0,1,0,3,19,258,2,1,0,8,0.42,0,4,0,4,2,6.5,0,1,1.15384615384615,0,848,0.821984435797665,0.333333333333333,0,1,True
1738,1,1,1,0,3,12,94,1,0,0,4,0.51,0,4,0,5,1,3.5,1,2,2.125,0,362,1.0,0.6,0,0,True
1739,15,0,1,35,7,10,412,2,2,0,5,0.44,84,3,0,1,2,9.04545454545454,0,1,2.0,0,1576,1.0,0.5,0,0,True
1740,6,0,1,16,10,3,191,3,0,2,15,0.8,93,3,1,2,2,3.71428571428571,1,1,0.68,0,0,0.873804971319312,1.0,0,1,True
1741,36,0,1,11,0,0,258,5,0,9,36,0.35,94,4,0,5,2,3.01388888888889,0,0,0.730769230769231,0,37,0.691729323308271,0.5,0,1,True
1742,3,0,1,3,1,1,57,1,0,0,3,1.27,88,1,0,1,1,2.16666666666667,0,1,0.75,0,0,0.954198473282443,1.0,0,1,False
1743,0,0,1,2,1,1,47,1,0,0,1,2.94,0,1,0,2,1,3.0,3,3,0.0,0,0,0.9125,1.0,0,1,False
1744,1,0,1,0,1,11,51,1,0,0,1,0.65,0,3,0,55,1,1.0,1,2,1.8,0,76,0.63265306122449,0.42,4,5,True
1745,1,0,1,0,1,5,77,2,4,1,7,1.1,33,4,0,2,2,1.0,0,1,0.0,0,331,1.0,0.666666666666667,0,0,False
1746,1,0,1,0,1,2,47,2,0,0,12,0.38,0,4,0,1,2,1.07692307692308,0,1,0.4375,0,200,1.0,1.0,0,0,False
1747,3,0,1,0,4,1,22,1,0,0,1,0.31,0,1,0,2,1,2.0,2,5,0.833333333333333,0,0,0.946902654867257,0.0,0,0,False
1748,1,0,1,0,2,6,36,1,0,0,1,0.37,0,1,0,1,1,2.5,2,3,2.5,1,0,0.963855421686747,0.0,0,1,False
1749,4,0,1,0,5,0,21,1,0,0,1,0.29,0,1,0,2,1,2.0,2,3,0.857142857142857,0,0,0.859649122807018,0.0,0,0,False
1750,1,0,1,2,1,6,109,2,1,0,4,0.77,80,4,0,3,2,2.5,1,1,0.777777777777778,0,240,0.908333333333333,0.5,0,0,True
1751,0,0,1,39,34,1,202,1,0,0,34,0.32,96,1,0,3,1,4.41176470588235,1,1,1.30555555555556,0,3,0.988120950323974,0.5,0,2,False
1752,21,0,1,38,22,1,218,1,2,0,5,0.5,95,4,0,2,1,4.07142857142857,1,1,1.23333333333333,0,742,0.961932650073206,0.555555555555556,0,3,True
1753,3,0,2,2,5,1,27,1,0,0,2,0.3,60,1,0,1,1,3.2,0,1,2.28571428571429,0,3,0.962732919254658,0.5,0,1,False
1754,1,6,1,1,7,5,70,1,0,3,2,0.22,83,1,0,3,2,4.33333333333333,2,3,1.90909090909091,0,0,0.94,1.0,0,3,False
1755,2,0,1,9,3,0,83,2,3,2,13,0.08,87,4,0,1,2,4.5,0,2,1.52380952380952,0,1209,0.996658312447786,0.5,0,1,True
1756,6,0,1,1,2,35,467,1,0,0,6,0.89,91,4,0,5,1,2.83333333333333,0,2,0.5,0,1649,0.846223839854413,0.818181818181818,1,1,True
1757,28,0,1,25,3,9,516,1,2,0,7,0.37,96,4,0,5,1,4.75675675675676,0,0,0.923076923076923,0,2600,0.967565098218365,0.647058823529412,0,3,True
1758,4,0,1,1,7,6,72,1,0,0,3,0.09,71,1,0,3,1,4.14285714285714,1,4,1.77777777777778,0,0,0.935222672064777,0.0,0,1,False
1759,0,4,1,0,1,3,51,2,0,5,2,0.46,50,1,0,2,2,3.66666666666667,1,1,1.77777777777778,0,0,0.968911917098446,1.0,0,1,False
1760,1,0,1,0,1,3,102,2,3,1,18,0.59,47,4,0,1,2,1.22727272727273,0,1,0.12,0,49,0.939490445859873,0.666666666666667,0,0,True
1761,3,0,1,0,3,9,203,1,2,0,13,0.57,0,4,0,2,1,1.38888888888889,0,1,0.5,0,416,0.929356357927786,0.833333333333333,0,0,False
1762,0,0,1,0,1,5,63,1,2,0,6,0.43,0,4,0,1,1,0.5,0,2,0.5,0,366,0.792372881355932,0.666666666666667,0,0,False
1763,14,1,1,0,8,5,266,4,1,0,29,0.39,0,4,0,5,2,1.77777777777778,0,1,0.3,0,346,0.980633802816901,0.833333333333333,0,1,True
1764,0,2,1,0,5,1,28,1,0,0,3,0.41,0,1,0,0,1,3.4,0,2,1.28571428571429,0,0,0.955882352941177,0.0,0,1,False
1765,2,0,1,0,11,1,34,1,0,0,9,0.06,0,1,0,4,1,6.09090909090909,1,2,2.46153846153846,0,0,0.974803149606299,0.0,0,2,False
1766,4,4,1,2,5,3,59,2,0,3,2,0.35,77,1,0,2,2,2.8,0,1,0.923076923076923,0,11,0.934865900383142,1.0,0,2,True
1767,3,3,1,0,7,45,341,1,0,0,1,0.24,0,1,0,2,1,11.8571428571429,1,3,1.88888888888889,1,2,0.962082912032356,0.5,0,3,True
1768,3,2,2,1,6,16,125,1,0,0,1,0.12,66,1,0,5,1,7.0,1,3,2.0,1,1,0.991754122938531,1.0,0,2,False
1769,1,0,1,0,1,4,139,2,1,0,25,0.21,0,4,0,4,2,1.51851851851852,0,1,0.3,0,994,0.962962962962963,0.4,0,3,True
1770,1,0,1,1,1,2,87,2,2,0,18,0.2,95,4,0,4,2,1.0952380952381,0,2,0.916666666666667,0,570,1.0,1.0,0,0,False
1771,0,0,1,0,1,4,32,1,0,0,3,0.16,0,4,0,2,1,1.0,0,2,0.0,0,701,0.983739837398374,0.571428571428571,0,2,True
1772,20,1,1,14,22,0,57,2,0,0,2,0.18,71,2,0,3,1,8.17391304347826,1,1,0.384615384615385,0,0,0.985567010309278,0.0,0,2,False
1773,1,0,1,2,1,15,130,2,1,0,5,0.7,75,4,0,2,2,1.85714285714286,1,1,0.3,0,385,1.0,1.0,0,0,False
1774,7,0,1,7,2,2,57,2,2,0,7,0.06,94,4,0,1,2,4.125,0,1,1.47368421052632,0,1183,0.987951807228916,0.666666666666667,0,1,True
1775,0,0,1,0,2,0,26,2,3,0,12,0.08,0,4,0,4,2,1.2,0,1,0.888888888888889,0,447,0.908433734939759,0.666666666666667,0,0,True
1776,0,0,7,3,1,21,36,1,0,0,1,0.27,0,1,0,0,1,6.0,6,15,5.0,5,0,0.840579710144927,0.0,0,0,False
1777,0,0,1,1,1,395,1595,1,0,0,4,0.31,75,4,0,5,1,1.5,0,2,1.5,0,10080,0.970564269708698,0.4,0,3,True
1778,0,12,1,1,9,6,474,2,1,0,53,0.55,46,4,0,3,2,4.3030303030303,0,0,0.768115942028985,0,1606,0.957264957264957,0.285714285714286,0,3,True
1779,3,0,1,2,1,3,61,2,1,0,9,0.13,100,4,0,1,2,2.30769230769231,0,1,0.5,0,33,0.766721044045677,0.333333333333333,0,2,True
1780,0,0,1,0,1,3,29,1,0,0,4,0.45,0,4,0,1,1,0.75,0,1,0.0,0,138,0.543859649122807,0.333333333333333,0,0,True
1781,5,0,1,5,6,2,48,1,0,0,1,0.33,76,1,0,2,1,3.5,2,3,1.0,0,0,0.91304347826087,0.0,0,0,True
1782,1,0,1,0,4,6,134,1,2,0,16,0.54,0,4,0,2,1,3.0,0,1,0.666666666666667,0,416,0.997566909975669,0.5,0,1,True
1783,6,4,1,12,3,8,353,8,10,12,10,0.65,90,4,3,8,2,3.8,0,1,0.846153846153846,0,1076,1.0,1.0,0,0,True
1784,2,0,2,0,4,6,47,1,0,0,2,0.41,0,1,0,2,1,2.75,2,7,2.33333333333333,1,5,0.968253968253968,1.0,0,1,False
1785,2,0,1,2,3,1,66,1,1,0,2,1.35,80,6,0,1,1,2.2,0,1,0.428571428571429,0,17,0.884615384615385,0.333333333333333,0,2,True
1786,4,2,1,0,32,3,192,1,1,0,40,0.11,0,4,0,4,1,2.57446808510638,0,0,0.816326530612245,0,2282,1.0,0.5,0,0,True
1787,2,0,1,3,3,4,69,1,0,0,2,0.82,75,6,0,3,1,2.75,1,2,0.666666666666667,0,0,0.964285714285714,0.0,0,1,True
1788,6,0,2,1,2,5,102,1,2,0,6,0.42,85,4,0,1,1,1.71428571428571,0,2,1.8125,0,2,0.73444976076555,1.0,0,2,True
1789,0,0,1,0,1,3,21,1,0,0,1,0.54,0,1,0,3,1,3.0,3,13,2.0,2,0,0.835443037974684,0.0,0,1,False
1790,3,0,2,2,4,1,24,1,0,0,1,0.28,50,1,0,1,1,3.5,2,5,2.66666666666667,1,0,0.959731543624161,0.0,0,1,False
1791,9,0,1,11,1,9,270,1,0,0,18,0.38,92,4,0,2,1,5.7037037037037,1,1,0.827586206896552,0,0,1.0,1.0,0,0,True
1792,3,0,1,0,4,1,20,1,0,0,1,0.19,0,1,0,4,1,2.75,2,4,0.5,0,0,0.96078431372549,0.0,0,1,False
1793,0,0,1,4,2,6,127,2,1,0,5,0.57,80,4,0,3,2,3.0,1,1,2.11111111111111,0,403,0.980519480519481,0.75,0,1,False
1794,15,0,1,10,61,0,107,1,0,0,46,0.07,96,1,1,4,1,2.21311475409836,0,0,0.634920634920635,0,0,0.854625550660793,0.0,0,1,False
1795,0,0,1,0,2,0,24,1,0,0,2,1.85,0,2,0,0,1,1.0,0,1,0.0,0,0,0.875,1.0,0,0,False
1796,4,0,1,2,1,1,55,1,2,2,2,0.45,71,4,0,2,1,3.125,1,2,1.0,0,0,0.898148148148148,0.0,0,0,True
1797,4,0,1,3,21,3,142,2,1,0,26,0.29,88,4,0,2,2,0.903225806451613,0,1,0.147058823529412,0,761,0.97997138769671,0.5,0,1,True
1798,1,0,1,0,3,0,28,2,4,0,3,0.18,0,4,0,2,2,1.375,0,1,0.272727272727273,0,306,0.873469387755102,0.4,0,0,False
1799,18,0,1,77,10,7,441,2,3,1,28,0.31,91,4,0,1,2,9.79591836734694,0,1,1.01923076923077,0,2112,0.998538723818802,0.5,0,2,True
1800,1,0,1,0,1,6,75,2,1,0,6,0.59,0,4,0,1,2,1.375,0,1,0.636363636363636,0,36,1.0,1.0,0,0,False
1801,0,0,2,0,4,7,73,1,0,0,6,0.29,0,4,0,2,1,1.33333333333333,1,1,0.5,0,0,1.0,0.0,0,0,True
1802,1,0,1,0,2,3,50,2,1,0,8,0.08,0,4,0,3,2,2.9,1,1,0.923076923076923,0,741,1.0,0.5,0,0,True
1803,2,0,1,1,1,12,198,1,0,0,12,0.43,64,4,0,2,1,3.64285714285714,0,1,0.5,0,1692,1.0,0.4,0,0,False
1804,11,0,1,6,4,3,156,2,0,1,8,0.81,89,4,0,4,2,2.47368421052632,0,1,0.272727272727273,0,420,0.997607655502392,0.75,0,1,True
1805,21,0,1,0,22,0,50,1,0,0,1,0.13,0,1,0,4,1,4.59090909090909,1,1,0.708333333333333,0,0,0.973886328725038,1.0,0,1,False
1806,1,0,1,0,1,2,63,1,5,0,11,0.38,0,4,0,5,1,1.52941176470588,0,1,0.421052631578947,0,276,0.996376811594203,0.5,0,1,True
1807,0,0,1,0,1,3,33,1,0,0,4,0.33,0,4,0,3,1,1.0,0,2,0.0,0,150,1.0,1.0,0,0,False
1808,1,0,1,4,3,1,28,1,0,3,5,0.34,69,1,0,1,2,2.83333333333333,2,2,0.875,0,0,0.954887218045113,0.0,0,1,False
1809,0,0,1,0,1,0,19,1,0,0,1,1.12,0,1,0,1,1,2.0,2,1,1.0,1,0,0.866666666666667,0.0,0,0,False
1810,9,0,1,4,8,1,48,4,6,2,8,0.16,85,4,0,2,2,3.21739130434783,0,1,1.14285714285714,0,392,1.0,1.0,0,0,False
1811,1,0,1,0,1,5,65,1,2,0,5,0.76,0,4,0,3,1,1.5,0,2,0.7,0,0,0.925287356321839,0.0,0,0,True
1812,1,0,1,0,1,8,93,2,3,0,5,0.55,0,4,0,5,2,0.777777777777778,0,2,0.5,0,307,0.996742671009772,0.5,0,1,True
1813,6,0,1,1,4,3,89,1,2,3,7,0.45,80,4,0,3,1,2.2,0,1,0.411764705882353,0,352,0.994152046783626,0.75,0,1,True
1814,4,2,1,0,1,1,65,4,1,6,9,0.26,60,4,0,3,2,2.375,0,0,0.80952380952381,0,35,0.945544554455445,0.5,0,0,True
1815,1,0,1,1,1,9,115,1,0,0,9,0.25,70,4,0,4,1,1.4,0,2,0.0,0,98,0.986595174262735,0.5,0,1,True
1816,0,0,1,0,1,4,89,1,0,0,15,0.18,0,4,0,2,1,1.06666666666667,0,2,0.647058823529412,0,661,1.0,1.0,0,0,False
1817,0,0,1,0,0,4,722,1,3,3,139,1.23,98,1,1,0,2,0.394366197183099,0,0,0.0625,0,0,1.0,0.0,0,0,False
1818,16,0,1,3,2,12,321,2,2,1,6,0.64,88,4,0,1,2,5.08333333333333,0,1,0.814814814814815,0,7,0.992654774396642,0.333333333333333,0,3,True
1819,9,19,1,20,9,0,62,7,2,23,13,0.12,97,4,2,5,2,3.90697674418605,1,0,0.568627450980392,0,657,1.0,1.0,0,0,False
1820,12,0,1,1,6,7,184,1,3,0,8,0.32,78,4,0,7,1,3.52173913043478,0,1,0.92,0,1019,0.993471164309032,0.777777777777778,0,2,True
1821,0,0,1,0,1,4,90,1,2,0,13,0.39,0,4,0,2,1,1.33333333333333,0,1,0.176470588235294,0,353,1.0,1.0,0,0,False
1822,16,0,2,7,2,9,1029,1,1,0,78,0.3,95,4,0,5,1,3.73684210526316,0,2,1.04123711340206,0,40,0.987117903930131,0.75,0,3,True
1823,0,0,1,4,1,7,86,2,2,0,6,0.41,82,4,0,2,2,1.25,1,1,1.45454545454545,0,358,1.0,1.0,0,0,True
1824,0,0,1,0,3,3,34,1,0,0,3,0.36,0,1,0,0,1,0.0,0,9,2.4,1,0,0.481012658227848,0.0,0,2,False
1825,0,0,1,0,1,2,30,1,2,0,3,0.62,0,4,0,1,1,0.6,0,2,0.428571428571429,0,0,0.979166666666667,0.0,0,1,True
1826,0,0,1,0,0,0,18,1,0,2,3,0.67,33,2,0,0,1,2.0,2,2,0.8,0,0,1.0,0.0,0,0,False
1827,2,0,1,2,0,0,25,1,0,22,6,0.16,77,1,0,0,1,5.5,0,1,0.6,0,0,0.972477064220184,0.0,0,1,False
1828,0,0,1,0,0,0,20,1,0,0,5,0.22,0,2,0,0,1,1.4,0,1,0.857142857142857,0,0,0.958041958041958,0.0,0,1,False
1829,1,0,1,0,2,2,19,1,0,0,1,0.13,0,1,0,3,1,3.0,2,8,0.75,0,0,0.817258883248731,0.0,0,2,True
1830,2,0,1,3,1,0,23,1,0,22,7,0.13,78,2,0,2,1,4.88888888888889,0,1,0.727272727272727,0,0,0.976744186046512,0.0,0,1,False
1831,1,0,1,0,1,12,163,2,0,0,9,1.15,0,4,0,5,1,1.0,0,1,1.0,0,1,1.0,1.0,0,0,False
1832,0,0,1,1,1,13,75,1,0,0,3,1.32,66,4,0,2,1,1.66666666666667,1,2,0.8,0,0,1.0,0.0,0,0,False
1833,0,0,1,0,1,12,391,2,0,0,26,0.21,0,4,0,4,1,0.346153846153846,0,2,0.241379310344828,0,9,0.992,0.25,0,5,True
1834,29,3,1,19,26,3,284,5,0,9,32,0.25,88,2,0,5,2,4.46875,0,0,0.746478873239437,0,0,0.781710914454277,0.0,0,1,False
1835,0,0,4,0,1,3,24,1,0,0,1,0.28,0,1,0,1,1,4.0,4,15,3.5,3,0,0.954887218045113,0.0,0,1,False
1836,1,0,1,0,1,24,122,1,0,0,3,1.18,0,4,0,3,1,2.5,0,2,3.0,0,244,1.0,1.0,0,0,True
1837,1,0,2,1,1,4,39,1,0,0,1,0.23,50,6,0,3,1,2.5,2,2,1.6,0,1,0.995495495495496,1.0,0,1,False
1838,0,0,1,0,0,1,28,1,0,0,2,0.88,0,4,0,1,1,0.5,0,2,0.0,0,0,0.986666666666667,0.0,0,1,True
1839,0,0,1,0,0,1,28,1,0,0,2,0.93,0,4,0,0,1,0.5,0,2,0.0,0,0,0.985714285714286,0.0,0,1,True
1840,1,0,1,0,1,5,39,1,0,0,1,2.29,0,3,0,2,1,1.0,1,2,1.4,0,18,0.797101449275362,0.75,0,0,True
1841,2,0,1,0,3,1,34,1,0,0,1,0.49,0,1,0,2,1,3.0,2,1,1.8,0,0,0.953125,1.0,0,1,False
1842,1,0,1,8,2,12,43,1,0,0,1,0.21,50,1,0,2,1,13.0,2,6,2.5,1,0,0.940559440559441,1.0,0,0,False
1843,0,2,1,9,0,5,124,1,11,0,4,0.42,92,1,4,4,1,7.41176470588235,0,0,0.842105263157895,0,0,0.619433198380567,1.0,0,2,False
1844,0,0,1,0,2,1,23,1,0,0,2,0.74,0,1,0,0,1,2.0,1,2,0.75,0,0,0.857142857142857,0.0,0,0,False
1845,0,0,1,0,1,6,64,1,0,0,5,0.85,0,4,0,4,1,0.8,0,2,1.0,0,0,0.578947368421053,0.0,0,0,True
1846,1,0,1,0,2,4,27,1,0,0,1,0.39,0,1,0,2,1,3.0,2,3,1.75,1,0,0.950819672131147,1.0,0,1,False
1847,1,0,1,0,2,4,28,1,0,0,1,0.68,0,1,0,2,1,1.0,1,3,1.75,1,0,0.897727272727273,1.0,0,0,False
1848,4,0,1,5,5,3,39,1,0,0,1,0.26,68,1,0,1,1,3.6,2,4,2.28571428571429,0,0,0.974683544303797,1.0,0,1,False
1849,0,0,1,0,1,5,84,1,0,1,5,1.12,100,2,1,2,1,2.0,1,1,0.714285714285714,0,0,0.968253968253968,0.0,0,1,False
1850,0,0,1,0,1,0,17,1,0,1,3,0.41,100,3,0,2,1,1.66666666666667,1,1,0.6,0,0,0.918918918918919,0.0,0,0,False
1851,0,0,1,0,1,0,26,1,0,0,2,1.37,0,5,0,1,1,1.0,1,2,0.0,0,48,1.0,1.0,0,0,False
1852,0,0,1,0,1,0,27,1,0,0,2,1.42,0,5,0,2,1,1.0,1,2,0.0,0,49,1.0,1.0,0,0,False
1853,0,0,1,0,1,0,26,1,0,0,2,1.37,0,5,0,2,1,1.0,1,2,0.0,0,48,1.0,1.0,0,0,False
1854,5,0,1,6,0,9,255,2,5,6,10,0.66,82,4,3,2,2,5.9,0,1,0.869565217391304,0,770,0.998509687034277,0.5,0,1,False
1855,0,0,1,0,2,5,30,1,0,0,2,0.97,0,1,0,1,1,2.0,2,1,1.5,0,0,0.92,0.0,0,0,False
1856,1,1,1,0,1,0,24,1,0,0,1,0.71,0,2,0,2,1,1.66666666666667,1,2,0.6,0,0,0.925,1.0,0,0,False
1857,1,1,1,0,1,0,24,1,0,0,1,0.75,0,2,0,2,1,1.66666666666667,1,2,0.6,0,0,0.923076923076923,1.0,0,0,False
1858,4,5,1,0,1,2,73,1,0,1,1,0.48,80,1,2,3,1,3.9,2,1,1.33333333333333,0,0,0.977186311787072,1.0,0,1,False
1859,8,0,1,5,2,3,69,1,0,0,1,0.57,88,1,0,3,1,3.33333333333333,2,1,1.18181818181818,0,0,1.0,1.0,0,0,True
1860,1,8,1,3,1,1,45,1,0,0,1,0.33,80,1,1,2,1,4.0,2,1,1.0,0,0,0.972222222222222,1.0,0,1,False
1861,1,1,2,0,1,1,29,1,0,0,1,0.5,0,2,0,4,1,3.33333333333333,1,2,2.0,0,0,0.942307692307692,1.0,0,0,False
1862,1,0,1,0,1,2,23,1,0,0,3,0.45,0,3,0,2,1,2.25,1,1,0.5,0,0,0.934782608695652,0.0,0,0,False
1863,1,0,1,0,1,3,27,1,0,0,3,0.44,0,3,0,2,1,2.25,1,1,0.666666666666667,0,0,0.944444444444444,0.0,0,0,False
1864,1,0,1,0,1,3,27,1,0,0,3,0.44,0,3,0,2,1,2.25,1,1,0.666666666666667,0,0,0.945454545454545,0.0,0,0,False
1865,1,0,1,0,1,3,27,1,0,0,3,0.47,0,3,0,2,1,2.25,1,1,0.666666666666667,0,0,0.942857142857143,0.0,0,0,False
1866,0,2,1,0,0,4,60,1,0,6,6,0.62,58,1,0,2,2,4.25,1,1,1.5,0,0,0.950819672131147,1.0,0,1,False
1867,2,14,1,10,2,4,140,2,0,3,3,0.53,75,1,0,5,2,4.36842105263158,1,1,1.18181818181818,0,3,0.973415132924335,0.5,0,1,False
1868,3,5,1,2,2,10,141,2,0,2,2,0.49,75,2,0,5,1,3.4,1,1,0.846153846153846,0,0,0.975563909774436,1.0,0,1,False
1869,15,0,1,0,1,16,366,1,3,1,3,0.38,71,2,4,2,1,7.19047619047619,1,1,1.17391304347826,0,62,0.613472858077175,0.5,0,1,False
1870,0,0,1,0,1,7,33,1,0,0,1,0.48,0,1,0,3,1,3.0,3,15,3.0,3,0,0.847457627118644,1.0,0,1,False
1871,0,0,1,0,1,2,25,1,0,0,1,0.68,0,1,0,2,1,3.0,3,10,3.0,3,0,0.92,1.0,0,0,False
1872,12,10,1,21,1,3,186,1,0,3,1,0.49,89,1,0,4,1,5.43478260869565,1,1,1.24,0,1,0.989913544668588,0.5,0,1,False
1873,19,14,2,5,35,7,305,1,0,1,2,0.22,95,1,0,4,1,6.2,2,1,1.83783783783784,0,0,0.697543500511771,1.0,0,2,False
1874,9,0,4,7,3,1,39,1,0,2,2,0.11,88,1,0,14,1,5.0,0,1,1.92307692307692,0,9,0.965909090909091,0.5,0,2,False
1875,0,0,1,0,8,12,152,1,0,0,8,0.99,0,1,0,2,1,3.5,2,1,1.7,0,0,0.968115942028986,1.0,0,2,False
1876,0,0,1,0,1,3,33,1,0,0,1,0.56,0,1,0,3,1,4.0,4,15,3.0,3,0,0.944954128440367,1.0,0,0,False
1877,3,0,1,0,1,4,61,1,0,2,1,0.56,75,1,0,1,1,3.0,2,3,2.28571428571429,1,15,0.926108374384236,1.0,0,0,False
1878,1,0,1,1,2,3,48,3,0,2,7,0.27,100,2,0,3,2,2.125,0,0,1.5,0,0,0.978798586572438,0.0,0,1,False
1879,1,0,1,2,2,11,109,1,0,0,5,0.48,83,2,0,2,1,4.33333333333333,0,0,1.125,0,0,0.985714285714286,0.0,0,1,True
1880,1,0,1,0,1,6,34,1,0,0,1,1.55,0,3,0,7,1,1.0,1,2,1.4,0,12,0.828571428571429,0.5,0,2,True
1881,28,0,2,14,2,5,582,1,4,0,1,0.74,95,1,1,3,1,4.33333333333333,0,1,1.11428571428571,0,0,0.985489721886336,0.0,0,3,False
1882,2,0,1,0,3,0,17,1,0,0,1,0.21,0,1,0,3,1,3.66666666666667,2,3,2.0,2,0,0.615384615384615,0.0,0,1,False
1883,1,0,1,0,1,5,54,1,0,0,6,0.78,0,4,0,2,1,1.28571428571429,0,1,0.333333333333333,0,0,0.947712418300654,1.0,0,0,True
1884,0,0,1,0,0,3,48,1,8,0,1,0.26,0,4,2,0,1,11.0,3,2,0.0,0,281,1.0,1.0,0,0,False
