commit_id,nuc,aexp,nd,ns,age,la,ld,target
1645,954.0,25,2,1,0.5,5,0,False
1646,553.5,505,3,1,64.25,33,42,True
1647,918.0,680,2,1,0.5,4,0,False
1648,85.03571428571429,506,14,1,32.8928571428571,132,135,True
1649,273.285714285714,30,4,1,2.14285714285714,76,62,True
1650,63.36585365853661,687,12,1,29.1951219512195,202,192,True
1651,484.5,100,3,1,6.0,15,9,True
1652,125.526315789474,32,12,4,94.6842105263158,141,517,True
1653,942.0,34,2,1,17.5,4,2,True
1654,930.0,87,2,1,28.0,5,2,True
1655,410.833333333333,88,2,1,30.6666666666667,64,4,True
1656,75.18918918918921,87,12,1,278.486486486487,75,73,True
1657,248.5,35,4,1,14.625,415,550,True
1658,491.25,36,2,1,7.0,9,5,True
1659,947.5,69,2,1,8.0,7,0,False
1660,645.666666666667,232,2,1,14.333333333333302,19,10,True
1661,333.25,233,2,1,240.5,310,234,True
1662,941.5,43,2,1,6.0,213,0,True
1663,277.0,246,5,1,45.8571428571429,8,6,True
1664,658.0,95,2,1,5.0,218,1,True
1665,170.083333333333,45,5,1,6.33333333333333,353,45,True
1666,491.4,164,3,1,9.4,185,57,True
1667,0.0,170,1,1,0.0,261,0,True
1668,180.125,165,4,2,117.375,40,20,True
1669,177.916666666667,411,7,2,69.4166666666667,223,37,True
1670,659.0,105,2,1,7.33333333333333,20,1,True
1671,283.6,51,5,2,98.8,124,2,True
1672,235.0,4,3,1,75.7,205,47,True
1673,577.0,83,2,1,16.5,60,2,True
1674,294.888888888889,52,2,1,20.5555555555556,120,101,True
1675,360.0,413,5,1,133.5,175,2,True
1676,63.8823529411765,53,10,1,234.70588235294105,38,5724,True
1677,277.375,106,8,1,31.125,177,71,True
1678,35.636363636363605,341,21,5,35.7272727272727,5115,1,True
1679,441.8,101,4,1,15.2,95,15,True
1680,121.653846153846,150,7,1,141.30769230769198,330,159,True
1681,533.5,104,2,1,33.0,92,77,True
1682,509.75,87,3,1,48.0,285,228,True
1683,445.6,167,3,1,47.2,219,2,True
1684,92.4117647058823,106,8,1,44.4705882352941,3519,44,True
1685,980.0,168,2,1,9.5,3,1,False
1686,162.357142857143,258,10,2,39.5,230,147,True
1687,696.666666666667,180,2,1,1.33333333333333,41,44,True
1688,973.0,259,2,1,0.5,17,0,False
1689,341.0,109,5,1,39.0,131,8,True
1690,50.5,260,10,5,173.633333333333,939,273,True
1691,225.8,415,6,2,15.0,184,60,True
1692,615.5,66,4,1,15.75,91,1,False
1693,674.666666666667,109,3,1,10.3333333333333,44,9,True
1694,265.625,169,3,1,28.5,281,6,True
1695,661.0,110,3,1,103.0,23,26,True
1696,776.333333333333,171,2,1,0.0,148,0,True
1697,88.57142857142858,172,8,4,45.238095238095205,591,187,True
1698,495.75,114,3,2,4.25,234,13,True
1699,351.142857142857,16,4,1,15.2857142857143,97,8,True
1700,1065.0,116,2,1,0.0,7,3,True
1701,1007.5,118,2,1,3.5,4,0,True
1702,662.666666666667,348,3,1,234.333333333333,107,0,False
1703,77.2424242424242,94,9,2,61.2121212121212,404,233,True
1704,706.0,175,3,1,4.66666666666667,125,0,False
1705,273.777777777778,122,6,2,153.222222222222,188,147,True
1706,34.2608695652174,4,10,2,85.6086956521739,612,47,True
1707,80.78571428571429,5,7,1,16.3571428571429,444,1,True
1708,314.285714285714,76,4,1,4.71428571428571,67,68,True
1709,1006.0,124,2,1,4.5,15,0,False
1710,1002.5,159,2,1,12.5,26,12,True
1711,300.857142857143,126,4,2,15.2857142857143,78,23,True
1712,509.0,60,2,1,58.0,149,182,True
1713,205.5,351,5,2,212.2,1230,66,True
1714,100.647058823529,189,11,2,14.1176470588235,938,2,True
1715,75.9,130,5,3,289.8,383,264,True
1716,1015.0,133,2,1,19.0,12,3,True
1717,248.833333333333,278,5,2,3.8333333333333295,202,23,True
1718,795.666666666667,177,2,1,0.0,160,0,True
1719,679.666666666667,191,2,1,87.3333333333333,34,1,True
1720,176.0,96,7,2,36.8333333333333,285,177,True
1721,111.0,8,5,1,7.625,719,45,True
1722,299.33333333333303,63,2,1,37.22222222222221,122,100,True
1723,301.857142857143,424,4,1,5.428571428571429,124,19,True
1724,234.5,425,7,2,105.2,89,15,True
1725,355.0,283,4,1,121.666666666667,439,42,True
1726,148.166666666667,180,7,1,45.1111111111111,558,527,True
1727,358.833333333333,6,4,1,16.8333333333333,538,74,True
1728,1100.5,68,2,1,0.5,237,311,True
1729,161.923076923077,355,5,1,124.46153846153798,1188,27,True
1730,4.28571428571429,9,6,1,6.71428571428571,843,0,True
1731,455.2,700,4,1,50.6,52,15,True
1732,370.75,287,3,2,101.75,238,38,True
1733,454.2,289,3,1,21.2,132,13,True
1734,57.52,139,11,2,13.68,442,204,True
1735,94.0,10,4,1,1.6666666666666698,225,2,True
1736,1102.5,64,2,1,2.0,13,0,False
1737,531.0,290,2,1,47.75,167,73,True
1738,50.1034482758621,142,10,2,25.896551724137893,347,92,True
1739,1.08450704225352,67,9,1,40.7887323943662,7565,154,True
1740,5.41666666666667,68,2,1,0.166666666666667,631,2,True
1741,429.4,143,4,1,52.4,133,176,True
1742,191.0,12,2,1,0.0,142,53,True
1743,91.5,13,2,1,3.0,12,9,True
1744,126.96,72,3,1,75.4,379,415,True
1745,62.0,147,2,1,0.0,197,118,True
1746,1054.5,8,2,1,4.0,9,0,False
1747,822.666666666667,116,3,1,0.0,125,4,True
1748,105.0,307,10,1,41.7,2013,725,True
1749,277.33333333333303,704,5,1,13.0,432,2,True
1750,421.6,99,4,2,67.4,32,11,True
1751,4.8,152,4,1,13.0,435,891,True
1752,16.571428571428598,7,4,1,7.0,100,8,True
1753,698.666666666667,101,2,1,12.666666666666698,11,0,False
1754,536.0,0,4,2,28.5,16,5,True
1755,160.0,706,6,1,42.3888888888889,323,140,True
1756,366.5,184,3,1,111.666666666667,71,71,True
1757,1046.5,11,2,1,12.0,28,16,True
1758,706.666666666667,15,3,1,0.0,177,2,True
1759,396.428571428571,315,3,1,42.0,47,8,True
1760,265.6,66,4,1,146.9,259,22,True
1761,450.4,710,3,1,31.2,237,43,True
1762,539.25,714,3,1,112.5,59,31,True
1763,124.285714285714,160,4,1,6.142857142857139,82,270,True
1764,107.678571428571,716,10,1,87.67857142857142,436,179,True
1765,321.0,162,6,2,19.0,87,27,True
1766,71.6666666666667,163,10,1,13.555555555555598,99,114,True
1767,1060.5,103,2,1,53.0,8,0,False
1768,1075.0,718,2,1,0.5,79,16,True
1769,1064.5,17,2,1,46.5,5,0,False
1770,134.6,171,3,1,20.0,90,41,True
1771,310.285714285714,179,4,1,19.8571428571429,163,16,True
1772,858.666666666667,316,2,1,3.6666666666666696,25,0,False
1773,199.588235294118,720,7,1,56.29411764705879,326,85,True
1774,128.833333333333,175,3,1,4.5,305,147,True
1775,0.0,176,1,1,0.0,348,0,True
1776,42.9230769230769,18,9,1,29.7692307692308,313,32,True
1777,455.8,179,3,2,14.4,64,264,False
1778,111.882352941176,317,13,2,36.4117647058824,670,11,True
1779,321.142857142857,208,3,2,238.285714285714,607,38,True
1780,230.090909090909,722,8,1,49.454545454545496,616,338,True
1781,293.4,212,3,1,80.5,129,106,True
1782,81.4,189,9,1,2.05,343,112,True
1783,1096.0,190,2,1,4.0,191,115,True
1784,89.28125,180,9,2,137.28125,629,547,True
1785,580.75,18,4,1,28.75,78,1,True
1786,482.6,19,3,1,7.0,30,14,True
1787,40.8,92,3,2,44.6,39,10,True
1788,257.5,370,5,1,84.5,48,8,True
1789,370.666666666667,725,2,1,4.66666666666667,459,290,True
1790,321.285714285714,726,2,1,66.14285714285711,35,68,True
1791,549.75,431,2,1,3.0,369,38,True
1792,287.25,432,4,1,27.75,231,56,True
1793,3.4615384615384603,21,5,2,49.6153846153846,423,84,True
1794,10.4444444444444,374,7,3,107.481481481481,2279,786,True
1795,280.0,215,6,1,133.2,108,4,True
1796,286.5,189,2,1,4.125,1111,1016,True
1797,284.625,191,2,1,1.75,189,176,True
1798,343.444444444444,76,2,1,51.6666666666667,46,57,True
1799,735.333333333333,111,2,1,4.66666666666667,7,2,False
1800,104.117647058824,194,6,1,15.2352941176471,390,8,True
1801,474.4,218,2,1,2.6,46,29,True
1802,267.0,3,5,2,156.0,125,16,True
1803,383.333333333333,22,4,1,0.0,50,18,True
1804,203.090909090909,378,6,1,317.454545454545,93,869,True
1805,95.92857142857142,25,7,1,4.142857142857141,258,3,True
1806,42.8333333333333,195,3,1,5.33333333333333,577,62,True
1807,349.125,204,5,1,84.875,235,42,True
1808,411.0,112,2,1,41.6666666666667,108,13,True
1809,5.0,26,2,2,42.5,4,1,True
1810,577.0,230,3,1,85.75,61,38,True
1811,295.75,234,5,1,69.125,171,37,True
1812,34.6666666666667,1,5,1,54.8333333333333,21,6,True
1813,744.0,199,2,1,33.3333333333333,85,5,True
1814,90.68,0,3,2,351.36,480,204,True
1815,590.0,0,4,1,26.5,22,5,True
1816,55.6666666666667,3,11,3,69.8666666666667,738,6,True
1817,2.75,203,2,1,5.0,381,78,True
1818,15.125,5,5,1,88.125,234,71,True
1819,136.5,8,4,1,1.75,162,1,True
1820,17.1428571428571,10,4,2,23.4285714285714,115,19,True
1821,212.818181818182,556,6,2,69.0909090909091,108,72,True
1822,16.8333333333333,13,2,1,0.166666666666667,213,50,True
1823,508.8,14,4,1,21.4,15,5,True
1824,242.3,0,4,1,4.5,245,7,True
1825,265.83333333333303,115,4,1,26.8333333333333,286,2,True
1826,105.388888888889,214,13,1,59.1666666666667,2214,58,True
1827,594.0,215,4,2,8.75,25,15,True
1828,412.5,80,5,1,36.0,9,7,True
1829,1123.5,21,2,1,2.5,4,1,True
1830,518.2,7,3,1,156.0,49,4,True
1831,48.1666666666667,206,2,1,10.6666666666667,240,127,True
1832,121.833333333333,209,3,1,16.8333333333333,263,118,True
1833,297.888888888889,210,5,1,81.55555555555559,164,20,True
1834,756.333333333333,22,2,1,107.333333333333,81,99,True
1835,328.714285714286,23,4,1,250.57142857142895,97,125,True
1836,42.6666666666667,212,2,1,0.0,1035,0,True
1837,621.25,400,2,1,6.75,74,0,True
1838,48.5,0,4,1,15.375,579,113,True
1839,198.333333333333,30,5,1,18.4166666666667,423,22,True
1840,808.0,117,2,1,12.333333333333302,40,0,True
1841,18.8,213,3,1,7.6,332,24,True
1842,94.5,34,5,1,4.75,132,147,True
1843,35.8888888888889,216,4,1,9.77777777777778,93,35,True
1844,261.0,36,5,1,8.7,386,50,True
1845,491.0,1,3,1,2.1666666666666696,26,57,True
1846,581.75,218,2,1,1.25,329,2,True
1847,1128.5,219,2,1,7.0,5,0,True
1848,764.0,11,3,1,59.3333333333333,11,1,True
1849,17.0,45,3,1,7.25,244,51,True
1850,297.25,16,5,1,87.875,331,62,True
1851,13.5,50,4,2,12.0,10,4,True
1852,237.2,223,6,1,19.4,73,194,True
1853,578.5,5,3,1,2.25,23,1,True
1854,401.833333333333,225,5,2,11.833333333333302,349,11,True
1855,366.875,226,5,1,25.5,287,23,True
1856,182.733333333333,229,7,2,6.86666666666667,61,41,True
1857,767.333333333333,230,3,1,0.333333333333333,52,5,True
1858,417.833333333333,232,3,1,27.1666666666667,134,4,True
1859,348.111111111111,234,6,2,24.0,57,91,True
1860,780.333333333333,120,2,1,4.0,38,4,True
1861,143.136363636364,18,8,2,90.1363636363636,382,111,True
1862,42.8333333333333,66,4,1,4.16666666666667,558,346,True
1863,580.0,228,3,1,1.25,80,102,True
1864,1143.0,20,2,1,22.0,4,0,False
1865,762.666666666667,21,3,1,5.33333333333333,12,0,False
1866,261.153846153846,237,8,2,16.923076923076902,271,102,True
1867,774.666666666667,23,2,1,5.33333333333333,71,3,True
1868,1146.0,24,2,1,3.0,12,5,True
1869,135.75,229,14,1,14.666666666666698,497,317,True
1870,219.0,230,10,1,0.529411764705882,119,41,True
1871,40.5,76,4,1,9.75,257,31,True
1872,214.583333333333,25,7,2,129.083333333333,813,13,True
1873,165.291666666667,242,9,2,8.08333333333333,513,192,True
1874,147.6,26,11,2,15.65,999,32,True
1875,776.333333333333,2,3,1,28.0,36,25,True
1876,140.857142857143,89,2,1,9.571428571428571,45,7,True
1877,45.7608695652174,93,16,2,15.9782608695652,196,344,True
1878,1232.0,28,2,1,2.5,5,1,True
1879,1165.5,101,2,1,12.5,46,4,True
1880,656.0,254,2,1,4.5,32,10,True
1881,357.8,256,5,1,15.2,173,13,True
1882,248.72727272727295,31,5,2,53.3636363636364,297,67,True
1883,639.0,34,2,1,107.5,102,6,True
1884,318.25,35,4,1,8.75,413,85,True
1885,34.058823529411804,36,8,2,82.7450980392157,6046,937,True
1886,782.333333333333,37,2,2,5.66666666666667,15,4,True
1887,318.0,3,4,2,16.1666666666667,53,10,True
1888,498.4,4,5,2,239.0,10,3,True
1889,476.166666666667,263,4,2,1.33333333333333,69,29,True
1890,1177.0,233,2,1,102.0,4,0,False
1891,503.8,14,4,1,92.4,75,12,True
1892,363.0,234,5,1,15.7142857142857,86,77,True
1893,437.142857142857,235,2,1,61.57142857142861,87,26,True
1894,301.33333333333303,15,4,1,42.22222222222221,209,12,True
1895,0.0,27,1,1,0.0,131,0,False
1896,698.75,17,2,1,7.0,18,14,True
1897,489.0,119,4,2,51.6,27,5,True
1898,494.8,43,4,1,26.8,105,18,True
1899,243.133333333333,267,9,1,122.733333333333,135,8,True
1900,489.6,268,3,1,103.0,79,0,True
1901,854.0,44,2,1,7.0,7,0,False
1902,0.0,2,1,1,0.0,86,0,False
1903,241.625,0,6,2,89.625,172,128,True
1904,1197.0,118,2,1,25.0,5,2,False
1905,115.925925925926,46,9,2,65.037037037037,1155,710,True
1906,248.27272727272705,47,8,1,16.181818181818198,335,1,True
1907,799.666666666667,48,3,1,82.3333333333333,8,0,False
1908,442.833333333333,128,4,1,30.3333333333333,394,15,True
1909,331.625,102,3,2,80.375,156,133,True
1910,504.0,131,3,1,81.0,95,5,True
1911,238.333333333333,55,5,1,31.5,579,439,True
1912,511.0,50,5,1,35.6666666666667,33,2,True
1913,311.777777777778,51,7,2,61.8888888888889,177,20,True
1914,612.25,58,3,1,2.25,486,0,True
1915,408.571428571429,19,3,1,31.857142857142897,1166,32,True
1916,494.6,107,5,2,35.6,79,259,True
1917,1209.5,53,2,1,13.0,9,6,True
1918,605.2,116,3,1,67.6,39,32,True
1919,491.6,56,4,1,119.2,254,7,True
1920,512.8,243,2,1,22.2,142,45,True
1921,348.888888888889,126,4,1,20.5555555555556,276,225,True
1922,256.769230769231,127,4,1,27.3076923076923,183,152,True
1923,507.6,20,3,1,53.0,89,43,True
1924,669.0,66,2,1,35.25,84,0,False
1925,501.4,67,4,2,67.4,24,3,True
1926,1047.33333333333,134,2,1,18.0,74,60,True
1927,486.5,10,3,1,177.833333333333,94,10,True
1928,1251.0,5,2,1,20.5,8,2,False
1929,163.666666666667,64,1,1,153.333333333333,91,36,True
1930,64.3333333333333,65,2,2,39.0,9,7,True
1931,653.2,137,2,1,3.2,268,242,True
1932,266.636363636364,69,7,1,40.2727272727273,466,338,True
1933,791.25,139,2,1,0.25,279,166,True
1934,178.88235294117595,100,7,1,38.0,397,150,True
1935,552.166666666667,142,2,1,16.0,534,449,True
1936,349.4,143,3,1,51.7,743,656,True
1937,433.5,5,5,1,42.6666666666667,217,155,True
1938,215.9375,245,3,1,33.4375,295,362,True
1939,475.857142857143,71,2,1,3.0,318,320,True
1940,229.0,73,10,2,111.5,246,44,True
1941,478.428571428571,151,2,1,19.2857142857143,554,500,True
1942,1262.0,74,2,1,39.5,31,28,True
1943,235.53333333333305,247,4,2,14.266666666666698,320,350,True
1944,136.52631578947398,165,8,1,492.368421052632,81,79,False
1945,518.333333333333,166,3,1,47.5,118,125,True
1946,1346.0,103,2,1,7.0,19,6,True
1947,109.242424242424,167,12,1,60.5151515151515,187,199,True
1948,264.3,127,3,1,34.3,297,15,True
1949,198.5,248,3,1,26.3333333333333,473,526,True
1950,278.636363636364,289,5,1,29.9090909090909,417,358,True
1951,559.0,170,2,1,1.33333333333333,572,524,True
1952,393.125,134,5,1,129.75,124,49,True
1953,1299.0,79,2,1,6.5,11,7,True
1954,586.5,173,2,1,1.0,151,121,True
1955,872.333333333333,135,2,1,49.3333333333333,43,0,True
1956,297.454545454545,175,2,1,2.7272727272727297,91,65,True
1957,343.7,249,4,2,70.1,444,384,True
1958,565.166666666667,181,2,1,2.5,286,242,True
1959,1279.0,81,2,1,13.5,4,0,False
1960,381.0,10,4,1,32.5714285714286,372,156,True
1961,519.6,251,2,1,74.8,288,448,True
1962,162.0,0,13,1,56.53125,1091,193,True
1963,1536.5,12,2,1,2.5,13,9,True
1964,224.916666666667,23,5,1,23.4166666666667,848,8,True
1965,35.3333333333333,99,1,1,0.0,49,12,True
1966,195.54545454545504,9,6,2,45.0,271,9,True
1967,11.142857142857098,240,5,1,46.8571428571429,274,21,True
1968,1301.5,11,2,1,0.0,7,0,False
1969,900.333333333333,17,3,1,2.3333333333333304,45,1,True
1970,120.428571428571,253,14,2,59.8571428571429,1509,550,True
1971,1394.5,105,2,1,0.0,3,2,True
1972,390.0,292,2,1,28.4285714285714,799,5,True
1973,465.833333333333,19,3,1,60.8333333333333,136,135,True
1974,673.75,25,4,1,5.25,15,6,True
1975,1396.5,141,2,1,7.5,8,0,False
1976,88.64705882352942,107,12,3,55.1470588235294,219,202,True
1977,161.47619047619,186,3,1,62.4285714285714,193,393,True
1978,117.5,294,11,1,163.2,250,306,True
1979,252.0,102,5,2,102.875,237,46,True
1980,265.857142857143,243,9,1,25.0714285714286,251,27,True
1981,329.3,28,4,1,127.5,319,76,True
1982,102.978723404255,255,6,1,69.8297872340426,452,436,True
1983,662.5,25,3,1,106.5,14,7,True
1984,348.875,244,5,2,70.0,218,21,True
1985,407.2,107,4,2,14.0,361,33,True
1986,0.0,109,1,1,0.0,1308,0,True
1987,279.727272727273,111,3,1,40.63636363636361,304,34,True
1988,1351.0,39,2,1,16.0,8,0,True
1989,100.230769230769,245,8,1,53.1153846153846,2154,717,True
1990,191.285714285714,32,11,1,25.142857142857103,271,36,True
1991,678.25,6,3,1,2.75,53,15,True
1992,700.0,145,2,1,72.75,197,32,True
1993,296.454545454545,21,6,1,59.9090909090909,223,18,True
1994,541.2,116,2,1,18.2,268,34,True
1995,159.35483870967698,249,8,1,2.61290322580645,285,267,True
1996,112.128205128205,105,12,1,88.8461538461538,1023,107,True
1997,672.25,193,3,1,78.25,24,1,True
1998,457.666666666667,29,3,1,106.166666666667,133,6,True
1999,557.2,149,4,1,48.4,58,0,False
2000,930.333333333333,107,3,1,6.0,9,6,True
2001,358.375,108,4,2,41.75,148,13,True
2002,1347.5,30,2,1,6.0,223,0,True
2003,1354.0,296,2,1,108.0,10,2,True
2004,927.0,34,2,1,0.0,111,9,True
2005,57.74285714285711,259,6,1,9.714285714285714,966,290,True
2006,1360.0,122,2,1,83.0,25,4,True
2007,932.666666666667,36,2,1,159.0,36,1,True
2008,730.25,140,3,1,13.5,29,3,True
2009,444.0,37,5,1,12.2857142857143,55,62,True
2010,720.75,197,2,1,59.75,127,136,True
2011,970.333333333333,13,3,1,41.6666666666667,28,3,True
2012,231.916666666667,262,3,2,44.3333333333333,790,14,True
2013,465.833333333333,150,4,1,46.5,43,43,True
2014,278.909090909091,0,5,1,47.3636363636364,19,12,True
2015,1360.5,39,2,1,0.0,481,0,True
2016,936.666666666667,265,3,1,84.0,81,0,False
2017,266.692307692308,5,5,1,60.15384615384621,996,374,True
2018,913.333333333333,266,3,1,5.0,51,24,True
2019,68.65,267,7,1,11.7,428,133,True
2020,253.769230769231,125,5,1,5.8461538461538485,330,133,True
2021,816.75,133,3,1,5.25,21,0,False
2022,147.153846153846,151,10,1,85.30769230769229,811,354,True
2023,312.0,128,6,1,1.0,178,43,True
2024,1019.0,129,2,1,22.0,12,3,True
2025,961.333333333333,19,3,1,4.66666666666667,51,13,True
2026,60.5789473684211,270,3,1,113.210526315789,220,182,True
2027,53.9090909090909,2,3,1,6.63636363636364,484,108,True
2028,713.0,131,2,1,7.0,301,117,True
2029,581.2,132,3,1,130.4,92,6,True
2030,1095.0,272,2,1,11.0,152,9,True
2031,983.0,48,3,1,16.6666666666667,5,2,False
2032,113.875,154,12,1,75.6875,304,237,True
2033,607.166666666667,274,2,1,4.0,380,18,True
2034,1404.5,41,2,1,19.0,11,0,False
2035,139.333333333333,299,8,1,45.3333333333333,433,49,True
2036,996.333333333333,300,2,1,1.33333333333333,48,0,True
2037,70.0,4,2,1,2.3333333333333304,7,4,True
2038,265.266666666667,3,3,1,45.4666666666667,659,115,True
2039,178.81481481481498,278,11,1,97.2592592592593,221,87,True
2040,248.384615384615,155,7,1,23.076923076923105,430,79,True
2041,1396.5,156,2,1,27.0,26,5,True
2042,153.44,258,11,2,24.56,563,92,True
2043,591.8,157,2,1,66.8,23,15,True
2044,129.833333333333,280,2,1,5.66666666666667,175,155,True
2045,59.8571428571429,281,2,1,3.0,290,211,True
2046,249.75,260,10,1,72.75,118,63,True
2047,85.1,9,7,1,18.6,426,114,True
2048,964.333333333333,140,2,1,4.66666666666667,64,20,True
2049,950.666666666667,141,2,1,16.3333333333333,27,0,True
2050,1458.0,142,2,1,4.0,52,28,True
2051,1125.0,20,2,1,14.666666666666698,34,21,True
2052,58.7,13,4,1,13.8,896,112,True
2053,174.1,46,7,1,144.05,309,214,True
2054,338.0,220,3,1,55.8888888888889,625,558,True
2055,356.636363636364,224,6,1,199.72727272727295,56,55,True
2056,1018.33333333333,15,2,1,0.0,46,2,True
2057,1426.5,144,2,1,3.5,45,83,True
2058,478.333333333333,1,2,1,84.0,50,12,True
2059,1473.0,62,2,1,3.5,5,0,False
2060,124.666666666667,63,7,2,1.4166666666666698,164,11,True
2061,17.0,12,2,1,1.57142857142857,1030,14,True
2062,1054.33333333333,3,2,1,0.333333333333333,8,1,True
2063,153.041666666667,48,7,1,23.375,930,565,True
2064,398.0,133,5,1,157.875,193,40,True
2065,440.0,306,3,1,149.142857142857,70,35,True
2066,482.5,264,4,2,188.0,334,24,True
2067,412.428571428571,266,2,1,14.857142857142902,594,458,True
2068,34.6666666666667,286,4,1,2.3333333333333304,562,276,True
2069,136.678571428571,52,8,1,178.07142857142898,360,239,True
2070,90.6,230,13,1,57.2,448,401,True
2071,732.0,53,3,1,2.0,367,1,True
2072,364.25,267,2,1,9.875,152,108,True
2073,627.8,268,3,2,292.6,28,3,True
2074,605.8,73,4,1,15.2,132,14,True
2075,604.0,269,3,2,11.2,299,74,True
2076,153.928571428571,19,3,2,70.0714285714286,728,30,True
2077,970.333333333333,56,3,1,37.3333333333333,79,0,False
2078,1470.5,57,2,1,1.0,107,60,True
2079,274.375,147,4,2,74.75,113,18,True
2080,737.25,148,4,1,13.0,54,2,True
2081,679.8,75,3,1,5.2,16,0,False
2082,24.8,24,2,1,2.0,465,57,True
2083,1498.0,236,2,1,1.5,61,82,True
2084,605.8,295,3,2,5.6,162,135,True
2085,712.8,237,2,1,2.0,188,23,True
2086,18.5,26,2,1,1.0,150,189,True
2087,10.5,27,3,1,7.25,186,113,True
2088,759.75,297,2,1,0.75,29,17,True
2089,117.833333333333,298,3,1,6.16666666666667,52,37,True
2090,810.25,9,3,1,2.75,63,20,True
2091,532.0,59,3,1,8.66666666666667,91,71,True
2092,24.1666666666667,300,3,1,3.5,246,88,True
2093,5.71428571428571,79,5,1,2.71428571428571,561,3,True
2094,765.25,151,3,1,29.25,22,4,True
2095,127.642857142857,152,8,1,62.07142857142861,515,335,True
2096,1020.66666666667,3,3,1,1.0,49,1,True
2097,249.25,242,7,1,8.875,95,54,True
2098,67.0,60,3,1,2.7,765,335,True
2099,56.28571428571429,30,6,1,11.7857142857143,1377,55,True
2100,433.111111111111,243,3,1,16.3333333333333,338,355,True
2101,1026.66666666667,141,3,1,0.666666666666667,105,10,True
2102,1481.5,10,2,1,1.0,7,2,True
2103,1486.0,118,2,1,1.0,6,2,True
2104,995.0,91,2,1,8.0,29,0,True
2105,1511.5,114,2,1,1.0,4,2,True
2106,1482.0,8,2,1,0.0,83,0,True
2107,807.5,162,4,1,23.5,121,7,True
2108,1493.5,279,2,1,3.5,12,13,True
2109,199.222222222222,248,3,1,12.8888888888889,232,291,True
2110,55.71428571428571,32,3,1,3.0,23,55,True
2111,752.25,163,2,1,35.5,65,0,False
2112,13.166666666666698,33,4,1,3.5,768,72,True
2113,43.5,304,2,1,18.75,64,26,True
2114,563.0,74,6,2,10.3333333333333,102,10,True
2115,218.5,35,2,1,0.0,151,4,True
2116,1015.66666666667,95,2,1,34.6666666666667,92,4,True
2117,83.3333333333333,62,2,1,10.3333333333333,65,6,True
2118,806.25,157,2,1,2.5,129,21,True
2119,155.666666666667,250,3,1,17.185185185185198,465,417,True
2120,1494.0,76,2,1,1.0,7,0,False
2121,1502.5,305,2,1,3.5,308,238,True
2122,522.0,251,2,1,9.5,648,559,True
2123,177.6,281,7,1,57.9,497,82,True
2124,143.875,306,4,1,4.25,78,63,True
2125,210.4375,282,7,2,19.8125,308,38,True
2126,775.5,63,2,1,263.25,14,16,True
2127,908.25,23,3,1,14.0,83,4,True
2128,148.733333333333,307,2,2,13.666666666666698,613,189,True
2129,13.0,40,4,1,10.0,400,414,True
2130,1032.66666666667,100,2,1,24.3333333333333,37,19,True
2131,439.6,81,4,1,41.8,106,9,True
2132,655.8,165,3,1,4.0,279,3,True
2133,155.904761904762,158,10,3,70.04761904761911,101,102,True
2134,1081.33333333333,166,2,1,21.0,108,10,True
2135,84.8333333333333,310,6,1,3.8333333333333295,258,129,True
2136,798.4,255,2,1,0.6,371,342,True
2137,157.0,1,3,1,3.2,51,5,True
2138,59.3333333333333,64,2,1,3.0,238,45,True
2139,218.4,256,6,2,59.2,482,87,True
2140,118.872340425532,313,5,1,25.936170212766,386,391,True
2141,23.8,46,3,1,8.6,60,36,True
2142,1563.5,317,2,1,13.0,92,70,True
2143,31.285714285714302,316,4,1,4.71428571428571,72,59,True
2144,1047.33333333333,116,2,1,8.66666666666667,45,0,False
2145,72.0909090909091,47,8,1,20.1818181818182,452,78,True
2146,1040.33333333333,167,2,1,12.333333333333302,31,0,False
2147,28.0,48,3,1,3.25,649,290,True
2148,267.9375,152,3,1,59.6875,306,77,True
2149,1068.33333333333,10,3,2,9.66666666666667,5,2,True
2150,11.7857142857143,20,5,2,11.7142857142857,216,118,True
2151,127.818181818182,120,2,1,10.1818181818182,312,128,True
2152,1088.33333333333,258,3,1,8.66666666666667,55,36,True
2153,62.0882352941176,168,8,1,60.44117647058821,890,71,True
2154,164.9,325,6,1,13.266666666666698,418,232,True
2155,1532.5,288,2,1,1.0,4,0,False
2156,775.0,66,2,1,16.25,107,38,True
2157,1030.33333333333,326,3,1,12.666666666666698,12,59,True
2158,1560.5,168,2,1,2.5,96,32,True
2159,221.8,327,4,1,46.85,231,196,True
2160,580.142857142857,262,2,1,4.71428571428571,140,153,True
2161,21.375,319,5,1,12.0,307,209,True
2162,341.7,172,7,2,161.4,233,50,True
2163,349.0,295,4,1,32.6,224,247,True
2164,1032.0,173,3,1,39.6666666666667,48,31,True
2165,532.666666666667,32,3,1,43.5,108,11,True
2166,385.875,263,5,1,20.0,49,42,True
2167,443.6,330,5,1,52.1,122,15,True
2168,1056.0,125,3,1,18.6666666666667,47,1,True
2169,663.4,334,2,1,13.8,45,34,True
2170,1033.33333333333,18,2,1,45.0,7,5,True
2171,119.714285714286,128,8,1,15.5714285714286,93,38,True
2172,1555.5,325,2,1,6.0,21,0,False
2173,1125.0,164,2,1,191.5,5,1,True
2174,385.0,165,3,1,171.5,132,59,True
2175,231.35294117647095,328,4,1,0.0,168,169,True
2176,1567.5,330,2,1,1.0,6,0,False
2177,827.5,332,2,1,25.5,34,13,True
