,nuc,aexp,nd,ns,age,asexp,la,ld,target
1157,7.29,174.48,3.05,1.0,15.55,114.52,131.59,7.92,True
1158,7.78,172.76,3.2,1.0,15.02,116.24,169.85,14.26,True
1159,9.5,166.67,3.76,1.0,13.13,122.33,305.22,36.68,True
1160,7.37,174.19,3.07,1.0,15.46,114.81,138.09,9.0,True
1161,12.45,156.18,4.71,1.0,9.87,132.82,538.23,75.28,True
1162,8.34,170.77,3.38,1.0,14.4,118.23,213.92,21.56,True
1163,8.2,171.25,3.34,1.0,14.55,117.75,203.27,19.79,True
1164,8.87,168.88,3.56,1.0,13.81,120.12,256.11,28.55,True
1165,7.43,173.99,3.09,1.0,15.4,115.01,142.44,9.72,True
1166,8.53,170.08,3.45,1.0,14.19,118.92,229.36,24.11,True
1167,9.97,164.99,3.91,1.0,12.61,124.01,342.52,42.86,True
1168,10.71,162.37,4.15,1.0,11.79,126.63,400.68,52.49,True
1169,8.53,170.08,3.45,1.0,14.19,118.92,229.3,24.11,True
1170,13.28,153.27,4.98,1.0,8.97,135.73,602.9,85.99,True
1171,9.41,166.99,3.73,1.0,13.23,122.01,298.14,35.51,True
1172,10.85,161.86,4.19,1.0,11.63,127.14,412.02,54.37,True
1173,7.64,173.24,3.16,1.0,15.17,115.76,159.03,12.47,True
1174,11.48,159.65,4.4,1.0,10.95,129.35,461.18,62.51,True
1175,12.31,156.7,4.66,1.0,10.03,132.3,526.7,73.37,True
1176,10.47,163.21,4.07,1.0,12.05,125.79,382.01,49.4,True
1177,12.62,155.6,4.76,1.0,9.69,133.4,551.23,77.43,True
1178,11.24,160.49,4.32,1.0,11.21,128.51,442.46,59.41,True
1179,9.55,166.47,3.78,1.0,13.07,122.53,309.62,37.41,True
1180,8.21,171.23,3.34,1.0,14.54,117.77,203.9,19.9,True
1181,9.96,165.04,3.91,1.0,12.62,123.96,341.49,42.69,True
1182,12.31,156.69,4.66,1.0,10.03,132.31,526.93,73.4,True
1183,9.06,168.22,3.62,1.0,13.61,120.78,270.68,30.96,True
1184,11.84,158.35,4.51,1.0,10.54,130.65,490.15,67.31,True
1185,9.06,168.22,3.62,1.0,13.61,120.78,270.69,30.96,True
1186,7.26,174.6,3.04,1.0,15.59,114.4,128.98,7.49,True
1187,10.39,163.51,4.04,1.0,12.15,125.49,375.32,48.29,True
1188,7.55,173.55,3.13,1.0,15.26,115.45,152.32,11.35,True
1189,11.6,159.2,4.44,1.0,10.81,129.8,471.24,64.18,True
1190,12.12,157.38,4.6,1.0,10.24,131.62,511.54,70.86,True
1191,7.93,172.21,3.25,1.0,14.85,116.79,181.92,16.26,True
1192,12.01,157.75,4.57,1.0,10.36,131.25,503.38,69.5,True
1193,10.93,161.58,4.22,1.0,11.55,127.42,418.32,55.42,True
1194,7.41,174.05,3.09,1.0,15.42,114.95,141.05,9.49,True
1195,12.51,156.0,4.73,1.0,9.81,133.0,542.35,75.96,True
1196,8.9,168.79,3.56,1.0,13.78,120.21,258.14,28.88,True
1197,13.26,153.32,4.97,1.0,8.98,135.68,601.89,85.82,True
1198,9.65,166.13,3.81,1.0,12.96,122.87,317.09,38.65,True
1199,7.99,172.01,3.27,1.0,14.79,116.99,186.5,17.02,True
1200,11.51,159.52,4.41,1.0,10.91,129.48,464.15,63.01,True
1201,10.3,163.83,4.02,1.0,12.25,125.17,368.28,47.13,True
1202,7.38,174.16,3.08,1.0,15.45,114.84,138.66,9.09,True
1203,12.59,155.69,4.76,1.0,9.72,133.31,549.24,77.1,True
1204,15.03,-6.93,3.0,-0.34,-41.03,204.74,441.05,-7.38,False
1205,14.34,9.01,3.0,-0.22,-36.06,196.79,412.93,-6.21,True
1206,15.09,-8.3,3.0,-0.35,-41.46,205.42,443.46,-7.48,False
1207,16.22,-34.34,3.0,-0.54,-49.58,218.41,489.42,-9.39,False
1208,14.7,0.67,3.0,-0.28,-38.66,200.95,427.65,-6.82,True
1209,14.65,1.82,3.0,-0.27,-38.3,200.38,425.61,-6.73,True
1210,18.92,-96.51,3.0,-1.0,-68.97,249.42,599.13,-13.96,False
1211,18.73,-92.19,3.0,-0.96,-67.62,247.27,591.51,-13.65,False
1212,16.24,-34.66,3.0,-0.54,-49.68,218.57,489.98,-9.42,False
1213,18.64,-90.15,3.0,-0.95,-66.99,246.25,587.91,-13.5,False
1214,13.08,38.15,3.0,-0.01,-26.97,182.26,361.5,-4.06,True
1215,14.72,0.24,3.0,-0.28,-38.79,201.17,428.4,-6.85,True
1216,14.85,-2.61,3.0,-0.31,-39.68,202.59,433.42,-7.06,False
1217,13.37,31.45,3.0,-0.06,-29.06,185.6,373.33,-4.56,True
1218,17.25,-57.96,3.0,-0.71,-56.95,230.2,531.11,-11.13,False
1219,15.26,-12.2,3.0,-0.38,-42.68,207.37,450.35,-7.76,False
1220,18.48,-86.35,3.0,-0.92,-65.8,244.35,581.21,-13.22,False
1221,14.1,14.61,3.0,-0.18,-34.31,194.0,403.03,-5.79,True
1222,14.17,12.95,3.0,-0.19,-34.83,194.82,405.96,-5.92,True
1223,17.55,-65.01,3.0,-0.76,-59.15,233.71,543.55,-11.65,False
1224,17.77,-70.11,3.0,-0.8,-60.74,236.26,552.56,-12.02,False
1225,13.14,36.73,3.0,-0.02,-27.41,182.97,364.01,-4.17,True
1226,18.6,-89.21,3.0,-0.94,-66.7,245.78,586.26,-13.43,False
1227,16.61,-43.24,3.0,-0.6,-52.36,222.85,505.13,-10.05,False
1228,18.74,-92.31,3.0,-0.97,-67.66,247.33,591.72,-13.65,False
1229,17.99,-75.0,3.0,-0.84,-62.26,238.69,561.18,-12.38,False
1230,18.65,-90.33,3.0,-0.95,-67.05,246.34,588.23,-13.51,False
1231,15.45,-16.57,3.0,-0.41,-44.04,209.55,458.07,-8.09,False
1232,15.88,-26.54,3.0,-0.48,-47.15,214.52,475.66,-8.82,False
1233,13.77,22.09,3.0,-0.12,-31.98,190.27,389.84,-5.24,True
1234,15.09,-8.3,3.0,-0.35,-41.46,205.43,443.48,-7.48,False
1235,16.22,-34.2,3.0,-0.54,-49.54,218.34,489.17,-9.38,False
1236,17.33,-59.86,3.0,-0.73,-57.54,231.14,534.46,-11.27,False
1237,15.26,-12.26,3.0,-0.38,-42.69,207.4,450.46,-7.77,False
1238,17.38,-61.02,3.0,-0.74,-57.9,231.72,536.51,-11.35,False
1239,17.8,-70.81,3.0,-0.81,-60.96,236.6,553.79,-12.07,False
1240,13.26,33.98,3.0,-0.04,-28.27,184.34,368.87,-4.37,True
1241,13.93,18.44,3.0,-0.15,-33.12,192.09,396.28,-5.51,True
1242,16.64,-44.06,3.0,-0.61,-52.61,223.26,506.57,-10.11,False
1243,18.61,-89.45,3.0,-0.94,-66.77,245.9,586.68,-13.45,False
1244,15.28,-12.67,3.0,-0.38,-42.82,207.61,451.19,-7.8,False
1245,15.28,-12.67,3.0,-0.38,-42.82,207.61,451.19,-7.8,False
1246,18.1,-77.67,3.0,-0.86,-63.1,240.03,565.89,-12.58,False
1247,15.13,-9.22,3.0,-0.35,-41.74,205.88,445.09,-7.55,False
1248,17.16,-56.04,3.0,-0.7,-56.35,229.24,527.72,-10.99,False
1249,17.51,-64.04,3.0,-0.76,-58.85,233.23,541.84,-11.58,False
1250,16.83,-48.33,3.0,-0.64,-53.95,225.39,514.12,-10.42,False
1251,14.26,10.93,3.0,-0.21,-35.46,195.84,409.54,-6.06,True
1252,14.52,4.91,3.0,-0.25,-37.34,198.84,420.16,-6.51,True
1253,17.69,-68.26,3.0,-0.79,-60.16,235.33,549.29,-11.89,False
1254,18.35,-83.4,3.0,-0.9,-64.88,242.88,576.0,-13.0,False
1255,15.09,-8.14,3.0,-0.35,-41.41,205.35,443.19,-7.47,False
1256,16.12,-31.9,3.0,-0.52,-48.82,217.2,485.12,-9.21,False
1257,13.38,31.23,3.0,-0.06,-29.13,185.71,373.71,-4.57,True
1258,17.09,-54.35,3.0,-0.69,-55.82,228.4,524.74,-10.86,False
1259,16.69,-45.12,3.0,-0.62,-52.94,223.79,508.45,-10.19,False
1260,15.56,-19.06,3.0,-0.43,-44.82,210.79,462.46,-8.27,False
1261,17.7,-68.41,3.0,-0.79,-60.21,235.4,549.54,-11.9,False
1262,14.24,11.46,3.0,-0.2,-35.3,195.57,408.61,-6.03,True
1263,13.83,20.83,3.0,-0.13,-32.37,190.9,392.07,-5.34,True
1264,17.39,-61.21,3.0,-0.74,-57.96,231.81,536.84,-11.37,False
1265,14.75,-0.28,3.0,-0.29,-38.96,201.43,429.33,-6.89,True
1266,15.19,-10.54,3.0,-0.36,-42.16,206.54,447.42,-7.64,False
1267,14.43,6.94,3.0,-0.24,-36.71,197.83,416.59,-6.36,True
1268,14.99,-6.01,3.0,-0.33,-40.75,204.28,439.43,-7.31,False
1269,13.98,17.38,3.0,-0.16,-33.45,192.62,398.15,-5.59,True
1270,16.33,-36.76,3.0,-0.56,-50.34,219.62,493.69,-9.57,False
1271,18.17,-79.33,3.0,-0.87,-63.61,240.85,568.82,-12.7,False
1272,18.17,-79.17,3.0,-0.87,-63.56,240.77,568.53,-12.69,False
1273,18.67,-90.82,3.0,-0.95,-67.2,246.58,589.09,-13.55,False
1274,13.54,27.48,3.0,-0.08,-30.3,187.58,380.32,-4.85,True
1275,15.51,-17.85,3.0,-0.42,-44.44,210.19,460.32,-8.18,False
1276,14.86,-2.98,3.0,-0.31,-39.8,202.77,434.08,-7.09,False
1277,17.93,-73.81,3.0,-0.83,-61.89,238.1,559.08,-12.29,False
1278,17.71,-68.64,3.0,-0.79,-60.28,235.52,549.95,-11.91,False
1279,14.05,15.81,3.0,-0.17,-33.94,193.4,400.92,-5.7,True
1280,17.89,-72.88,3.0,-0.82,-61.6,237.64,557.44,-12.23,False
1281,15.79,-24.33,3.0,-0.47,-46.46,213.42,471.75,-8.66,False
1282,18.15,-78.73,3.0,-0.87,-63.43,240.55,567.75,-12.66,False
1283,18.5,-86.9,3.0,-0.93,-65.98,244.63,582.18,-13.26,False
1284,13.24,34.5,3.0,-0.03,-28.11,184.08,367.94,-4.33,True
1285,18.73,-92.15,3.0,-0.96,-67.61,247.25,591.43,-13.64,False
1286,16.73,-46.14,3.0,-0.63,-53.26,224.3,510.24,-10.26,False
1287,16.96,-51.35,3.0,-0.66,-54.89,226.9,519.44,-10.64,False
1288,14.4,7.73,3.0,-0.23,-36.46,197.43,415.19,-6.3,True
1289,18.74,-92.48,3.0,-0.97,-67.72,247.41,592.03,-13.67,False
1290,16.49,-40.42,3.0,-0.58,-51.48,221.45,500.15,-9.84,False
1291,16.36,-37.56,3.0,-0.56,-50.59,220.02,495.11,-9.63,False
1292,15.1,-8.38,3.0,-0.35,-41.48,205.46,443.61,-7.48,False
1293,14.56,3.98,3.0,-0.26,-37.63,199.3,421.8,-6.57,True
1294,14.92,-4.27,3.0,-0.32,-40.2,203.41,436.35,-7.18,False
1295,17.36,-60.55,3.0,-0.73,-57.76,231.49,535.68,-11.32,False
1296,15.97,-28.53,3.0,-0.5,-47.77,215.52,479.17,-8.97,False
1297,15.88,-26.44,3.0,-0.48,-47.12,214.47,475.48,-8.81,False
1298,18.88,-95.57,3.0,-0.99,-68.68,248.95,597.48,-13.89,False
1299,18.76,-92.8,3.0,-0.97,-67.81,247.57,592.58,-13.69,False
1300,16.57,-42.45,3.0,-0.6,-52.11,222.46,503.73,-9.99,False
1301,17.86,-72.07,3.0,-0.82,-61.35,237.23,556.0,-12.17,False
1302,16.04,-30.02,3.0,-0.51,-48.23,216.26,481.81,-9.08,False
1303,15.21,-11.07,3.0,-0.37,-42.32,206.81,448.36,-7.68,False
1304,18.11,-77.94,3.0,-0.86,-63.18,240.16,566.37,-12.6,False
1305,17.52,-64.29,3.0,-0.76,-58.92,233.35,542.28,-11.6,False
1306,17.36,-60.51,3.0,-0.73,-57.74,231.46,535.6,-11.32,False
1307,15.74,-23.13,3.0,-0.46,-46.09,212.82,469.65,-8.57,False
1308,13.52,27.91,3.0,-0.08,-30.16,187.36,379.57,-4.82,True
1309,13.45,29.47,3.0,-0.07,-29.68,186.59,376.82,-4.7,True
1310,14.88,-3.38,3.0,-0.31,-39.92,202.97,434.78,-7.12,False
1311,13.34,32.15,3.0,-0.05,-28.84,185.25,372.09,-4.5,True
1312,14.27,10.75,3.0,-0.21,-35.52,195.93,409.86,-6.08,True
1313,18.44,-85.41,3.0,-0.91,-65.51,243.89,579.55,-13.15,False
1314,13.84,20.59,3.0,-0.14,-32.45,191.01,392.48,-5.35,True
1315,17.8,-70.63,3.0,-0.81,-60.9,236.51,553.46,-12.06,False
1316,13.89,19.51,3.0,-0.14,-32.78,191.55,394.39,-5.43,True
1317,16.27,-35.44,3.0,-0.55,-49.92,218.96,491.37,-9.47,False
1318,13.38,31.17,3.0,-0.06,-29.15,185.74,373.82,-4.58,True
1319,15.95,-28.04,3.0,-0.49,-47.62,215.27,478.3,-8.93,False
1320,14.29,10.23,3.0,-0.21,-35.68,196.19,410.78,-6.12,True
1321,16.08,-31.11,3.0,-0.52,-48.57,216.8,483.72,-9.16,False
1322,17.46,-62.77,3.0,-0.75,-58.45,232.59,539.59,-11.48,False
1323,16.59,-42.81,3.0,-0.6,-52.22,222.64,504.38,-10.02,False
1324,15.78,-24.15,3.0,-0.46,-46.4,213.33,471.45,-8.64,False
1325,15.47,-16.97,3.0,-0.41,-44.16,209.75,458.77,-8.12,False
1326,16.34,-37.13,3.0,-0.56,-50.45,219.8,494.34,-9.6,False
1327,15.43,-16.13,3.0,-0.41,-43.9,209.33,457.28,-8.05,False
1328,14.37,8.35,3.0,-0.23,-36.26,197.12,414.08,-6.25,True
1329,13.12,37.3,3.0,-0.01,-27.24,182.68,363.0,-4.13,True
1330,18.32,-82.75,3.0,-0.9,-64.68,242.56,574.86,-12.95,False
1331,15.46,-16.81,3.0,-0.41,-44.11,209.67,458.49,-8.1,False
1332,14.83,-2.31,3.0,-0.3,-39.59,202.44,432.89,-7.04,False
1333,14.34,8.96,3.0,-0.22,-36.07,196.81,413.01,-6.21,True
1334,14.33,9.32,3.0,-0.22,-35.96,196.64,412.38,-6.18,True
1335,15.48,-17.13,3.0,-0.41,-44.21,209.83,459.06,-8.13,False
1336,18.35,-83.33,3.0,-0.9,-64.86,242.85,575.88,-13.0,False
1337,16.38,-37.92,3.0,-0.57,-50.7,220.2,495.74,-9.66,False
1338,13.77,22.09,3.0,-0.12,-31.98,190.27,389.84,-5.24,True
1339,18.86,-95.26,3.0,-0.99,-68.58,248.8,596.92,-13.87,False
1340,18.44,-85.49,3.0,-0.92,-65.54,243.93,579.69,-13.15,False
1341,17.96,-74.43,3.0,-0.83,-62.08,238.41,560.17,-12.34,False
1342,18.59,-88.86,3.0,-0.94,-66.59,245.6,585.63,-13.4,False
1343,14.9,-3.83,3.0,-0.31,-40.06,203.19,435.57,-7.15,False
1344,17.94,-74.0,3.0,-0.83,-61.95,238.2,559.41,-12.31,False
1345,14.94,-4.88,3.0,-0.32,-40.39,203.72,437.43,-7.23,False
1346,17.51,-64.0,3.0,-0.76,-58.83,233.21,541.76,-11.57,False
1347,14.31,9.82,3.0,-0.21,-35.81,196.39,411.5,-6.15,True
1348,16.77,-46.97,3.0,-0.63,-53.52,224.71,511.71,-10.32,False
1349,14.55,4.23,3.0,-0.26,-37.55,199.18,421.36,-6.56,True
1350,15.99,-29.05,3.0,-0.5,-47.93,215.77,480.08,-9.0,False
1351,15.74,-23.22,3.0,-0.46,-46.11,212.87,469.81,-8.58,False
1352,14.97,-5.43,3.0,-0.33,-40.57,204.0,438.41,-7.27,False
1353,13.61,25.82,3.0,-0.1,-30.82,188.41,383.25,-4.97,True
1354,14.92,-4.31,3.0,-0.32,-40.21,203.44,436.43,-7.18,False
1355,16.33,-36.85,3.0,-0.56,-50.37,219.67,493.86,-9.58,False
1356,15.18,-10.2,3.0,-0.36,-42.05,206.37,446.82,-7.62,False
1357,14.67,1.34,3.0,-0.28,-38.45,200.62,426.46,-6.77,False
1358,17.77,-69.94,3.0,-0.8,-60.68,236.17,552.24,-12.01,False
1359,17.96,-74.5,3.0,-0.83,-62.11,238.45,560.3,-12.35,False
1360,13.58,26.47,3.0,-0.09,-30.61,188.08,382.1,-4.92,True
1361,17.16,-56.06,3.0,-0.7,-56.36,229.25,527.75,-10.99,False
1362,13.73,23.16,3.0,-0.12,-31.65,189.73,387.95,-5.16,True
1363,18.56,-88.18,3.0,-0.94,-66.37,245.27,584.43,-13.35,False
1364,13.38,31.25,3.0,-0.06,-29.12,185.7,373.68,-4.57,True
1365,15.19,-10.65,3.0,-0.37,-42.19,206.6,447.61,-7.65,False
1366,17.78,-70.24,3.0,-0.8,-60.78,236.32,552.77,-12.03,False
1367,14.11,14.31,3.0,-0.18,-34.41,194.15,403.57,-5.82,True
1368,13.28,33.57,3.0,-0.04,-28.4,184.54,369.59,-4.4,True
1369,14.88,-3.36,3.0,-0.31,-39.92,202.96,434.74,-7.11,False
1370,14.6,3.04,3.0,-0.26,-37.92,199.77,423.46,-6.64,True
1371,16.97,-51.66,3.0,-0.67,-54.98,227.05,519.99,-10.67,False
1372,13.64,25.11,3.0,-0.1,-31.04,188.76,384.51,-5.02,True
1373,15.19,-10.52,3.0,-0.36,-42.15,206.53,447.38,-7.64,False
1374,15.52,-18.06,3.0,-0.42,-44.5,210.3,460.7,-8.2,False
1375,15.68,-21.74,3.0,-0.45,-45.65,212.13,467.18,-8.47,False
1376,17.41,-61.6,3.0,-0.74,-58.09,232.01,537.54,-11.4,False
1377,18.33,-82.94,3.0,-0.9,-64.74,242.65,575.18,-12.97,False
1378,18.26,-81.38,3.0,-0.89,-64.25,241.87,572.43,-12.85,False
1379,14.09,14.79,3.0,-0.18,-34.26,193.91,402.72,-5.78,True
1380,17.35,-60.37,3.0,-0.73,-57.7,231.4,535.36,-11.31,False
1381,18.22,-80.34,3.0,-0.88,-63.93,241.36,570.6,-12.78,False
1382,17.03,-52.99,3.0,-0.68,-55.4,227.72,522.33,-10.76,False
1383,18.63,-89.88,3.0,-0.95,-66.9,246.12,587.44,-13.48,False
1384,16.99,-52.12,3.0,-0.67,-55.13,227.28,520.81,-10.7,False
1385,17.24,-57.83,3.0,-0.71,-56.91,230.13,530.88,-11.12,False
1386,18.89,-95.77,3.0,-0.99,-68.74,249.05,597.83,-13.91,False
1387,14.01,16.6,3.0,-0.16,-33.69,193.0,399.52,-5.65,True
1388,17.93,-73.77,3.0,-0.83,-61.88,238.08,559.01,-12.29,False
1389,13.71,23.65,3.0,-0.11,-31.49,189.49,387.08,-5.13,True
1390,18.55,-87.93,3.0,-0.93,-66.3,245.14,584.0,-13.33,False
1391,15.66,-21.32,3.0,-0.44,-45.52,211.92,466.45,-8.44,False
1392,16.99,-52.1,3.0,-0.67,-55.12,227.27,520.77,-10.7,False
1393,15.23,-11.47,3.0,-0.37,-42.45,207.01,449.07,-7.71,False
1394,16.02,-29.69,3.0,-0.51,-48.13,216.1,481.22,-9.05,False
1395,15.46,-16.78,3.0,-0.41,-44.11,209.66,458.44,-8.1,False
1396,17.33,-59.84,3.0,-0.73,-57.53,231.13,534.42,-11.27,False
1397,14.19,12.62,3.0,-0.19,-34.93,194.99,406.56,-5.94,True
1398,13.69,23.99,3.0,-0.11,-31.39,189.32,386.49,-5.1,True
1399,17.26,-58.3,3.0,-0.72,-57.05,230.36,531.7,-11.15,False
1400,14.56,3.92,3.0,-0.26,-37.65,199.33,421.9,-6.58,True
1401,16.05,-30.47,3.0,-0.51,-48.37,216.48,482.59,-9.11,False
1402,18.62,-89.52,3.0,-0.95,-66.79,245.94,586.81,-13.45,False
1403,18.72,-91.89,3.0,-0.96,-67.53,247.12,590.98,-13.62,False
1404,13.7,23.87,3.0,-0.11,-31.42,189.38,386.7,-5.11,True
1405,16.74,-46.29,3.0,-0.63,-53.31,224.37,510.52,-10.27,False
1406,18.4,-84.44,3.0,-0.91,-65.21,243.4,577.84,-13.08,False
1407,17.34,-59.99,3.0,-0.73,-57.58,231.21,534.69,-11.28,False
1408,17.58,-65.67,3.0,-0.77,-59.35,234.04,544.71,-11.7,False
1409,13.77,22.28,3.0,-0.12,-31.92,190.17,389.51,-5.23,True
1410,18.83,-94.42,3.0,-0.98,-68.32,248.38,595.46,-13.81,False
1411,16.83,-48.45,3.0,-0.64,-53.98,225.45,514.32,-10.43,False
1412,15.26,-12.04,3.0,-0.38,-42.63,207.29,450.07,-7.75,False
1413,13.48,28.83,3.0,-0.07,-29.88,186.9,377.94,-4.75,True
1414,13.49,28.65,3.0,-0.08,-29.94,187.0,378.27,-4.76,True
1415,17.24,-57.75,3.0,-0.71,-56.88,230.09,530.74,-11.11,False
1416,15.61,-20.15,3.0,-0.43,-45.15,211.34,464.38,-8.35,False
1417,15.36,-14.36,3.0,-0.39,-43.35,208.45,454.16,-7.92,False
1418,16.56,-42.11,3.0,-0.6,-52.01,222.29,503.14,-9.96,False
1419,18.59,-88.87,3.0,-0.94,-66.59,245.61,585.65,-13.4,False
1420,14.02,16.38,3.0,-0.17,-33.76,193.11,399.91,-5.66,True
1421,14.11,14.39,3.0,-0.18,-34.38,194.11,403.43,-5.81,True
1422,17.65,-67.27,3.0,-0.78,-59.85,234.84,547.53,-11.81,False
1423,15.77,-23.85,3.0,-0.46,-46.31,213.18,470.92,-8.62,False
1424,15.76,-23.65,3.0,-0.46,-46.25,213.08,470.56,-8.61,False
1425,14.83,-2.27,3.0,-0.3,-39.58,202.42,432.83,-7.03,False
1426,14.75,-0.37,3.0,-0.29,-38.99,201.47,429.48,-6.89,True
1427,16.19,-33.57,3.0,-0.53,-49.34,218.03,488.07,-9.34,False
1428,16.37,-37.7,3.0,-0.56,-50.63,220.09,495.35,-9.64,False
1429,14.26,10.81,3.0,-0.21,-35.5,195.89,409.75,-6.07,True
1430,16.15,-32.7,3.0,-0.53,-49.07,217.59,486.52,-9.27,False
1431,13.16,36.26,3.0,-0.02,-27.56,183.2,364.83,-4.2,True
1432,15.71,-22.61,3.0,-0.45,-45.92,212.56,468.73,-8.53,False
1433,13.78,21.97,3.0,-0.13,-32.02,190.33,390.05,-5.25,True
1434,18.62,-89.7,3.0,-0.95,-66.85,246.02,587.11,-13.46,False
1435,15.06,-7.54,3.0,-0.34,-41.22,205.05,442.13,-7.42,False
1436,15.78,-24.24,3.0,-0.47,-46.43,213.38,471.61,-8.65,False
1437,16.12,-31.92,3.0,-0.52,-48.83,217.21,485.16,-9.22,False
1438,15.57,-19.41,3.0,-0.43,-44.92,210.97,463.07,-8.29,False
1439,15.04,-7.0,3.0,-0.34,-41.05,204.78,441.17,-7.38,False
1440,14.18,12.65,3.0,-0.19,-34.92,194.98,406.5,-5.94,True
1441,15.49,-17.4,3.0,-0.41,-44.3,209.97,459.54,-8.15,False
1442,18.22,-80.37,3.0,-0.88,-63.94,241.37,570.64,-12.78,False
1443,13.8,21.42,3.0,-0.13,-32.19,190.6,391.03,-5.29,True
1444,13.31,32.72,3.0,-0.05,-28.67,184.97,371.09,-4.46,True
1445,15.11,-8.7,3.0,-0.35,-41.58,205.62,444.17,-7.51,False
1446,14.57,3.87,3.0,-0.26,-37.66,199.35,421.99,-6.58,True
1447,15.26,-12.21,3.0,-0.38,-42.68,207.37,450.36,-7.77,False
1448,17.14,-55.51,3.0,-0.69,-56.19,228.97,526.79,-10.95,False
1449,18.0,-75.29,3.0,-0.84,-62.35,238.84,561.69,-12.4,False
1450,14.07,15.37,3.0,-0.17,-34.08,193.62,401.7,-5.74,True
1451,16.84,-48.46,3.0,-0.64,-53.99,225.46,514.34,-10.43,False
1452,15.5,-17.67,3.0,-0.42,-44.38,210.1,460.0,-8.17,False
1453,15.37,-14.66,3.0,-0.39,-43.44,208.6,454.69,-7.95,False
1454,18.36,-83.73,3.0,-0.9,-64.99,243.05,576.58,-13.02,False
1455,18.66,-90.49,3.0,-0.95,-67.1,246.42,588.52,-13.52,False
1456,17.51,-64.01,3.0,-0.76,-58.84,233.21,541.78,-11.57,False
1457,17.06,-53.58,3.0,-0.68,-55.58,228.01,523.37,-10.81,False
1458,13.94,18.26,3.0,-0.15,-33.17,192.18,396.59,-5.52,True
1459,18.86,-95.09,3.0,-0.99,-68.53,248.72,596.64,-13.86,False
1460,13.75,22.72,3.0,-0.12,-31.78,189.96,388.74,-5.2,True
1461,13.31,32.91,3.0,-0.04,-28.61,184.87,370.75,-4.45,True
1462,16.79,-47.32,3.0,-0.63,-53.63,224.89,512.33,-10.35,False
1463,16.15,-32.73,3.0,-0.53,-49.08,217.61,486.58,-9.27,False
1464,14.6,3.11,3.0,-0.26,-37.9,199.73,423.34,-6.64,True
1465,13.76,22.36,3.0,-0.12,-31.9,190.13,389.37,-5.22,True
1466,16.33,-36.78,3.0,-0.56,-50.34,219.63,493.73,-9.57,False
1467,16.1,-31.55,3.0,-0.52,-48.71,217.02,484.5,-9.19,False
1468,17.3,-59.17,3.0,-0.72,-57.33,230.8,533.24,-11.22,False
1469,18.81,-93.91,3.0,-0.98,-68.16,248.12,594.54,-13.77,False
1470,16.2,-33.78,3.0,-0.54,-49.41,218.13,488.43,-9.35,False
1471,14.84,-2.51,3.0,-0.31,-39.65,202.54,433.25,-7.05,False
1472,14.92,-4.21,3.0,-0.32,-40.18,203.39,436.26,-7.18,False
1473,15.27,-12.4,3.0,-0.38,-42.74,207.47,450.71,-7.78,False
1474,16.68,-44.92,3.0,-0.62,-52.88,223.69,508.1,-10.17,False
1475,13.19,35.46,3.0,-0.03,-27.81,183.6,366.24,-4.26,True
1476,14.19,12.61,3.0,-0.19,-34.94,194.99,406.57,-5.94,True
1477,17.08,-54.05,3.0,-0.68,-55.73,228.24,524.2,-10.84,False
1478,15.49,-17.47,3.0,-0.42,-44.32,210.0,459.66,-8.15,False
1479,16.68,-44.91,3.0,-0.62,-52.88,223.69,508.08,-10.17,False
1480,17.54,-64.79,3.0,-0.76,-59.08,233.6,543.15,-11.63,False
1481,17.18,-56.46,3.0,-0.7,-56.48,229.45,528.47,-11.02,False
1482,13.92,18.75,3.0,-0.15,-33.02,191.93,395.73,-5.49,True
1483,15.09,-8.18,3.0,-0.35,-41.42,205.37,443.26,-7.47,False
1484,14.85,-2.59,3.0,-0.31,-39.68,202.58,433.39,-7.06,False
1485,15.83,-25.3,3.0,-0.47,-46.76,213.9,473.47,-8.73,False
1486,17.47,-63.13,3.0,-0.75,-58.56,232.78,540.24,-11.51,False
1487,13.92,18.79,3.0,-0.15,-33.01,191.91,395.66,-5.49,True
1488,16.3,-36.01,3.0,-0.55,-50.1,219.25,492.37,-9.52,False
1489,14.24,11.31,3.0,-0.2,-35.34,195.65,408.87,-6.04,True
1490,14.62,2.63,3.0,-0.27,-38.05,199.97,424.19,-6.67,True
1491,14.57,3.74,3.0,-0.26,-37.7,199.42,422.22,-6.59,True
1492,18.31,-82.45,3.0,-0.89,-64.59,242.41,574.33,-12.93,False
1493,18.91,-96.29,3.0,-0.99,-68.9,249.31,598.74,-13.95,False
1494,14.16,13.2,3.0,-0.19,-34.75,194.7,405.52,-5.9,True
1495,16.82,-48.02,3.0,-0.64,-53.85,225.24,513.57,-10.4,False
1496,17.45,-62.66,3.0,-0.75,-58.42,232.54,539.4,-11.48,False
1497,17.27,-58.41,3.0,-0.72,-57.09,230.42,531.9,-11.16,False
1498,15.46,-16.68,3.0,-0.41,-44.07,209.6,458.25,-8.09,False
1499,14.8,-1.55,3.0,-0.3,-39.35,202.06,431.56,-6.98,False
1500,13.37,31.4,3.0,-0.06,-29.08,185.62,373.41,-4.56,True
1501,14.12,14.11,3.0,-0.18,-34.47,194.25,403.92,-5.83,True
1502,15.46,-16.76,3.0,-0.41,-44.1,209.65,458.41,-8.1,False
1503,15.9,-26.98,3.0,-0.49,-47.28,214.74,476.43,-8.85,False
