,nuc,aexp,nd,ns,age,asexp,la,ld,target
1158,3.86,501.29,3.68,1.0,2.38,286.05,215.22,62.33,True
1159,3.97,330.24,3.17,1.0,1.09,204.31,405.94,155.67,True
1160,3.96,338.11,3.2,1.0,1.15,208.07,397.17,151.38,True
1161,3.92,410.23,3.41,1.0,1.69,242.54,316.75,112.02,True
1162,3.99,290.74,3.06,1.0,0.79,185.43,449.99,177.23,True
1163,3.84,548.49,3.82,1.0,2.74,308.61,162.58,36.57,True
1164,3.83,553.26,3.83,1.0,2.77,310.89,157.27,33.96,True
1165,3.83,553.0,3.83,1.0,2.77,310.76,157.56,34.11,True
1166,3.99,285.43,3.04,1.0,0.75,182.9,455.91,180.13,True
1167,3.82,571.67,3.89,1.0,2.91,319.68,136.74,23.92,True
1168,3.92,401.52,3.39,1.0,1.63,238.37,326.47,116.77,True
1169,3.85,518.46,3.73,1.0,2.51,294.25,196.08,52.96,True
1170,4.0,277.08,3.02,1.0,0.69,178.91,465.22,184.68,True
1171,3.91,416.74,3.43,1.0,1.74,245.65,309.49,108.47,True
1172,3.96,346.57,3.22,1.0,1.21,212.11,387.73,146.76,True
1173,3.81,588.65,3.94,1.0,3.04,327.8,117.8,14.65,True
1174,3.93,389.72,3.35,1.0,1.54,232.73,339.63,123.21,True
1175,3.88,479.71,3.62,1.0,2.22,275.74,239.28,74.1,True
1176,3.86,514.17,3.72,1.0,2.48,292.21,200.85,55.3,True
1177,3.96,333.03,3.18,1.0,1.11,205.64,402.84,154.15,True
1178,3.94,373.57,3.3,1.0,1.42,225.02,357.63,132.02,True
1179,3.81,587.69,3.93,1.0,3.03,327.34,118.88,15.18,True
1180,3.9,434.04,3.48,1.0,1.87,253.91,290.2,99.03,True
1181,3.99,282.93,3.04,1.0,0.73,181.7,458.69,181.49,True
1182,3.86,516.74,3.72,1.0,2.5,293.43,197.99,53.9,True
1183,3.91,418.78,3.44,1.0,1.76,246.62,307.22,107.35,True
1184,3.97,319.38,3.14,1.0,1.01,199.12,418.05,161.6,True
1185,3.84,538.5,3.79,1.0,2.66,303.83,173.73,42.02,True
1186,3.83,560.63,3.85,1.0,2.83,314.41,149.05,29.94,True
1187,3.94,367.01,3.28,1.0,1.37,221.88,364.94,135.6,True
1188,3.86,510.18,3.71,1.0,2.45,290.3,205.31,57.48,True
1189,3.95,348.37,3.23,1.0,1.23,212.97,385.73,145.78,True
1190,3.87,488.16,3.64,1.0,2.28,279.77,229.86,69.49,True
1191,3.85,525.88,3.75,1.0,2.57,297.8,187.8,48.91,True
1192,3.82,569.03,3.88,1.0,2.89,318.42,139.68,25.36,True
1193,3.96,337.61,3.2,1.0,1.15,207.83,397.73,151.65,True
1194,3.85,517.92,3.73,1.0,2.51,293.99,196.68,53.25,True
1195,3.85,519.17,3.73,1.0,2.51,294.6,195.28,52.57,True
1196,3.93,381.77,3.33,1.0,1.48,228.93,348.49,127.55,True
1197,3.95,349.37,3.23,1.0,1.23,213.45,384.61,145.23,True
1198,3.98,299.78,3.08,1.0,0.86,189.75,439.91,172.29,True
1199,3.86,507.93,3.7,1.0,2.43,289.22,207.81,58.7,True
1200,3.96,332.02,3.18,1.0,1.1,205.16,403.96,154.7,True
1201,3.88,471.57,3.59,1.0,2.16,271.85,248.36,78.55,True
1202,3.95,363.71,3.27,1.0,1.34,220.3,368.63,137.41,True
1203,3.93,394.62,3.36,1.0,1.58,235.07,334.16,120.54,True
1204,2.26,371.41,5.37,1.0,-33.59,243.2,484.65,184.84,True
1205,2.25,371.8,5.38,1.0,-33.72,243.46,484.7,184.83,True
1206,2.73,344.36,4.73,1.0,-24.37,225.1,481.24,185.69,True
1207,2.08,381.86,5.62,1.0,-37.15,250.19,485.97,184.51,True
1208,1.97,388.27,5.77,1.0,-39.34,254.49,486.77,184.31,True
1209,2.73,344.47,4.74,1.0,-24.41,225.17,481.26,185.69,True
1210,2.87,336.25,4.54,1.0,-21.6,219.67,480.22,185.94,True
1211,1.85,395.35,5.94,1.0,-41.75,259.22,487.67,184.08,True
1212,2.65,349.15,4.85,1.0,-26.0,228.3,481.85,185.54,True
1213,2.8,340.49,4.64,1.0,-23.05,222.51,480.75,185.81,True
1214,2.06,382.9,5.64,1.0,-37.51,250.89,486.1,184.48,True
1215,2.28,370.39,5.35,1.0,-33.24,242.52,484.52,184.87,True
1216,2.25,372.06,5.39,1.0,-33.81,243.64,484.73,184.82,True
1217,1.88,393.64,5.9,1.0,-41.17,258.08,487.45,184.14,True
1218,1.98,387.64,5.76,1.0,-39.12,254.07,486.69,184.33,True
1219,2.08,382.09,5.62,1.0,-37.23,250.35,486.0,184.5,True
1220,2.17,376.86,5.5,1.0,-35.45,246.85,485.34,184.67,True
1221,1.94,390.18,5.82,1.0,-39.99,255.76,487.01,184.25,True
1222,2.07,382.36,5.63,1.0,-37.32,250.53,486.03,184.49,True
1223,2.4,363.28,5.18,1.0,-30.82,237.76,483.63,185.09,True
1224,2.06,382.94,5.64,1.0,-37.52,250.92,486.1,184.47,True
1225,2.58,352.7,4.93,1.0,-27.21,230.68,482.29,185.43,True
1226,2.19,375.27,5.46,1.0,-34.91,245.79,485.14,184.72,True
1227,1.84,395.42,5.94,1.0,-41.78,259.27,487.68,184.08,True
1228,2.29,369.81,5.33,1.0,-33.04,242.13,484.45,184.89,True
1229,2.69,346.86,4.79,1.0,-25.22,226.78,481.56,185.61,True
1230,2.9,334.7,4.5,1.0,-21.07,218.63,480.03,185.99,True
1231,2.63,350.1,4.87,1.0,-26.33,228.94,481.97,185.51,True
1232,2.3,369.07,5.32,1.0,-32.79,241.63,484.35,184.91,True
1233,1.99,387.14,5.74,1.0,-38.95,253.73,486.63,184.34,True
1234,2.07,382.5,5.63,1.0,-37.37,250.63,486.05,184.49,True
1235,2.85,337.3,4.57,1.0,-21.96,220.37,480.35,185.91,True
1236,2.37,365.22,5.23,1.0,-31.48,239.06,483.87,185.03,True
1237,2.09,381.25,5.6,1.0,-36.95,249.79,485.89,184.53,True
1238,2.78,341.32,4.66,1.0,-23.33,223.06,480.86,185.79,True
1239,2.75,343.28,4.71,1.0,-24.0,224.38,481.11,185.72,True
1240,2.4,363.64,5.19,1.0,-30.94,238.0,483.67,185.08,True
1241,2.02,385.32,5.7,1.0,-38.33,252.51,486.4,184.4,True
1242,2.88,335.76,4.53,1.0,-21.44,219.34,480.16,185.96,True
1243,1.88,393.63,5.9,1.0,-41.17,258.08,487.45,184.14,True
1244,2.26,371.46,5.37,1.0,-33.61,243.24,484.66,184.84,True
1245,2.33,367.14,5.27,1.0,-32.14,240.35,484.11,184.97,True
1246,2.51,356.9,5.03,1.0,-28.64,233.49,482.82,185.29,True
1247,1.8,397.8,6.0,1.0,-42.59,260.87,487.97,184.01,True
1248,2.61,351.52,4.9,1.0,-26.81,229.89,482.14,185.46,True
1249,2.36,365.52,5.23,1.0,-31.58,239.26,483.91,185.02,True
1250,2.56,354.25,4.97,1.0,-27.74,231.72,482.49,185.38,True
1251,2.31,368.3,5.3,1.0,-32.53,241.12,484.26,184.94,True
1252,2.68,347.2,4.8,1.0,-25.34,227.0,481.6,185.6,True
1253,2.72,344.6,4.74,1.0,-24.45,225.26,481.27,185.68,True
1254,2.52,356.2,5.01,1.0,-28.41,233.03,482.73,185.32,True
1255,2.63,349.83,4.86,1.0,-26.23,228.76,481.93,185.52,True
1256,2.46,359.62,5.09,1.0,-29.57,235.31,483.16,185.21,True
1257,2.09,381.16,5.6,1.0,-36.92,249.73,485.88,184.53,True
1258,2.12,379.45,5.56,1.0,-36.33,248.58,485.66,184.58,True
1259,2.4,363.62,5.19,1.0,-30.93,237.99,483.67,185.08,True
1260,2.11,379.88,5.57,1.0,-36.48,248.87,485.72,184.57,True
1261,2.43,361.61,5.14,1.0,-30.25,236.64,483.42,185.15,True
1262,2.64,349.48,4.85,1.0,-26.12,228.53,481.89,185.53,True
1263,1.84,395.9,5.95,1.0,-41.94,259.6,487.74,184.07,True
1264,2.79,340.58,4.64,1.0,-23.08,222.57,480.77,185.81,True
1265,2.09,381.03,5.6,1.0,-36.87,249.64,485.86,184.53,True
1266,2.5,357.83,5.05,1.0,-28.96,234.11,482.94,185.27,True
1267,2.87,336.41,4.55,1.0,-21.66,219.78,480.24,185.94,True
1268,2.31,368.51,5.3,1.0,-32.6,241.26,484.29,184.93,True
1269,2.67,347.82,4.81,1.0,-25.55,227.41,481.68,185.58,True
1270,2.09,381.06,5.6,1.0,-36.88,249.66,485.87,184.53,True
1271,2.6,351.59,4.9,1.0,-26.83,229.94,482.15,185.46,True
1272,2.85,337.4,4.57,1.0,-21.99,220.44,480.36,185.91,True
1273,2.43,361.4,5.14,1.0,-30.18,236.5,483.39,185.15,True
1274,2.0,386.37,5.73,1.0,-38.69,253.21,486.53,184.37,True
1275,2.87,336.02,4.54,1.0,-21.52,219.51,480.19,185.95,True
1276,2.28,370.38,5.35,1.0,-33.24,242.52,484.52,184.87,True
1277,2.64,349.41,4.85,1.0,-26.09,228.48,481.88,185.53,True
1278,2.9,334.63,4.5,1.0,-21.05,218.58,480.02,186.0,True
1279,2.78,341.42,4.66,1.0,-23.37,223.13,480.87,185.78,True
1280,2.45,360.57,5.12,1.0,-29.9,235.95,483.28,185.18,True
1281,1.82,396.62,5.97,1.0,-42.19,260.08,487.83,184.04,True
1282,2.27,370.62,5.35,1.0,-33.32,242.67,484.55,184.86,True
1283,1.93,390.39,5.82,1.0,-40.06,255.9,487.04,184.24,True
1284,2.07,382.17,5.63,1.0,-37.26,250.41,486.01,184.5,True
1285,2.51,356.88,5.03,1.0,-28.64,233.48,482.82,185.3,True
1286,2.28,370.46,5.35,1.0,-33.27,242.57,484.53,184.87,True
1287,1.93,390.33,5.82,1.0,-40.04,255.87,487.03,184.24,True
1288,2.43,361.43,5.14,1.0,-30.19,236.52,483.39,185.15,True
1289,2.11,380.09,5.58,1.0,-36.55,249.01,485.74,184.56,True
1290,2.15,377.6,5.52,1.0,-35.7,247.35,485.43,184.64,True
1291,2.85,337.47,4.57,1.0,-22.02,220.48,480.37,185.91,True
1292,2.63,350.13,4.87,1.0,-26.34,228.96,481.97,185.51,True
1293,2.24,372.78,5.4,1.0,-34.06,244.12,484.82,184.79,True
1294,2.6,351.67,4.91,1.0,-26.86,229.99,482.16,185.46,True
1295,2.02,385.56,5.71,1.0,-38.42,252.68,486.43,184.39,True
1296,2.89,335.14,4.52,1.0,-21.22,218.93,480.08,185.98,True
1297,1.93,390.51,5.82,1.0,-40.1,255.99,487.06,184.24,True
1298,2.26,371.34,5.37,1.0,-33.57,243.16,484.64,184.84,True
1299,2.41,362.67,5.17,1.0,-30.61,237.35,483.55,185.11,True
1300,2.27,370.65,5.35,1.0,-33.33,242.7,484.55,184.86,True
1301,2.82,338.95,4.61,1.0,-22.52,221.48,480.56,185.86,True
1302,2.83,338.67,4.6,1.0,-22.43,221.29,480.53,185.87,True
1303,2.78,341.3,4.66,1.0,-23.33,223.05,480.86,185.79,True
1304,2.63,350.05,4.87,1.0,-26.31,228.91,481.96,185.51,True
1305,2.15,378.05,5.53,1.0,-35.85,247.65,485.49,184.63,True
1306,1.85,395.2,5.93,1.0,-41.7,259.12,487.65,184.09,True
1307,2.37,365.04,5.22,1.0,-31.42,238.94,483.85,185.04,True
1308,2.77,342.07,4.68,1.0,-23.59,223.57,480.95,185.76,True
1309,2.77,341.99,4.68,1.0,-23.56,223.51,480.94,185.76,True
1310,2.62,350.46,4.88,1.0,-26.45,229.18,482.01,185.5,True
1311,2.57,353.67,4.95,1.0,-27.54,231.33,482.42,185.4,True
1312,1.94,389.64,5.8,1.0,-39.81,255.41,486.95,184.26,True
1313,2.29,369.73,5.33,1.0,-33.02,242.08,484.44,184.89,True
1314,2.31,368.45,5.3,1.0,-32.58,241.23,484.28,184.93,True
1315,1.94,389.8,5.81,1.0,-39.86,255.51,486.97,184.26,True
1316,2.15,377.92,5.53,1.0,-35.81,247.56,485.47,184.63,True
1317,2.2,375.04,5.46,1.0,-34.83,245.64,485.11,184.72,True
1318,2.82,339.05,4.61,1.0,-22.56,221.54,480.57,185.86,True
1319,2.27,371.04,5.36,1.0,-33.47,242.96,484.6,184.85,True
1320,2.44,361.31,5.13,1.0,-30.15,236.44,483.38,185.16,True
1321,2.5,357.35,5.04,1.0,-28.8,233.79,482.88,185.28,True
1322,2.4,363.09,5.18,1.0,-30.75,237.63,483.6,185.1,True
1323,2.47,359.26,5.08,1.0,-29.45,235.07,483.12,185.22,True
1324,2.34,366.6,5.26,1.0,-31.95,239.99,484.04,184.99,True
1325,1.81,397.3,5.98,1.0,-42.42,260.53,487.91,184.02,True
1326,2.59,352.24,4.92,1.0,-27.06,230.37,482.23,185.44,True
1327,2.16,377.02,5.5,1.0,-35.5,246.95,485.36,184.66,True
1328,2.86,336.53,4.55,1.0,-21.7,219.86,480.26,185.94,True
1329,2.73,344.11,4.73,1.0,-24.28,224.93,481.21,185.7,True
1330,1.94,390.13,5.81,1.0,-39.97,255.73,487.01,184.25,True
1331,2.13,379.06,5.55,1.0,-36.2,248.32,485.61,184.6,True
1332,2.64,349.47,4.85,1.0,-26.11,228.52,481.89,185.53,True
1333,2.79,341.13,4.66,1.0,-23.27,222.93,480.83,185.79,True
1334,2.52,356.34,5.02,1.0,-28.45,233.12,482.75,185.31,True
1335,2.41,362.97,5.17,1.0,-30.71,237.56,483.59,185.1,True
1336,2.3,369.37,5.32,1.0,-32.89,241.84,484.39,184.9,True
1337,1.96,388.65,5.78,1.0,-39.47,254.74,486.82,184.29,True
1338,2.35,366.47,5.26,1.0,-31.91,239.89,484.03,184.99,True
1339,2.8,340.11,4.63,1.0,-22.92,222.25,480.71,185.82,True
1340,2.35,366.52,5.26,1.0,-31.92,239.93,484.03,184.99,True
1341,1.9,392.45,5.87,1.0,-40.77,257.29,487.3,184.17,True
1342,1.84,395.57,5.94,1.0,-41.83,259.38,487.69,184.08,True
1343,1.97,388.15,5.77,1.0,-39.3,254.41,486.76,184.31,True
1344,2.06,383.13,5.65,1.0,-37.59,251.05,486.13,184.47,True
1345,2.37,365.03,5.22,1.0,-31.42,238.94,483.85,185.04,True
1346,2.15,377.76,5.52,1.0,-35.76,247.45,485.45,184.64,True
1347,2.71,345.35,4.76,1.0,-24.71,225.76,481.37,185.66,True
1348,2.76,342.48,4.69,1.0,-23.73,223.84,481.01,185.75,True
1349,2.67,347.94,4.82,1.0,-25.59,227.5,481.69,185.58,True
1350,2.87,336.06,4.54,1.0,-21.54,219.55,480.2,185.95,True
1351,2.37,365.08,5.22,1.0,-31.43,238.97,483.85,185.04,True
1352,2.01,385.83,5.71,1.0,-38.51,252.85,486.47,184.38,True
1353,2.85,337.65,4.57,1.0,-22.08,220.61,480.4,185.9,True
1354,2.33,367.13,5.27,1.0,-32.13,240.34,484.11,184.97,True
1355,2.18,375.96,5.48,1.0,-35.14,246.25,485.22,184.69,True
1356,2.55,354.44,4.97,1.0,-27.81,231.85,482.51,185.37,True
1357,1.81,397.36,5.98,1.0,-42.44,260.57,487.92,184.02,True
1358,2.79,341.06,4.66,1.0,-23.24,222.89,480.83,185.79,True
1359,2.76,342.66,4.69,1.0,-23.79,223.96,481.03,185.74,True
1360,1.87,394.01,5.91,1.0,-41.3,258.33,487.5,184.13,True
1361,2.42,362.15,5.15,1.0,-30.44,237.01,483.48,185.13,True
1362,2.87,336.45,4.55,1.0,-21.67,219.81,480.25,185.94,True
1363,2.04,383.88,5.67,1.0,-37.84,251.55,486.22,184.44,True
1364,2.83,338.32,4.59,1.0,-22.31,221.06,480.48,185.88,True
1365,1.94,389.82,5.81,1.0,-39.87,255.52,486.97,184.26,True
1366,2.14,378.52,5.54,1.0,-36.02,247.96,485.55,184.61,True
1367,1.98,387.63,5.75,1.0,-39.12,254.06,486.69,184.33,True
1368,2.82,339.36,4.61,1.0,-22.66,221.75,480.61,185.85,True
1369,2.11,380.05,5.58,1.0,-36.54,248.99,485.74,184.57,True
1370,2.02,385.1,5.7,1.0,-38.26,252.36,486.37,184.41,True
1371,2.65,349.06,4.84,1.0,-25.97,228.25,481.83,185.54,True
1372,2.33,367.26,5.27,1.0,-32.18,240.42,484.13,184.97,True
1373,1.94,389.89,5.81,1.0,-39.89,255.57,486.98,184.26,True
1374,2.32,367.75,5.29,1.0,-32.34,240.76,484.19,184.95,True
1375,2.8,340.09,4.63,1.0,-22.91,222.24,480.7,185.82,True
1376,2.88,335.59,4.53,1.0,-21.38,219.23,480.14,185.97,True
1377,2.73,344.05,4.73,1.0,-24.26,224.89,481.2,185.7,True
1378,2.1,380.53,5.59,1.0,-36.7,249.3,485.8,184.55,True
1379,2.27,370.78,5.36,1.0,-33.38,242.78,484.57,184.86,True
1380,2.77,342.11,4.68,1.0,-23.6,223.59,480.96,185.76,True
1381,2.49,358.16,5.06,1.0,-29.07,234.33,482.98,185.25,True
1382,1.99,387.24,5.75,1.0,-38.99,253.8,486.64,184.34,True
1383,2.27,370.72,5.36,1.0,-33.35,242.74,484.56,184.86,True
1384,1.9,392.43,5.87,1.0,-40.76,257.27,487.3,184.18,True
1385,1.84,395.87,5.95,1.0,-41.93,259.57,487.73,184.07,True
1386,2.13,378.88,5.55,1.0,-36.14,248.2,485.59,184.6,True
1387,1.96,388.9,5.79,1.0,-39.55,254.91,486.85,184.29,True
1388,1.94,389.84,5.81,1.0,-39.87,255.54,486.97,184.26,True
1389,1.91,391.5,5.85,1.0,-40.44,256.65,487.18,184.2,True
1390,2.29,369.71,5.33,1.0,-33.01,242.07,484.44,184.89,True
1391,2.27,370.63,5.35,1.0,-33.33,242.68,484.55,184.86,True
1392,2.56,354.27,4.97,1.0,-27.75,231.73,482.49,185.38,True
1393,1.94,389.96,5.81,1.0,-39.92,255.62,486.99,184.25,True
1394,2.12,379.65,5.57,1.0,-36.4,248.72,485.69,184.58,True
1395,2.87,336.01,4.54,1.0,-21.52,219.51,480.19,185.95,True
1396,2.75,343.06,4.7,1.0,-23.92,224.23,481.08,185.73,True
1397,2.5,357.58,5.05,1.0,-28.88,233.95,482.91,185.27,True
1398,2.32,368.04,5.29,1.0,-32.44,240.95,484.23,184.94,True
1399,2.75,342.97,4.7,1.0,-23.89,224.17,481.07,185.73,True
1400,2.84,337.93,4.58,1.0,-22.17,220.79,480.43,185.89,True
1401,2.81,339.43,4.62,1.0,-22.69,221.8,480.62,185.84,True
1402,2.45,360.57,5.12,1.0,-29.9,235.95,483.28,185.18,True
1403,2.4,363.65,5.19,1.0,-30.95,238.01,483.67,185.08,True
1404,2.23,373.29,5.42,1.0,-34.23,244.46,484.89,184.78,True
1405,2.11,380.33,5.58,1.0,-36.63,249.18,485.77,184.56,True
1406,2.69,346.36,4.78,1.0,-25.05,226.44,481.49,185.63,True
1407,2.32,368.04,5.29,1.0,-32.44,240.95,484.23,184.94,True
1408,1.84,395.81,5.95,1.0,-41.91,259.54,487.72,184.07,True
1409,2.85,337.3,4.57,1.0,-21.96,220.37,480.35,185.91,True
1410,2.1,380.74,5.59,1.0,-36.77,249.45,485.83,184.54,True
1411,2.14,378.37,5.54,1.0,-35.96,247.86,485.53,184.62,True
1412,2.86,336.8,4.55,1.0,-21.79,220.04,480.29,185.93,True
1413,2.6,352.04,4.91,1.0,-26.99,230.24,482.21,185.45,True
1414,2.23,372.97,5.41,1.0,-34.12,244.25,484.85,184.79,True
1415,2.79,340.95,4.65,1.0,-23.2,222.81,480.81,185.8,True
1416,2.51,357.26,5.04,1.0,-28.77,233.73,482.87,185.28,True
1417,1.97,388.01,5.76,1.0,-39.25,254.31,486.74,184.31,True
1418,2.51,357.26,5.04,1.0,-28.77,233.73,482.87,185.28,True
1419,2.57,353.35,4.95,1.0,-27.43,231.11,482.37,185.41,True
1420,2.76,342.68,4.69,1.0,-23.79,223.97,481.03,185.74,True
1421,2.83,338.62,4.6,1.0,-22.41,221.26,480.52,185.87,True
1422,2.45,360.49,5.11,1.0,-29.87,235.9,483.27,185.18,True
1423,2.22,373.84,5.43,1.0,-34.42,244.83,484.96,184.76,True
1424,2.1,380.8,5.59,1.0,-36.79,249.49,485.83,184.54,True
1425,2.4,363.59,5.19,1.0,-30.93,237.97,483.67,185.08,True
1426,2.37,364.92,5.22,1.0,-31.38,238.86,483.83,185.04,True
1427,1.9,392.0,5.86,1.0,-40.61,256.98,487.24,184.19,True
1428,1.89,392.98,5.88,1.0,-40.95,257.64,487.37,184.16,True
1429,2.1,380.78,5.59,1.0,-36.79,249.47,485.83,184.54,True
1430,2.05,383.81,5.66,1.0,-37.82,251.5,486.21,184.45,True
1431,2.15,377.65,5.52,1.0,-35.72,247.38,485.44,184.64,True
1432,2.85,337.18,4.56,1.0,-21.92,220.29,480.34,185.92,True
1433,2.29,369.86,5.34,1.0,-33.06,242.17,484.46,184.89,True
1434,1.82,396.89,5.97,1.0,-42.28,260.26,487.86,184.04,True
1435,2.08,381.87,5.62,1.0,-37.16,250.2,485.97,184.51,True
1436,2.26,371.48,5.37,1.0,-33.61,243.25,484.66,184.84,True
1437,2.0,386.44,5.73,1.0,-38.72,253.26,486.54,184.36,True
1438,2.11,380.16,5.58,1.0,-36.57,249.06,485.75,184.56,True
1439,1.96,388.6,5.78,1.0,-39.45,254.71,486.82,184.3,True
1440,2.47,359.39,5.09,1.0,-29.49,235.16,483.14,185.22,True
1441,2.25,371.86,5.38,1.0,-33.74,243.5,484.71,184.82,True
1442,2.26,371.28,5.37,1.0,-33.55,243.12,484.63,184.84,True
1443,2.18,376.31,5.49,1.0,-35.26,246.48,485.27,184.68,True
1444,1.94,390.0,5.81,1.0,-39.93,255.65,486.99,184.25,True
1445,2.22,373.98,5.43,1.0,-34.47,244.92,484.97,184.76,True
1446,2.77,342.25,4.68,1.0,-23.65,223.69,480.98,185.76,True
1447,2.3,369.41,5.32,1.0,-32.91,241.86,484.4,184.9,True
1448,2.49,358.07,5.06,1.0,-29.04,234.27,482.97,185.26,True
1449,2.17,376.5,5.49,1.0,-35.33,246.61,485.29,184.68,True
1450,2.74,343.63,4.72,1.0,-24.12,224.61,481.15,185.71,True
1451,2.82,339.12,4.61,1.0,-22.58,221.59,480.58,185.85,True
1452,2.64,349.36,4.85,1.0,-26.07,228.44,481.87,185.53,True
1453,2.5,357.49,5.04,1.0,-28.84,233.88,482.9,185.28,True
1454,2.7,346.19,4.78,1.0,-24.99,226.32,481.47,185.63,True
1455,2.73,344.09,4.73,1.0,-24.28,224.92,481.21,185.7,True
1456,2.58,352.84,4.93,1.0,-27.26,230.77,482.31,185.42,True
1457,1.99,387.1,5.74,1.0,-38.94,253.7,486.63,184.34,True
1458,2.45,360.61,5.12,1.0,-29.91,235.97,483.29,185.18,True
1459,2.71,345.4,4.76,1.0,-24.72,225.79,481.37,185.66,True
1460,2.62,350.78,4.88,1.0,-26.56,229.4,482.05,185.49,True
1461,1.86,394.48,5.92,1.0,-41.46,258.65,487.56,184.11,True
1462,2.52,356.61,5.02,1.0,-28.55,233.3,482.79,185.3,True
1463,2.27,370.81,5.36,1.0,-33.39,242.8,484.57,184.86,True
1464,2.65,349.05,4.84,1.0,-25.97,228.24,481.83,185.54,True
1465,2.61,351.37,4.9,1.0,-26.76,229.79,482.13,185.47,True
1466,2.63,350.13,4.87,1.0,-26.34,228.96,481.97,185.51,True
1467,2.48,358.9,5.08,1.0,-29.33,234.83,483.07,185.23,True
1468,2.8,340.04,4.63,1.0,-22.89,222.21,480.7,185.83,True
1469,2.35,366.39,5.25,1.0,-31.88,239.84,484.02,185.0,True
1470,2.25,372.21,5.39,1.0,-33.86,243.74,484.75,184.81,True
1471,1.81,397.54,5.99,1.0,-42.5,260.69,487.94,184.01,True
1472,2.2,374.98,5.46,1.0,-34.81,245.59,485.1,184.73,True
1473,2.45,360.25,5.11,1.0,-29.79,235.73,483.24,185.19,True
1474,2.31,368.85,5.31,1.0,-32.72,241.49,484.33,184.92,True
1475,2.86,336.82,4.55,1.0,-21.8,220.05,480.29,185.93,True
1476,2.17,376.72,5.5,1.0,-35.4,246.76,485.32,184.67,True
1477,2.57,353.34,4.95,1.0,-27.43,231.11,482.37,185.41,True
1478,2.14,378.23,5.53,1.0,-35.92,247.77,485.51,184.62,True
1479,2.48,358.7,5.07,1.0,-29.26,234.7,483.05,185.24,True
1480,2.3,369.29,5.32,1.0,-32.87,241.79,484.38,184.9,True
1481,2.84,338.15,4.59,1.0,-22.25,220.94,480.46,185.89,True
1482,2.15,378.08,5.53,1.0,-35.86,247.67,485.49,184.63,True
1483,1.96,388.83,5.78,1.0,-39.53,254.87,486.85,184.29,True
1484,2.57,353.4,4.95,1.0,-27.45,231.15,482.38,185.4,True
1485,2.89,335.26,4.52,1.0,-21.27,219.01,480.1,185.98,True
1486,1.96,388.83,5.78,1.0,-39.53,254.86,486.84,184.29,True
1487,2.55,354.77,4.98,1.0,-27.92,232.07,482.55,185.36,True
1488,2.67,347.66,4.81,1.0,-25.49,227.31,481.66,185.59,True
1489,1.91,391.53,5.85,1.0,-40.45,256.67,487.18,184.2,True
1490,1.81,397.5,5.99,1.0,-42.49,260.67,487.94,184.02,True
1491,2.9,334.73,4.51,1.0,-21.09,218.66,480.03,185.99,True
1492,2.38,364.59,5.21,1.0,-31.27,238.64,483.79,185.05,True
1493,2.8,340.11,4.63,1.0,-22.92,222.25,480.71,185.82,True
1494,2.89,334.82,4.51,1.0,-21.12,218.71,480.04,185.99,True
1495,2.09,381.41,5.61,1.0,-37.0,249.9,485.91,184.52,True
1496,2.53,355.8,5.0,1.0,-28.27,232.76,482.68,185.33,True
1497,2.58,352.77,4.93,1.0,-27.24,230.73,482.3,185.42,True
1498,2.54,355.26,4.99,1.0,-28.08,232.39,482.61,185.35,True
1499,2.45,360.3,5.11,1.0,-29.81,235.77,483.25,185.19,True
1500,2.48,358.89,5.08,1.0,-29.32,234.82,483.07,185.23,True
1501,2.61,351.12,4.89,1.0,-26.67,229.62,482.09,185.48,True
1502,2.35,366.44,5.25,1.0,-31.9,239.88,484.02,184.99,True
1503,2.81,339.85,4.63,1.0,-22.83,222.08,480.67,185.83,True
1504,2.89,335.11,4.51,1.0,-21.22,218.91,480.08,185.98,True
1505,2.59,352.12,4.92,1.0,-27.01,230.29,482.22,185.45,True
1506,2.39,364.15,5.2,1.0,-31.12,238.35,483.74,185.07,True
1507,2.7,346.14,4.78,1.0,-24.98,226.29,481.47,185.63,True
1508,1.99,386.9,5.74,1.0,-38.87,253.57,486.6,184.35,True
1509,2.88,335.78,4.53,1.0,-21.45,219.36,480.16,185.96,True
1510,2.58,353.14,4.94,1.0,-27.36,230.97,482.35,185.41,True
1511,2.43,361.64,5.14,1.0,-30.26,236.66,483.42,185.15,True
1512,2.09,381.25,5.6,1.0,-36.95,249.79,485.89,184.53,True
1513,2.43,361.85,5.15,1.0,-30.33,236.8,483.45,185.14,True
1514,2.06,382.87,5.64,1.0,-37.5,250.87,486.09,184.48,True
1515,2.24,372.51,5.4,1.0,-33.97,243.94,484.79,184.8,True
1516,2.59,352.21,4.92,1.0,-27.05,230.36,482.23,185.44,True
1517,2.31,368.59,5.31,1.0,-32.63,241.32,484.3,184.93,True
1518,2.15,377.87,5.52,1.0,-35.79,247.53,485.46,184.63,True
1519,2.59,352.41,4.92,1.0,-27.11,230.48,482.26,185.44,True
1520,2.02,385.3,5.7,1.0,-38.33,252.5,486.4,184.4,True
1521,2.77,342.11,4.68,1.0,-23.6,223.59,480.96,185.76,True
1522,1.94,389.83,5.81,1.0,-39.87,255.53,486.97,184.26,True
1523,2.12,379.61,5.57,1.0,-36.39,248.69,485.68,184.58,True
1524,1.98,387.81,5.76,1.0,-39.18,254.18,486.72,184.32,True
1525,2.34,367.08,5.27,1.0,-32.12,240.31,484.1,184.97,True
