commit_id,ent,aexp,ndev,ns,age,asexp,la,ld,target
1121,2.4009502888711,509,3.1666666666666696,2,234.833333333333,0.7313544191363409,146,13,False
1122,0.0,19,6.0,1,12.0,4.0,5,0,False
1123,1.89106111207265,267,7.25,3,6.5,0.2369062288847269,5,4,False
1124,3.09237133788065,524,2.9166666666666696,1,33.3333333333333,495.0,400,144,True
1125,0.0,65,8.0,1,0.0,3.0,3,1,False
1126,0.8346482851813829,4,1.5,1,6.5,2.0,46,3,False
1127,2.37847381204685,524,0.4285714285714289,1,18.8571428571429,82.0,36,8,False
1128,1.5306189948485205,66,1.33333333333333,1,1.33333333333333,62.0,9,5,False
1129,1.97791472734956,310,8.25,2,0.0,6.245343409736587e-17,68,70,False
1130,0.0,33,2.0,1,574.0,27.0,12,0,False
1131,3.0151725069227404,525,2.69230769230769,1,17.307692307692303,496.0,61,94,False
1132,2.92246780955585,301,1.6666666666666698,3,6.66666666666667,0.4856202198821739,165,81,False
1133,3.41813406058115,526,2.58823529411765,1,10.5294117647059,497.0,164,296,False
1134,2.79866014804282,527,1.88888888888889,1,2.44444444444444,498.0,411,1,True
1135,1.9804413345244,10,8.25,2,1.0,0.0,250,0,False
1136,1.0,114,4.0,2,2.0,0.250030517578125,0,2,False
1137,1.82709119581705,304,2.2,2,3.0,5.20430595321814e-16,55,67,False
1138,2.05712110143401,528,1.375,1,4.375,499.0,87,95,False
1139,3.16843066834958,19,7.882352941176469,3,159.352941176471,0.4999999918262801,233,29,True
1140,3.93802566079109,23,2.30434782608696,2,22.4782608695652,1.12531745433807,265,297,False
1141,4.34886422269162,21,0.6428571428571429,2,27.857142857142897,0.9998574256896968,172,156,True
1142,2.40322682426634,47,2.5,2,367.5,0.8750003650820871,164,33,False
1143,5.52978016026585,530,1.3818181818181798,2,23.7636363636364,0.91015625,176,176,True
1144,1.75827538312001,531,2.5,1,5.33333333333333,502.0,70,15,False
1145,2.78800840701065,532,2.75,1,13.875,503.0,44,3,False
1146,2.64234980716463,533,2.09090909090909,1,0.818181818181818,504.0,166,27,False
1147,5.1502478417679685,22,0.8292682926829269,2,2.60975609756098,0.999857902526855,64,61,True
1148,2.92358326260945,21,6.33333333333333,1,22.3333333333333,12.0,78,37,True
1149,1.58496250072116,117,0.333333333333333,1,0.0,95.0,0,3,False
1150,0.0,118,1.0,1,1.0,96.0,4,3,False
1151,1.84237764674401,23,1.5,1,0.5,19.0,57,4,True
1152,1.20340428757961,51,11.0,1,134.0,34.0,105,4,True
1153,1.82887734979891,314,2.42857142857143,1,0.0,229.0,124,39,False
1154,1.8509522372862897,308,2.5,2,7.0,0.907948453328547,87,34,False
1155,1.3758356691164602,535,1.6666666666666698,1,11.333333333333302,506.0,155,40,True
1156,3.94864002718338,541,1.88235294117647,2,4.52941176470588,0.91015625,19,33,False
1157,0.992774453987808,18,2.5,1,27.5,2.0,33,7,False
1158,0.900719679862359,20,3.0,1,7.5,10.0,48,12,True
1159,1.88060370017551,1,20.5,3,245.6,0.333333333333333,44,361,False
1160,1.61802107341652,12,2.2,1,90.8,2.0,133,117,False
1161,2.46782161642242,0,6.428571428571429,3,179.285714285714,0.0,96,5,False
1162,2.89253617874809,25,1.22222222222222,2,24.3333333333333,1.12531760334969,65,28,True
1163,2.8224399047886,313,10.6190476190476,4,128.61904761904802,0.329102778123645,152,236,True
1164,0.0,77,1.0,1,719.0,66.0,17,3,False
1165,1.40316336490368,3,2.0,2,20.3333333333333,0.5,59,2,False
1166,2.31185551216521,117,3.64285714285714,1,109.357142857143,108.0,555,74,False
1167,1.55466261904943,67,0.0,1,0.0,40.0,337,0,False
1168,0.0,166,1.0,1,1.0,117.0,0,7,False
1169,2.87549830521271,80,3.1666666666666696,2,79.3333333333333,0.23192596435177,391,408,True
1170,0.0,319,7.0,1,4.0,36.0,8,0,False
1171,4.22943219221798,83,1.97435897435897,4,191.205128205128,0.1458331023653349,1002,334,True
