File,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_LINE,MAJOR_LINE,target
6159,0,0,1,0,0,0,1,19,2,1,0,2,2,7,0,2,2,0,5.66666666666667,1,1,0,1.0,1,0,False
6160,0,0,1,0,0,8,1,27,2,1,0,1,3,8,0,1,2,0,4.5,1,1,0,0.0,1,0,False
6161,0,0,1,0,0,3,1,24,2,1,0,2,3,7,0,7,2,0,8.0,1,1,0,0.0,1,0,False
6162,0,0,1,0,0,3,1,24,2,1,0,2,3,7,3,3,2,0,7.33333333333333,1,1,0,0.0,1,1,False
6163,0,0,1,0,0,0,1,16,1,2,0,0,0,7,0,0,1,0,1.5,1,1,0,1.0,1,0,False
6164,0,0,1,0,0,12,1,31,2,1,0,1,4,8,0,1,2,0,5.5,1,1,0,0.0,1,0,False
6165,0,0,1,0,0,0,1,19,1,2,0,2,1,7,0,1,1,0,2.75,1,1,0,1.0,1,0,False
6166,0,0,1,0,0,2,1,28,2,3,2,3,1,5,0,3,2,0,4.0,1,1,0,1.0,1,0,False
6167,0,0,1,0,0,1,1,19,1,2,2,1,0,5,3,0,1,0,2.0,1,1,0,1.0,2,1,False
6168,0,0,1,0,0,0,1,16,1,1,0,1,0,5,0,1,1,0,2.5,1,1,0,0.0,1,0,False
6169,0,0,1,0,0,0,1,19,1,0,0,1,0,4,0,0,1,0,2.0,2,1,0,0.0,1,0,False
6170,0,0,1,0,0,0,1,19,1,0,0,1,0,4,0,0,1,0,2.0,2,1,0,0.0,1,0,False
6171,0,0,1,0,0,0,1,19,1,0,1,1,0,3,0,1,1,0,3.0,3,1,0,0.0,1,1,False
6172,0,0,1,0,0,0,1,19,1,0,1,2,0,1,0,2,1,1,2.0,2,1,0,0.0,1,0,False
6173,0,0,1,0,0,0,1,20,1,2,0,1,1,5,0,2,1,0,4.0,1,1,0,0.0,1,0,False
6174,0,0,1,1,0,1,2,20,1,0,0,1,0,2,0,2,1,2,8.0,8,2,1,0.0,2,0,False
6175,0,0,1,0,0,0,1,19,1,0,1,2,0,3,0,0,1,1,1.5,1,1,0,0.0,1,0,False
6176,0,1,1,0,0,0,1,19,1,0,0,0,0,0,0,0,0,1,1.0,1,1,0,0.0,1,0,False
6177,0,0,1,0,0,0,1,19,1,0,0,1,0,1,0,1,1,0,1.0,1,1,0,0.0,1,0,False
6178,0,0,1,0,0,0,1,19,1,0,1,2,0,1,0,0,1,1,1.0,1,1,0,0.0,1,0,False
6179,0,0,1,0,0,0,1,19,1,0,2,5,0,3,0,2,1,0,1.8,1,1,0,0.0,1,1,False
6180,0,0,1,0,0,1,1,17,1,0,0,1,1,1,0,1,2,0,0.0,0,1,0,0.0,1,0,False
6181,0,0,1,0,0,0,1,19,1,0,0,1,0,3,0,0,1,0,2.0,2,1,0,0.0,1,0,False
6182,0,0,1,0,0,0,1,19,1,0,1,1,0,1,0,0,1,2,2.0,2,1,0,0.0,1,0,False
6183,0,0,1,0,0,0,1,19,1,0,0,1,0,3,0,0,1,0,3.0,3,1,0,1.0,1,0,False
6184,0,0,1,0,0,0,1,19,2,1,0,2,1,5,0,2,2,0,3.33333333333333,1,1,0,1.0,1,0,False
6185,0,0,1,0,0,0,1,20,1,1,0,1,1,5,0,4,1,0,4.0,1,1,0,0.0,1,0,False
6186,0,0,1,0,0,0,1,19,2,1,1,3,0,5,0,4,2,0,2.75,1,1,0,0.0,1,0,False
6187,0,0,1,0,0,0,1,16,1,0,2,3,0,1,0,0,2,1,1.0,1,1,0,0.0,1,0,False
6188,0,0,1,0,0,0,1,16,1,0,2,4,0,3,0,0,2,1,1.0,1,1,0,0.0,1,0,False
6189,0,0,1,0,0,0,1,16,1,0,1,2,0,1,0,1,2,1,1.0,1,1,0,0.0,1,0,False
6190,0,0,1,0,0,0,1,19,2,1,0,2,1,5,1,2,2,0,3.33333333333333,1,1,0,0.0,1,0,False
6191,0,0,1,0,0,0,1,19,1,1,0,3,1,4,0,4,1,0,4.75,2,1,0,0.0,1,0,False
6192,0,0,1,0,0,0,1,19,1,1,0,3,1,4,0,4,1,0,4.75,2,1,0,0.0,1,0,False
6193,1,0,1,0,0,0,1,17,1,1,0,1,0,4,0,3,1,0,2.66666666666667,2,1,0,0.0,1,0,False
6194,0,0,1,0,0,0,1,19,1,1,0,1,1,5,0,1,1,0,2.5,1,1,0,0.0,1,0,False
6195,0,0,1,0,0,0,2,19,1,0,0,1,2,3,0,3,1,2,7.0,7,2,1,0.0,1,0,False
6196,0,0,1,0,0,0,1,19,1,1,0,1,1,5,0,1,1,0,2.5,1,1,0,0.0,1,0,False
6197,0,0,1,0,0,0,1,19,1,1,0,1,1,5,0,1,1,0,3.5,1,1,0,0.0,1,0,False
6198,0,0,1,0,0,0,1,21,1,2,0,1,1,5,0,2,1,0,2.66666666666667,1,1,0,0.0,1,0,False
6199,0,0,1,0,0,0,1,19,1,1,0,1,1,5,0,1,1,0,2.5,1,1,0,0.0,1,0,False
6200,0,0,1,0,0,1,1,24,1,2,1,2,2,5,0,3,1,0,5.0,1,1,0,0.0,2,0,False
6201,0,0,1,0,0,0,1,19,1,1,0,3,1,4,0,3,1,0,3.5,2,1,0,0.0,1,0,False
6202,0,0,1,0,0,0,1,19,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,1,0,False
6203,0,0,1,0,0,0,1,19,1,1,0,2,1,4,0,3,1,0,3.33333333333333,2,1,0,0.0,1,0,False
6204,0,0,1,0,0,0,1,19,1,1,0,1,3,2,0,3,1,1,6.0,1,1,0,0.0,1,0,False
6205,0,0,1,0,0,0,1,21,1,1,0,2,2,5,1,1,1,0,4.0,1,1,0,0.0,2,1,False
6206,0,0,1,0,0,0,1,21,1,1,0,0,0,7,0,0,1,0,1.0,1,1,0,0.0,1,0,False
6207,0,0,1,1,0,0,2,23,1,4,1,0,0,6,1,0,1,0,2.75,1,1,0,0.0,2,0,False
6208,0,0,1,0,0,0,1,21,1,1,0,1,0,5,0,2,1,0,3.0,1,1,0,0.0,2,0,False
6209,0,0,1,0,0,1,1,22,2,0,0,3,0,2,0,3,2,0,4.33333333333333,3,1,0,0.0,3,0,False
6210,0,0,1,1,0,2,1,22,2,0,0,2,2,2,0,5,2,0,8.5,3,1,0,0.0,2,1,False
6211,0,0,1,0,0,2,4,23,1,1,0,1,3,6,0,3,1,0,6.5,1,1,0,0.0,1,0,False
6212,0,0,1,0,0,1,4,24,1,2,0,1,2,5,1,3,1,0,4.33333333333333,1,1,0,1.0,1,1,False
6213,0,0,1,0,0,0,1,17,1,2,0,2,0,6,0,2,1,0,1.75,0,1,0,0.0,3,0,False
6214,0,0,1,0,0,0,1,19,1,0,1,1,0,1,0,2,1,2,1.0,1,1,0,0.0,1,0,False
6215,0,0,1,0,0,0,1,19,1,2,1,3,0,3,0,0,1,0,0.6,0,1,0,0.0,1,1,False
6216,0,0,1,0,0,1,1,22,1,2,0,1,0,5,0,1,1,0,1.66666666666667,0,1,0,0.0,1,0,False
6217,0,0,1,0,0,0,1,19,1,2,0,1,0,5,0,3,1,0,4.0,1,1,0,0.0,1,0,False
6218,0,0,1,0,0,0,1,21,1,2,0,1,1,5,0,4,1,0,5.0,1,1,0,0.0,1,0,False
6219,0,0,1,0,0,2,1,26,1,2,0,1,3,5,0,4,1,0,4.33333333333333,1,1,0,0.0,1,0,False
6220,0,0,1,0,0,2,1,26,1,2,0,1,3,5,0,4,1,0,4.66666666666667,1,1,0,0.0,1,0,False
6221,0,0,1,0,0,0,1,19,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,3,1,False
6222,0,0,1,0,0,0,1,20,2,2,1,4,0,5,0,4,2,0,3.5,1,1,0,0.0,1,0,False
6223,0,0,1,0,0,0,1,19,1,1,0,0,0,6,0,2,1,0,2.0,2,1,0,0.0,1,0,False
6224,0,0,1,0,0,0,1,19,1,1,0,0,0,6,0,2,1,0,2.0,2,1,0,1.0,1,0,False
6225,0,0,1,0,0,0,1,19,1,1,0,0,0,6,0,2,1,0,2.0,2,1,0,0.666666666666667,2,0,False
6226,0,0,1,0,0,1,1,23,1,2,0,1,4,5,0,4,1,0,6.66666666666667,1,1,0,1.0,1,0,False
6227,0,0,1,0,0,0,1,19,1,1,0,0,0,6,0,2,1,0,2.0,2,1,0,0.0,1,0,False
6228,0,0,1,0,0,0,1,20,1,1,0,1,0,3,0,1,1,0,2.0,1,1,0,0.0,2,1,False
6229,0,0,1,0,0,1,1,21,1,1,0,1,1,5,0,2,1,0,3.5,1,1,0,0.0,1,0,False
6230,0,0,1,0,0,1,1,26,1,0,2,2,0,1,0,2,2,2,1.5,1,1,0,0.0,2,1,False
6231,0,0,1,0,0,0,1,21,1,1,0,1,0,5,0,2,1,0,3.0,1,1,0,0.0,1,0,False
6232,0,0,1,0,0,0,1,19,1,0,4,1,2,2,0,4,1,4,3.0,3,1,0,0.0,1,0,False
6233,0,0,1,0,0,0,1,23,1,0,2,2,2,2,0,4,1,2,3.0,3,1,0,0.0,1,1,False
6234,0,0,1,0,0,0,1,16,1,0,2,3,0,3,0,1,1,1,1.33333333333333,1,1,0,0.0,2,1,False
6235,2,0,1,0,0,0,1,17,1,0,1,3,0,2,0,3,1,0,2.6,1,1,0,0.0,3,1,False
6236,0,0,1,0,0,0,1,20,1,1,0,1,3,5,0,4,1,0,6.5,1,1,0,0.0,1,0,False
6237,0,1,1,0,0,0,1,19,1,0,0,0,0,0,0,0,0,1,1.0,1,1,0,0.0,1,0,False
6238,0,0,1,0,0,0,2,19,2,0,1,2,1,2,0,2,2,1,5.0,3,1,0,0.0,1,0,False
6239,0,0,1,0,0,0,1,19,1,0,2,2,0,4,0,3,1,1,1.5,1,1,0,0.0,1,0,False
6240,0,0,1,0,0,0,1,19,1,0,0,1,3,2,0,2,1,1,5.0,5,1,0,0.0,1,0,False
6241,0,0,1,0,0,0,1,19,1,0,2,2,0,1,0,3,1,3,1.0,1,1,0,0.0,1,0,False
6242,0,0,1,0,0,0,1,19,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,1,1,False
6243,0,0,1,0,0,0,1,19,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,2,0,False
6244,0,0,1,0,0,0,1,19,1,1,0,1,1,5,0,1,1,0,3.0,1,1,0,0.0,1,0,False
6245,0,0,1,0,0,1,1,18,1,1,0,1,6,5,0,4,1,0,6.0,1,1,0,0.0,1,0,False
6246,0,0,1,0,0,2,1,23,1,2,1,1,3,4,0,8,1,0,7.33333333333333,2,1,0,0.0,1,0,False
6247,0,0,1,0,0,2,1,23,1,2,1,1,2,4,0,7,1,0,6.33333333333333,2,1,0,0.0,1,1,False
6248,0,0,1,0,0,0,1,16,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,1,0,False
6249,0,0,1,0,0,0,1,19,2,0,0,3,0,4,0,4,2,0,3.66666666666667,1,1,0,0.0,1,0,False
6250,0,0,1,1,0,1,4,22,1,0,0,1,2,1,0,2,2,4,5.0,5,4,2,0.0,2,1,False
6251,0,0,1,0,0,0,1,19,1,0,0,1,0,1,0,0,1,1,1.0,1,1,0,0.0,1,0,False
6252,0,0,1,0,0,0,1,21,1,0,0,1,0,1,0,2,2,1,3.0,3,1,0,0.0,2,1,False
6253,0,0,1,0,0,0,1,19,1,0,1,1,0,1,0,2,1,2,1.0,1,1,0,0.0,1,0,False
6254,0,0,1,0,0,0,1,16,1,0,0,1,0,2,0,0,1,1,1.0,1,1,0,0.0,1,0,False
6255,0,0,1,0,0,0,1,19,1,1,0,2,2,4,1,3,1,0,5.33333333333333,2,1,0,0.0,1,0,False
6256,0,0,1,1,0,0,1,19,1,0,0,1,0,2,0,0,1,2,1.0,1,1,0,1.0,1,0,False
6257,0,0,1,0,0,9,2,37,1,0,0,2,0,1,0,4,1,2,4.0,3,1,0,0.0,2,0,False
6258,0,0,1,0,0,0,1,19,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,1,0,False
6259,0,0,1,0,0,0,1,19,1,1,0,2,2,4,0,3,1,0,5.33333333333333,2,1,0,0.0,1,0,False
6260,0,0,1,0,0,0,1,19,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,1,0,False
6261,0,0,1,0,0,0,1,19,1,1,0,1,1,4,0,3,1,0,4.0,2,1,0,0.0,1,0,False
6262,0,0,1,0,0,0,1,19,1,1,0,3,3,4,1,3,1,0,6.0,2,1,0,0.0,2,0,False
6263,0,0,1,0,0,0,1,19,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,1,0,False
6264,0,0,3,0,0,1,3,19,1,0,0,1,1,1,0,2,2,3,3.0,3,3,1,0.0,2,1,False
6265,0,0,1,0,0,0,2,18,1,0,2,2,0,1,0,5,1,1,3.0,2,1,0,0.0,1,1,False
6266,0,0,1,0,0,2,1,21,1,1,0,1,1,4,0,3,1,0,4.0,2,1,0,0.0,1,0,False
6267,0,0,1,0,0,0,1,16,1,0,2,3,0,1,0,2,2,1,1.33333333333333,1,1,0,0.0,1,0,False
6268,0,0,1,0,0,0,1,19,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,1,0,False
6269,0,0,1,0,0,0,2,20,1,1,0,1,1,4,0,3,1,0,3.0,2,1,0,0.0,1,1,False
6270,0,0,1,0,0,0,1,19,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,1,2,False
6271,0,0,1,0,0,0,1,19,2,1,0,4,1,4,0,3,2,0,3.6,2,1,0,0.0,1,0,False
6272,0,0,1,0,0,0,1,16,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,1,0,False
6273,0,0,1,0,0,0,1,19,2,1,0,2,0,5,0,2,1,0,3.0,1,1,0,0.0,1,1,False
6274,0,0,2,0,0,0,2,19,2,1,0,2,1,5,0,2,2,0,3.33333333333333,1,1,0,0.0,1,0,False
6275,0,0,1,0,0,0,1,20,1,2,0,1,0,5,0,1,1,0,2.33333333333333,0,1,0,0.0,1,0,False
6276,0,0,1,0,0,0,1,20,1,2,0,1,0,5,0,1,1,0,2.66666666666667,0,1,0,0.0,1,0,False
6277,0,0,1,0,0,0,1,19,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,1,1,False
6278,0,0,1,0,0,0,1,16,1,1,0,1,0,5,0,2,1,0,1.5,1,1,0,0.0,1,0,False
6279,0,0,1,0,0,0,1,16,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,2,0,False
6280,0,0,1,0,0,0,1,20,1,2,0,1,0,4,0,3,1,0,3.0,0,1,0,0.0,1,0,False
6281,0,0,1,0,0,0,1,16,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,1,0,False
6282,0,0,1,0,0,0,1,16,1,2,1,1,0,4,0,3,1,0,2.66666666666667,2,1,0,0.0,1,0,False
6283,0,0,1,0,0,0,1,16,1,2,1,1,0,4,0,3,1,0,2.66666666666667,2,1,0,0.0,1,0,False
6284,0,0,1,0,0,0,2,20,1,1,0,1,0,5,0,0,1,0,1.5,1,1,0,0.0,1,0,False
6285,0,0,1,0,0,0,1,16,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,1.0,1,0,False
6286,0,0,1,0,0,0,1,16,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,1,0,False
6287,0,0,1,0,0,0,1,19,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,1,0,False
6288,0,0,1,0,0,0,1,21,1,2,0,1,0,5,0,2,1,0,2.33333333333333,0,1,0,0.0,1,1,False
6289,0,0,1,0,0,0,1,19,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,1,2,False
6290,0,0,1,0,0,0,1,19,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,1,0,False
6291,0,0,1,0,0,0,1,20,2,2,0,2,0,5,0,4,2,0,3.0,1,1,0,0.0,1,0,False
6292,0,0,1,0,0,0,1,20,2,2,0,2,0,5,0,4,2,0,3.25,1,1,0,0.0,1,0,False
6293,0,0,1,0,0,0,1,20,2,2,0,2,0,5,0,3,2,0,2.25,1,1,0,0.0,1,0,False
6294,0,0,1,0,0,0,1,16,1,1,0,1,1,4,0,3,1,0,3.0,2,1,0,0.0,1,1,False
6295,0,0,1,0,0,0,1,16,1,1,0,1,0,5,0,2,1,0,1.5,1,1,0,0.0,1,0,False
6296,0,0,1,0,0,0,1,16,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,1,0,False
6297,0,0,1,0,0,0,1,16,1,1,0,1,1,4,0,3,1,0,3.5,2,1,0,0.0,1,1,False
6298,0,0,1,0,0,0,1,19,1,1,0,2,1,4,0,3,1,0,3.33333333333333,2,1,0,0.0,1,0,False
6299,0,0,1,0,0,0,1,20,1,1,0,1,1,4,0,3,1,0,3.5,2,1,0,0.0,1,0,False
6300,0,0,1,0,0,0,1,19,1,1,0,1,1,4,0,3,1,0,3.0,2,1,0,0.0,1,0,False
6301,0,0,1,0,0,0,1,19,1,1,0,1,1,4,0,3,1,0,3.0,2,1,0,0.0,1,0,False
6302,0,0,1,0,0,0,1,19,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,1,0,False
6303,0,0,1,0,0,0,1,19,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,2,1,False
6304,0,0,1,0,0,0,1,17,1,1,0,1,3,5,0,4,1,0,6.0,1,1,0,0.0,1,0,False
6305,0,0,1,0,0,0,1,19,1,1,0,3,1,4,0,3,1,0,4.0,2,1,0,0.0,1,0,False
6306,0,0,1,0,0,0,1,16,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,1,0,False
6307,0,0,1,0,0,0,1,16,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,3,0,False
6308,0,0,1,0,0,0,1,16,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,1,0,False
6309,0,0,1,0,0,0,1,16,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,1,0,False
6310,0,0,1,0,0,0,1,16,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,1,0,False
6311,0,0,1,0,0,0,1,16,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,2,0,False
6312,0,0,1,0,0,0,1,16,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,3,0,False
6313,1,0,1,0,0,0,1,19,2,1,1,2,0,5,0,3,1,0,2.5,1,1,0,0.0,1,1,False
6314,0,0,1,0,0,0,2,19,1,2,0,0,0,5,0,4,1,0,4.0,2,1,0,0.0,1,0,False
6315,0,0,1,0,0,0,1,16,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,1,0,False
6316,0,0,1,0,0,0,1,16,1,1,0,1,0,5,0,3,1,0,4.0,1,1,0,1.0,1,0,False
6317,0,0,1,0,0,0,1,16,1,1,0,1,1,4,0,3,1,0,3.0,2,1,0,0.0,1,0,False
6318,0,0,1,0,0,0,1,16,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,1,0,False
6319,0,0,1,0,0,0,1,17,1,1,0,1,0,5,0,3,1,0,4.0,2,1,0,0.0,1,0,False
6320,0,0,1,0,0,0,1,19,2,1,0,2,0,5,0,2,2,0,3.66666666666667,1,1,0,0.0,1,0,False
6321,0,0,1,0,0,0,1,16,1,1,0,1,1,4,0,3,1,0,3.5,2,1,0,0.0,1,0,False
6322,0,0,1,0,0,0,1,19,1,1,0,1,1,5,0,3,1,0,4.5,1,1,0,0.0,1,0,False
6323,0,0,1,0,0,0,1,16,1,1,0,1,0,4,0,3,1,0,3.5,2,1,0,0.0,1,0,False
6324,0,0,1,0,0,0,1,16,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,1,0,False
6325,0,0,1,0,0,0,1,19,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,1.0,1,0,False
6326,0,0,1,0,0,0,1,19,1,1,0,1,1,5,0,1,1,0,3.0,1,1,0,0.0,1,0,False
6327,0,0,1,0,0,0,1,19,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,1,0,False
6328,0,0,1,0,0,0,1,16,1,2,0,0,0,5,0,3,1,0,2.5,2,1,0,0.0,2,0,False
6329,0,0,1,0,0,0,1,16,1,1,0,0,0,6,0,2,1,0,2.0,2,1,0,0.0,1,1,False
6330,0,0,1,0,0,0,1,16,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,2,0,False
6331,1,0,1,0,1,0,1,19,2,0,0,3,0,1,0,3,2,0,1.75,1,1,0,0.0,3,0,False
6332,0,0,1,0,0,0,1,16,1,1,0,2,1,4,0,3,1,0,3.33333333333333,2,1,0,0.0,1,0,False
6333,0,0,1,0,0,0,1,19,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,2,0,False
6334,0,0,1,0,0,0,1,19,1,0,1,1,0,2,1,1,1,1,1.0,1,1,0,0.0,1,2,False
6335,0,0,0,0,0,0,0,19,1,0,0,0,0,3,0,0,1,0,0.0,0,0,0,0.0,1,0,False
6336,0,0,1,0,0,0,1,19,1,1,0,1,1,4,0,3,1,0,3.0,2,1,0,0.0,2,1,False
6337,0,0,1,0,0,1,2,18,1,1,0,1,0,4,0,3,1,0,3.5,0,1,0,0.5,1,1,False
6338,0,0,1,0,0,0,1,19,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,1,1,False
6339,0,0,1,0,0,2,1,28,2,1,0,3,2,4,0,5,2,0,6.75,2,1,0,0.0,1,0,False
6340,0,0,1,0,0,2,1,28,2,1,0,3,2,4,0,5,2,0,6.5,2,1,0,0.0,1,0,False
6341,0,0,1,0,0,0,1,19,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,1,2,False
6342,0,0,1,0,0,0,1,20,1,2,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,1,0,False
6343,0,0,1,0,0,0,1,20,1,2,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,1,1,False
6344,0,0,1,0,0,0,1,19,1,1,0,3,1,4,0,3,1,0,3.75,2,1,0,0.0,1,0,False
6345,0,0,1,0,0,0,1,19,1,1,0,0,0,5,0,2,1,0,2.0,2,1,0,0.0,1,0,False
6346,0,0,1,0,0,0,1,16,1,1,0,0,0,6,0,0,1,0,1.0,1,1,0,0.0,1,0,False
6347,0,0,1,0,0,0,1,16,1,4,0,0,0,6,0,4,1,0,3.5,1,1,0,0.0,1,0,False
6348,0,0,1,0,0,0,1,16,1,2,0,0,0,6,0,0,1,0,1.5,1,1,0,0.0,1,1,False
6349,0,0,1,0,0,0,1,17,1,4,0,1,0,5,3,4,1,0,5.0,0,1,0,0.0,1,1,False
6350,0,0,1,0,0,0,1,16,1,2,1,1,1,5,0,1,1,0,2.33333333333333,1,1,0,0.0,2,0,False
6351,0,0,1,0,0,0,1,19,1,0,2,1,2,2,0,3,1,2,3.0,3,1,0,0.0,1,3,False
6352,0,0,1,0,0,0,1,16,1,0,0,1,0,2,0,1,1,1,2.0,2,1,0,0.0,1,0,False
6353,0,2,1,0,0,0,1,19,1,0,0,0,0,0,1,2,0,1,1.0,1,1,0,0.0,3,0,False
6354,0,0,1,1,0,0,1,19,1,0,0,3,0,1,0,1,2,1,2.0,2,1,0,0.0,3,0,False
6355,0,0,1,0,0,1,1,17,1,0,2,1,0,2,0,3,1,2,3.0,3,1,0,0.0,1,0,False
6356,0,0,1,0,0,0,1,20,1,0,1,2,0,2,0,2,1,1,2.5,2,1,0,0.0,2,1,False
6357,0,0,1,0,0,0,1,21,1,1,0,1,0,5,0,3,1,0,3.0,2,1,0,0.0,1,0,False
6358,0,0,1,0,0,0,1,16,3,0,0,3,0,2,1,2,1,0,1.33333333333333,1,1,0,0.0,1,0,False
6359,0,1,1,0,0,0,1,19,1,0,0,0,0,0,1,0,0,1,1.0,1,1,0,0.0,1,0,False
6360,0,0,1,0,0,0,1,19,1,0,1,1,0,1,0,3,1,2,2.0,2,1,0,0.0,1,0,False
6361,0,0,1,0,0,0,1,19,1,0,1,1,0,1,0,3,1,3,2.0,2,1,0,1.0,2,0,False
6362,0,0,1,0,0,0,2,19,1,0,0,1,0,1,0,1,2,1,3.0,3,2,1,0.0,1,0,False
6363,0,0,1,0,0,0,2,21,1,1,0,3,0,5,0,3,1,0,4.0,1,1,0,1.0,1,1,False
6364,0,0,1,0,0,0,1,16,1,1,0,0,0,6,0,0,1,0,1.0,1,1,0,0.0,1,1,False
6365,0,0,1,0,0,0,1,19,1,1,0,2,0,5,1,2,1,0,3.0,1,1,0,1.0,1,0,False
6366,0,0,1,0,0,0,1,19,1,1,0,4,0,5,0,2,1,0,3.4,1,1,0,0.0,1,0,False
6367,0,1,1,0,0,0,1,19,1,0,0,0,0,0,0,1,0,1,0.0,0,1,0,0.0,1,0,False
6368,0,1,1,0,0,0,1,16,1,0,0,0,0,2,0,1,1,1,1.0,1,1,0,0.0,1,0,False
6369,0,0,1,1,0,0,1,19,1,0,0,1,0,2,0,0,1,2,1.0,1,1,0,0.0,1,0,False
6370,0,0,1,1,0,0,1,16,1,0,1,5,0,1,0,0,2,0,1.4,1,1,0,0.0,3,0,False
6371,0,0,1,0,0,0,1,19,1,1,0,1,1,2,0,6,1,1,4.0,1,1,0,0.0,1,1,False
6372,0,0,1,0,0,1,1,21,1,1,0,1,1,2,3,4,1,1,4.0,1,1,0,0.0,3,1,False
6373,0,0,1,0,0,0,1,16,1,1,0,0,0,3,0,0,1,0,1.0,1,1,0,0.0,1,0,False
6374,0,0,1,1,0,1,2,20,1,0,2,1,4,2,0,6,1,4,9.0,9,2,1,0.0,3,0,False
6375,0,0,1,0,0,0,1,19,1,1,0,0,0,3,0,0,1,0,1.0,1,1,0,0.0,3,0,False
6376,0,0,1,0,0,0,1,19,1,1,0,1,1,5,0,1,1,0,2.5,1,1,0,0.0,1,0,False
6377,0,0,1,0,0,0,1,19,1,0,1,3,0,4,0,1,2,0,2.0,1,1,0,0.0,2,0,False
6378,0,0,1,0,0,0,1,19,1,0,1,3,0,4,0,1,1,0,2.33333333333333,1,1,0,0.0,2,0,False
6379,0,0,1,0,0,0,1,16,3,1,1,3,0,4,0,2,2,0,1.5,1,1,0,0.0,2,0,False
6380,0,0,1,0,0,0,1,20,2,3,2,2,1,3,1,6,2,1,4.2,1,1,0,0.0,2,2,False
6381,0,0,1,0,0,0,1,16,1,0,0,1,0,1,1,0,1,0,0.0,0,1,0,0.0,1,0,False
6382,0,0,1,0,0,0,1,16,1,0,0,1,0,2,0,0,1,0,0.0,0,1,0,0.0,1,0,False
6383,0,0,1,0,0,0,1,16,1,0,0,1,0,1,0,0,1,0,0.0,0,1,0,0.0,1,0,False
6384,0,0,1,0,0,0,1,16,1,0,0,1,0,1,0,0,1,0,0.0,0,1,0,0.0,1,0,False
6385,0,0,1,0,0,0,1,21,1,0,3,14,1,3,0,7,1,1,5.28571428571429,2,1,0,0.0,2,2,False
6386,1,0,1,0,0,0,1,16,1,0,0,5,1,2,0,12,1,1,5.66666666666667,4,1,0,0.0,1,1,False
6387,0,0,1,0,0,0,1,21,1,2,1,7,2,3,0,2,1,1,2.77777777777778,1,1,0,1.0,1,1,False
6388,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,False
