File,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,target
629,2,0,1,0,8,2,64,1,0,0,1.23,1,100,4,0,6,1,2.5,2,2,1,0,0.5,0,5,1,False
630,0,0,1,0,7,1,43,1,0,0,2.53,0,100,4,0,3,1,2.0,2,3,0,1,0.333333333333333,0,2,2,False
631,2,4,1,5,6,2,577,9,10,16,0.8,0,100,1,1,32,3,5.52307692307692,0,0,0,470,0.485714285714286,4,4,6,True
632,2,0,3,0,10,4,66,1,0,1,0.67,1,75,1,0,7,2,5.75,4,4,1,0,0.5,0,5,1,False
633,0,14,1,0,7,1,128,1,0,0,5.12,0,0,0,1,5,0,1.71428571428571,0,0,0,6,0.333333333333333,0,3,0,False
634,0,0,1,0,4,1,40,1,0,1,2.11,0,50,1,0,1,2,0.75,0,1,0,0,0.5,0,3,0,False
635,0,4,1,0,3,1,41,1,0,0,4.1,0,0,3,2,1,1,2.0,0,0,0,0,0.5,0,3,1,False
636,0,1,1,0,4,1,26,1,0,0,3.71,0,0,3,1,1,1,2.0,2,0,0,0,0.5,0,4,0,False
637,0,0,1,0,7,3,46,1,0,1,0.79,0,50,1,0,6,2,1.33333333333333,1,1,0,1,0.333333333333333,0,5,0,False
638,0,11,1,0,7,1,123,1,0,0,5.86,0,0,0,1,2,0,2.58333333333333,0,0,0,53,0.333333333333333,0,5,0,False
639,0,4,1,0,5,1,51,1,0,0,6.38,0,0,0,1,0,0,3.0,2,0,0,0,0.333333333333333,0,3,1,False
640,0,5,1,0,8,1,84,2,0,0,3.65,0,100,3,1,1,1,1.2,0,0,0,0,0.5,0,1,0,False
641,0,0,1,0,15,1,36,1,0,0,7.2,0,0,0,1,0,0,3.0,3,1,0,6,0.333333333333333,0,3,0,False
642,0,18,1,0,5,1,135,1,0,0,5.62,0,0,0,1,1,0,2.66666666666667,0,0,0,5,0.25,0,3,3,False
643,0,6,1,0,10,1,82,1,0,0,6.31,0,0,0,1,1,0,3.16666666666667,1,0,0,0,0.5,0,5,0,False
644,0,15,1,0,9,1,268,2,0,0,6.7,0,100,3,1,4,1,2.33333333333333,0,0,0,1,0.333333333333333,0,3,3,False
645,0,6,1,0,4,1,46,1,0,0,4.6,0,0,0,1,0,0,1.33333333333333,0,0,0,0,0.5,0,2,1,False
646,0,23,1,0,5,1,198,1,0,0,5.08,0,0,0,1,9,0,3.0,0,0,0,0,0.333333333333333,0,5,3,True
647,0,10,1,0,5,1,80,1,0,0,4.0,0,100,0,1,4,0,4.7,0,0,0,0,0.333333333333333,0,4,1,False
648,0,6,1,0,5,1,64,1,0,0,5.82,0,0,0,1,2,0,2.0,0,0,0,0,0.5,0,4,1,False
649,1,0,1,0,3,1,450,2,0,52,0.69,0,98,1,0,41,12,1.33980582524272,1,1,0,88,0.352941176470588,0,5,3,True
650,0,1,2,1,10,3,145,1,0,3,0.94,0,81,1,0,4,1,6.36363636363636,1,1,0,8,0.5,0,4,3,False
651,0,0,1,0,6,1,78,1,0,0,1.5,0,100,2,0,0,1,4.5,0,1,0,0,0.5,0,3,0,False
652,4,18,1,1,5,2,441,9,0,15,0.69,0,86,2,3,7,3,3.38095238095238,0,0,0,0,0.5,0,1,4,False
653,0,0,1,0,1,1,79,7,0,4,0.39,1,100,1,0,1,3,1.76666666666667,0,1,0,0,0.5,0,3,2,False
654,6,0,1,0,3,2,148,7,0,7,0.51,2,100,1,0,2,3,2.52777777777778,0,1,0,0,0.5,0,2,3,False
655,0,0,1,0,4,2,37,1,1,2,1.06,0,55,2,0,0,1,1.66666666666667,1,1,0,1,0.333333333333333,0,5,1,False
656,0,0,1,0,0,1,22,1,0,0,2.2,0,0,1,2,0,2,0.0,0,2,0,34,0.333333333333333,0,1,0,False
657,3,1,1,2,7,2,656,9,13,19,0.93,0,89,2,2,7,4,3.32258064516129,0,0,0,0,0.5,0,1,0,False
658,4,1,1,1,7,2,659,9,11,19,0.91,0,90,2,2,7,4,3.12698412698413,0,1,0,0,0.5,0,1,0,False
659,2,0,2,2,5,2,520,4,9,9,0.74,0,76,2,0,2,4,2.83561643835616,0,0,0,1,0.4,0,1,0,False
660,0,0,1,0,6,1,120,1,0,6,1.52,0,88,3,1,1,1,2.46666666666667,1,1,0,3,0.333333333333333,0,4,1,True
661,0,0,2,0,7,2,94,2,0,2,0.78,0,70,1,0,14,2,3.75,2,2,0,12,0.25,0,5,1,True
662,0,0,1,0,3,1,26,1,0,0,2.89,0,0,1,0,2,2,0.0,0,2,0,37,0.333333333333333,0,3,3,False
663,0,0,1,0,7,2,52,1,3,0,1.49,0,0,1,4,1,2,3.5,1,1,0,0,0.5,0,5,0,False
664,0,0,1,0,5,2,33,1,0,1,1.43,0,0,3,2,0,1,2.5,2,1,0,1,0.333333333333333,0,5,0,False
665,0,0,1,0,5,1,26,1,0,0,2.0,0,0,3,4,0,1,1.0,1,4,0,0,0.5,0,3,2,False
666,0,0,1,0,8,3,46,1,1,0,1.0,2,0,2,2,1,1,4.66666666666667,2,1,0,0,0.5,0,5,1,False
667,0,0,1,0,3,2,31,1,1,0,1.29,0,100,2,0,2,1,1.0,0,1,0,0,0.5,0,5,0,False
668,0,0,1,0,3,2,31,1,1,0,1.55,1,100,4,0,0,1,1.5,1,1,0,0,0.5,0,5,0,False
669,0,0,2,0,3,2,31,1,1,0,1.24,0,100,2,0,0,1,1.5,1,1,0,0,0.5,0,5,0,False
670,0,0,1,0,3,2,35,1,1,0,1.09,0,100,2,4,0,1,3.75,1,1,0,1,0.333333333333333,0,5,0,False
671,0,0,1,0,4,2,33,1,1,0,1.65,1,100,4,0,0,1,1.5,1,1,0,0,0.5,0,5,0,False
672,0,0,1,0,3,2,31,1,1,0,1.48,1,100,4,0,0,1,1.5,1,1,0,0,0.5,0,5,0,False
673,0,0,1,0,3,2,31,1,1,0,1.55,1,100,4,0,0,1,1.5,1,1,0,0,0.5,0,5,0,False
674,0,0,1,0,3,1,26,1,1,0,1.73,0,100,3,0,0,1,1.0,0,1,0,0,0.5,0,3,2,False
675,0,0,1,0,3,1,26,1,1,0,1.62,0,100,3,0,0,1,1.5,1,1,0,0,0.5,0,3,2,False
676,0,0,1,0,3,1,28,1,1,0,1.75,0,100,3,0,0,1,1.5,1,1,0,0,0.5,0,3,2,False
677,0,2,1,0,9,1,53,1,0,0,6.62,0,0,3,6,0,1,7.0,4,1,0,1,0.333333333333333,0,5,0,True
678,0,1,1,0,5,1,31,1,0,0,4.43,0,0,0,1,1,0,2.0,2,1,0,40,0.333333333333333,0,5,0,False
679,0,0,1,0,7,2,120,1,0,1,2.03,0,60,1,0,2,2,3.2,1,2,0,0,0.5,0,2,2,False
680,2,0,1,0,6,2,78,1,1,1,1.04,0,84,1,2,2,2,2.625,1,1,0,4,0.5,0,5,0,False
681,1,2,2,8,10,4,215,1,0,0,0.68,3,90,1,0,0,1,3.91666666666667,1,1,0,0,0.5,0,1,0,False
682,1,2,1,6,9,4,181,1,0,0,0.71,3,91,1,0,0,1,3.9,1,1,0,1,0.333333333333333,0,1,0,False
683,0,0,1,0,0,1,29,1,0,0,3.62,0,0,2,0,3,1,5.0,5,3,0,0,0.5,0,2,1,False
684,0,0,1,0,6,3,35,1,0,2,0.64,1,16,1,0,2,2,4.5,4,4,1,8,0.4,0,3,0,False
685,0,0,1,0,5,2,32,1,0,2,1.45,0,25,1,2,1,2,3.5,3,2,1,1,0.333333333333333,0,3,1,False
686,0,3,1,0,7,1,59,1,0,0,9.83,0,0,0,2,0,0,5.66666666666667,1,0,0,0,0.5,0,5,0,False
687,0,1,1,0,3,1,24,1,0,0,4.8,0,0,0,2,1,0,9.0,9,1,0,0,0.5,0,2,1,False
688,0,0,1,0,5,1,47,1,0,0,2.61,0,0,1,0,0,2,2.5,0,0,0,0,0.5,0,4,0,False
689,0,0,1,0,0,1,24,1,0,0,3.0,0,0,2,0,3,1,3.0,3,3,0,0,0.5,0,3,0,False
690,1,0,1,0,9,2,59,1,1,0,1.07,0,44,2,0,2,1,3.66666666666667,2,5,0,0,0.5,0,4,1,False
691,0,0,1,0,3,2,27,1,1,0,1.5,0,0,2,0,0,1,1.0,0,1,0,0,0.5,0,3,1,False
692,0,1,1,0,3,1,83,1,0,0,1.89,0,0,3,0,4,1,2.28571428571429,0,1,0,0,0.5,0,2,0,False
693,0,1,1,0,2,1,85,1,0,0,1.47,0,0,3,0,4,1,2.28571428571429,0,1,0,0,0.5,0,2,0,False
694,0,0,1,2,7,2,227,1,0,3,1.48,0,74,2,0,0,1,4.36363636363636,1,1,0,0,0.5,0,3,0,False
695,0,1,1,0,3,1,82,1,0,0,1.95,0,0,3,0,4,1,1.85714285714286,0,1,0,0,0.5,0,1,2,False
696,0,0,1,1,7,1,166,1,3,2,1.84,0,82,2,3,7,1,2.30769230769231,1,0,0,0,0.5,0,1,1,False
697,0,0,1,11,8,2,217,1,1,2,1.55,0,91,2,0,4,1,2.93333333333333,1,1,0,7,0.333333333333333,0,1,3,False
698,0,0,1,0,15,1,78,1,0,0,15.6,0,0,0,1,2,0,1.0,1,1,0,0,0.5,0,1,2,False
699,0,0,1,0,3,1,76,1,0,0,6.33,0,100,3,0,0,1,1.0,0,1,0,0,0.5,0,1,1,False
700,0,0,1,0,3,1,73,1,0,0,6.08,0,100,2,2,0,1,1.5,0,1,0,0,0.5,0,1,1,False
701,1,0,2,3,14,3,71,1,0,0,0.7,4,66,1,0,10,1,10.0,4,6,0,64,0.25,0,3,4,False
702,0,0,1,0,10,2,101,1,0,0,9.18,0,0,2,0,0,1,2.0,0,1,0,0,0.5,0,1,2,False
703,0,0,2,2,9,5,109,1,0,0,1.06,3,0,1,0,7,2,3.75,1,1,0,9,0.333333333333333,0,2,0,False
704,0,0,1,0,6,2,101,1,0,3,2.46,0,40,1,2,0,1,3.0,2,1,0,2,0.333333333333333,0,1,2,False
705,0,0,1,0,8,1,86,1,0,0,7.82,0,0,2,0,0,1,2.0,0,1,0,0,0.5,0,1,2,False
706,0,0,1,0,3,1,74,1,0,0,6.17,0,100,3,0,0,1,3.0,2,1,0,0,0.5,0,1,1,False
707,0,0,1,0,6,1,161,1,0,1,1.75,0,38,2,0,4,1,2.46153846153846,1,1,0,0,0.5,0,1,1,False
708,0,0,1,0,3,1,72,1,0,0,10.29,0,0,0,0,4,0,1.0,1,0,0,0,0.5,0,1,2,False
709,0,0,1,3,6,2,96,1,0,0,1.81,0,0,1,4,0,1,1.66666666666667,0,1,0,0,0.5,0,3,1,False
710,0,0,1,0,6,1,110,1,0,0,0.99,0,100,2,1,4,2,1.85714285714286,0,1,0,0,0.5,0,4,1,False
711,0,0,1,3,6,1,82,3,0,1,1.22,0,44,2,0,2,2,3.14285714285714,1,2,0,2,0.5,0,3,0,False
712,1,0,1,5,8,2,69,1,0,0,1.11,0,0,1,0,2,1,2.66666666666667,0,1,0,0,0.5,0,2,2,False
713,1,0,1,0,5,1,142,7,0,0,0.97,0,100,3,1,2,2,1.76190476190476,0,1,0,0,0.5,0,2,3,False
714,0,1,1,0,9,1,30,1,0,0,5.0,0,0,0,1,1,0,1.0,1,1,0,0,0.5,0,5,1,False
715,0,1,1,0,4,1,25,1,0,0,5.0,0,0,1,2,0,1,1.0,1,0,0,0,0.5,0,2,1,False
716,0,0,1,0,4,2,59,1,0,1,0.92,0,44,1,0,5,2,1.77777777777778,1,1,0,0,0.5,0,4,2,False
717,0,0,2,0,4,3,44,1,0,3,0.52,0,43,1,0,6,2,3.25,2,2,0,10,0.5,0,5,1,False
718,2,0,1,0,4,2,88,1,0,5,0.62,0,73,2,0,0,1,3.76923076923077,0,0,0,1,0.333333333333333,0,4,0,False
719,0,0,1,0,3,1,30,1,0,1,1.58,0,0,2,0,0,1,1.0,0,1,0,0,0.5,0,2,1,False
720,7,12,1,7,3,2,227,20,0,13,0.28,0,93,2,9,22,1,3.55223880597015,1,0,0,14,0.5,0,1,0,False
721,0,0,1,0,6,1,84,1,2,3,1.83,0,50,3,0,1,1,3.5,1,1,0,1,0.333333333333333,0,4,0,False
722,0,0,1,0,7,1,148,1,0,6,1.51,0,77,1,0,1,1,4.125,2,1,0,1,0.333333333333333,0,1,2,False
723,0,0,2,0,6,2,82,1,0,0,0.89,0,100,2,0,0,1,1.2,0,1,0,0,0.333333333333333,0,3,0,False
724,0,2,1,0,7,1,59,3,1,0,1.37,0,0,1,2,2,2,1.2,1,1,0,0,0.5,0,2,0,False
725,0,0,1,33,16,2,657,1,0,0,1.91,0,94,1,0,1,1,2.08823529411765,0,1,0,0,0.5,0,2,3,False
726,4,3,1,1,1,2,103,7,2,12,0.21,0,100,3,1,5,2,2.11428571428571,0,0,0,6,0.5,0,2,0,False
727,1,0,1,5,5,2,76,3,0,0,0.53,0,100,1,0,1,2,3.1,0,0,0,0,0.333333333333333,0,1,0,False
728,0,0,1,0,3,1,55,1,0,1,1.12,0,18,2,0,1,1,2.0,0,0,0,0,0.5,0,2,1,False
729,0,0,1,0,5,1,115,1,3,3,1.69,0,69,2,1,0,1,2.25,0,0,0,1,0.333333333333333,0,3,0,False
730,1,0,1,0,4,3,167,2,1,7,0.42,0,76,2,0,4,1,3.51515151515152,0,1,0,10,0.5,0,1,0,False
731,4,7,1,0,4,2,204,3,1,23,0.37,0,80,2,0,5,1,4.29268292682927,0,1,0,3,0.333333333333333,0,1,0,False
732,0,0,1,0,3,1,30,1,0,0,1.76,0,0,1,0,2,2,1.0,1,2,0,0,0.5,0,3,0,False
733,0,0,1,0,4,2,37,1,0,1,0.8,0,62,2,0,1,1,4.0,1,1,0,0,0.5,0,1,0,False
734,2,0,1,0,8,2,102,1,0,4,0.87,1,70,2,0,1,1,5.11111111111111,2,1,0,1,0.333333333333333,0,2,2,False
735,2,0,2,12,7,2,230,1,0,0,1.39,0,98,2,0,2,1,5.09523809523809,2,1,0,0,0.5,0,1,4,False
736,1,0,1,4,7,2,56,1,0,0,1.44,0,0,1,0,5,1,6.4,0,1,0,93,0.428571428571429,0,1,0,True
737,0,0,2,1,7,2,49,1,0,0,1.11,1,66,2,11,0,1,5.66666666666667,0,3,0,2,0.333333333333333,0,1,0,True
738,3,1,3,25,8,4,351,6,4,3,0.43,0,90,2,2,12,2,5.29411764705882,0,1,0,35,0.230769230769231,0,5,1,True
739,1,0,1,2,4,1,49,1,0,1,1.4,0,66,1,0,1,2,3.16666666666667,1,1,0,0,0.5,0,3,1,False
740,1,0,1,6,10,2,92,1,0,0,1.21,0,0,1,0,3,1,3.0,0,1,0,0,0.5,0,3,1,False
741,0,0,1,1,7,1,28,1,0,0,3.5,0,0,1,0,0,1,5.0,5,1,0,0,0.5,0,4,1,False
742,8,6,1,9,3,3,215,10,0,11,0.3,0,75,1,7,14,2,4.20454545454545,0,0,0,119,0.266666666666667,0,3,3,True
743,0,0,4,0,7,4,33,1,0,2,0.69,0,33,1,0,3,2,6.5,4,3,0,0,0.5,0,3,2,False
744,0,0,1,0,1,3,31,1,4,2,0.27,0,75,1,6,3,2,5.125,0,1,0,6,0.25,0,2,1,False
745,6,1,2,0,2,3,51,5,0,13,0.21,2,83,2,10,12,2,3.30769230769231,0,0,0,6,0.2,0,2,2,False
746,0,0,1,0,1,1,21,1,1,0,0.54,0,0,2,0,2,1,1.2,0,1,0,2,0.333333333333333,0,2,0,False
747,0,0,1,0,2,1,21,1,0,0,1.75,0,0,3,0,0,1,1.0,0,1,0,0,0.5,0,1,1,False
748,0,5,1,0,4,1,36,1,0,0,3.6,0,0,0,1,0,0,1.0,1,1,0,0,0.5,0,2,0,False
749,0,0,1,0,1,2,22,1,1,1,0.31,1,83,2,0,2,1,1.33333333333333,0,1,0,3,0.25,0,2,0,False
750,0,0,1,0,0,1,20,1,1,0,0.74,0,0,2,0,0,1,0.8,0,1,0,0,0.5,0,1,1,False
751,0,0,1,0,1,1,21,1,1,0,0.54,0,0,2,0,2,1,1.2,0,1,0,2,0.333333333333333,0,2,0,False
752,0,0,1,0,1,2,22,1,1,1,0.26,2,80,2,1,4,1,2.2,0,1,0,3,0.25,0,2,2,False
753,0,0,1,0,3,1,24,1,1,0,3.0,0,0,2,0,2,1,1.0,1,1,0,0,0.5,0,4,0,False
754,0,1,1,0,3,1,24,1,0,0,4.8,0,0,1,5,0,1,2.0,2,0,0,0,0.5,0,4,1,False
755,0,0,0,0,0,0,22,1,0,0,5.5,0,0,0,1,0,0,0.0,0,0,0,0,0.5,0,4,1,False
756,0,0,1,0,6,1,49,1,1,1,1.96,0,25,1,1,1,1,2.5,1,0,0,0,0.5,0,3,1,False
757,0,0,1,0,7,1,43,1,0,0,2.26,0,100,3,0,0,1,1.33333333333333,0,2,0,0,0.5,0,1,0,False
758,0,0,1,0,7,1,57,1,0,0,2.04,0,100,3,0,0,1,1.8,1,2,0,0,0.5,0,2,3,False
759,0,1,1,0,6,2,50,1,0,1,1.47,0,75,2,3,2,1,7.0,0,2,0,0,0.5,0,3,1,False
760,0,0,1,0,3,1,25,1,0,0,2.78,0,100,2,0,0,1,1.0,1,1,0,0,0.5,0,4,1,False
761,0,0,1,0,3,1,24,1,0,0,2.67,0,100,2,0,0,1,1.0,1,1,0,0,0.5,0,4,1,False
762,0,0,1,0,8,1,79,1,0,1,2.08,0,78,3,0,0,1,3.0,1,2,0,0,0.5,0,4,0,False
763,2,0,1,0,7,2,171,1,0,3,1.19,0,98,1,2,1,2,3.54545454545455,1,2,0,0,0.5,0,2,4,False
764,0,0,1,0,4,1,46,1,0,0,1.77,0,100,2,0,0,1,1.0,0,2,0,0,0.5,0,4,1,False
765,0,0,1,0,7,1,39,1,0,0,3.55,0,0,3,0,1,1,4.0,4,2,0,0,0.5,0,4,1,False
766,0,0,1,0,5,1,45,1,0,0,1.61,0,66,2,0,3,1,2.25,2,2,0,0,0.5,0,3,2,False
767,0,0,1,0,10,2,55,1,0,3,1.53,1,33,2,1,2,1,3.33333333333333,2,1,0,0,0.5,0,4,1,False
768,0,0,1,0,6,1,76,1,1,4,1.62,0,57,1,7,1,1,6.71428571428571,2,1,0,0,0.5,0,4,1,False
769,0,0,1,0,6,1,46,1,0,0,1.59,0,66,2,0,3,1,3.33333333333333,3,2,0,0,0.5,0,3,2,False
770,0,0,1,0,8,1,58,1,0,2,1.71,0,66,2,0,3,1,5.0,4,2,0,2,0.333333333333333,0,5,0,False
771,0,0,1,0,5,1,39,1,0,0,2.29,0,50,2,0,2,1,1.5,1,2,0,0,0.5,0,4,2,False
772,0,0,1,0,3,2,41,1,1,2,0.63,0,50,1,7,4,2,2.4,2,1,0,0,0.333333333333333,0,5,1,False
773,0,0,1,0,3,1,50,1,1,2,0.91,0,75,2,4,2,1,2.5,0,0,0,0,0.5,0,3,1,False
774,0,0,1,0,4,2,63,1,0,2,0.78,0,66,2,0,3,2,1.66666666666667,0,1,0,2,0.25,0,5,0,False
775,0,1,1,0,3,1,27,1,0,0,5.4,0,0,0,2,0,0,1.0,1,1,0,0,0.5,0,2,1,False
776,0,6,1,0,6,1,69,1,0,0,4.06,0,0,2,8,1,2,7.0,4,0,0,3,0.25,0,5,1,False
777,0,2,1,0,4,1,31,1,0,0,4.43,0,0,3,1,0,1,0.0,0,0,0,0,0.5,0,2,2,False
778,0,0,1,0,5,2,61,1,0,3,1.45,0,33,1,0,1,2,2.75,0,0,0,0,0.5,0,1,1,False
779,0,0,1,0,13,1,48,1,0,0,5.33,0,0,0,1,1,0,5.5,2,1,0,13,0.333333333333333,0,5,1,False
780,0,0,2,0,5,2,75,1,0,5,1.07,1,64,1,0,1,2,2.4,0,0,0,0,0.5,0,1,1,False
781,0,0,1,0,4,1,33,1,0,0,1.94,0,0,2,0,2,1,1.0,0,1,0,0,0.5,0,2,0,False
782,0,0,3,0,7,3,83,1,0,6,1.05,1,63,1,0,4,2,3.6,0,0,0,2,0.5,0,2,0,False
783,0,0,2,1,6,3,92,1,2,1,0.98,1,71,1,2,6,2,3.85714285714286,1,1,0,38,0.5,0,2,0,False
784,0,0,2,0,4,2,63,1,0,4,1.47,0,50,1,0,0,2,2.25,0,0,0,0,0.5,0,1,1,False
785,0,0,1,0,1,1,36,1,0,1,0.86,0,50,2,0,7,1,1.5,1,1,0,0,0.333333333333333,0,1,0,False
786,0,0,1,0,5,1,44,1,0,0,2.1,0,100,2,0,0,1,1.75,0,1,0,0,0.5,0,4,1,False
787,0,0,1,0,4,1,59,1,1,1,1.34,0,68,3,0,2,1,1.375,0,1,0,1,0.333333333333333,0,6,0,False
788,0,0,1,0,4,1,50,1,1,1,1.61,0,66,3,0,0,1,1.33333333333333,0,2,0,0,0.5,0,5,0,False
789,1,0,1,0,5,3,82,1,0,6,0.38,0,73,2,0,4,2,3.0,1,1,0,4,0.5,0,4,2,False
790,0,0,1,0,1,1,36,1,0,2,0.69,0,83,2,0,5,1,1.16666666666667,0,1,0,11,0.666666666666667,0,1,0,True
791,0,0,1,0,4,2,66,1,1,1,0.8,0,78,2,0,3,1,1.14285714285714,0,0,0,0,0.5,0,1,0,False
792,0,0,1,0,1,2,53,1,0,1,0.73,0,77,2,0,4,1,1.16666666666667,0,0,0,3,0.5,0,1,0,False
793,0,0,1,0,7,2,108,1,0,0,1.64,1,0,1,1,2,3,2.6,0,1,0,0,0.5,0,3,2,False
794,2,2,2,2,18,3,1071,1,0,2,1.59,0,74,1,0,0,3,8.25,1,1,0,0,0.5,0,1,5,False
795,1,0,1,0,3,1,26,1,0,0,2.89,0,100,1,0,0,1,0.0,0,1,0,0,0.5,0,2,1,False
796,0,0,1,1,8,1,63,1,1,1,2.1,0,19,2,1,1,1,3.8,1,1,0,0,0.5,0,6,1,False
797,1,0,1,1,9,2,57,1,1,1,2.38,0,33,2,0,1,1,3.33333333333333,2,3,0,0,0.5,0,4,1,False
798,0,0,1,0,0,1,27,1,0,0,3.38,0,0,3,0,0,1,1.0,1,3,0,0,0.5,0,4,1,False
799,0,0,2,0,11,2,76,1,1,2,1.27,2,37,1,2,0,1,4.5,1,1,0,0,0.5,0,4,1,False
800,0,2,1,0,3,1,27,1,0,0,5.4,0,0,0,1,0,0,3.0,3,1,0,0,0.5,0,4,1,False
801,0,3,1,0,4,1,38,1,0,0,5.43,0,0,0,1,1,0,0.0,0,1,0,0,0.5,0,4,1,False
802,0,0,12,1,9,20,39,1,0,0,0.41,8,0,1,0,0,1,8.0,8,6,3,13,0.5,0,2,0,True
803,0,0,1,8,6,1,113,1,0,1,1.33,0,89,1,0,2,1,3.07692307692308,1,1,0,1,0.333333333333333,0,5,1,False
804,1,0,1,0,4,2,60,1,0,3,0.87,0,33,1,0,0,1,5.875,1,1,0,0,0.333333333333333,0,2,2,False
805,0,0,1,7,5,1,186,2,0,3,1.18,0,81,2,0,2,2,4.04,1,1,0,0,0.5,0,2,3,False
806,5,0,2,32,10,4,388,2,0,0,0.5,1,97,1,0,3,2,7.14705882352941,0,1,0,9,0.333333333333333,0,4,2,True
807,0,0,1,10,7,2,371,1,2,2,1.21,0,73,1,1,5,2,2.78723404255319,1,1,0,0,0.5,0,1,4,False
808,0,0,1,0,7,1,35,1,0,0,2.5,0,100,4,0,0,1,7.5,6,2,0,0,0.5,0,4,1,False
809,8,0,1,0,8,2,463,8,0,0,0.79,0,100,3,1,44,2,3.77777777777778,0,1,0,202,0.238095238095238,3,6,2,True
810,0,0,1,0,3,1,42,2,0,2,1.24,0,100,6,0,3,1,1.6,1,1,0,2,0.25,0,5,0,False
811,0,0,1,0,4,1,26,1,0,0,2.36,0,50,5,0,1,1,4.0,4,3,0,0,0.5,0,3,0,False
812,3,0,1,1,5,2,69,1,2,1,0.7,0,75,1,0,3,1,1.75,1,1,0,0,0.5,0,2,2,False
813,12,0,1,0,5,2,219,8,10,8,0.52,0,78,2,2,19,2,4.24242424242424,1,0,0,50,0.4,0,5,2,False
814,0,1,1,0,5,1,26,1,0,0,3.71,0,0,3,19,1,1,1.0,1,1,0,0,0.5,0,3,2,False
815,2,2,1,2,2,1,32,1,0,2,0.97,0,61,1,0,0,1,3.83333333333333,1,1,0,0,0.5,0,3,0,False
816,1,0,1,1,10,4,150,1,0,3,0.67,3,63,1,0,6,1,4.90909090909091,2,2,0,3,0.333333333333333,0,2,2,False
817,0,1,1,0,8,1,29,1,0,0,4.14,0,0,3,1,1,1,1.0,1,1,0,0,0.5,0,3,1,False
818,1,0,1,0,6,1,299,3,2,0,1.89,0,100,3,1,13,2,4.2962962962963,0,1,0,291,0.333333333333333,0,1,0,False
819,0,0,1,4,5,2,54,3,0,3,0.67,1,0,1,0,4,2,4.6,2,2,0,30,0.25,0,3,1,False
820,0,1,1,0,6,1,27,1,0,0,4.5,0,0,0,1,0,0,2.0,2,0,0,2,0.666666666666667,0,5,0,False
821,0,0,0,0,0,0,21,1,0,0,5.25,0,0,1,0,0,1,0.0,0,0,0,0,0.5,0,4,1,False
822,0,0,1,0,7,2,102,2,1,6,1.01,1,66,1,0,4,2,2.88888888888889,1,1,0,11,0.5,0,4,2,False
823,0,1,1,0,5,1,57,1,0,0,1.43,0,83,3,2,0,1,2.66666666666667,0,2,0,0,0.5,0,3,1,False
824,0,1,1,0,4,1,31,1,0,0,2.38,0,0,2,2,0,1,13.5,3,1,0,0,0.5,0,4,1,False
825,1,0,1,16,7,2,273,1,1,0,1.36,0,99,3,0,4,1,3.66666666666667,1,2,0,2,0.666666666666667,0,1,4,False
826,0,1,1,0,3,1,27,1,0,0,5.4,0,0,0,2,1,0,2.0,2,1,0,0,0.5,0,5,0,False
827,1,0,1,11,7,1,288,1,0,0,1.43,0,97,4,0,2,1,3.37837837837838,0,2,0,0,0.5,0,1,4,False
828,2,0,1,4,6,1,127,2,0,2,1.84,0,50,1,0,6,2,2.61538461538462,0,1,0,0,0.5,0,2,2,False
829,0,0,2,0,5,2,49,1,0,1,1.29,1,33,1,0,3,1,2.66666666666667,0,3,0,0,0.5,0,4,0,False
830,4,1,1,11,7,1,217,2,0,0,1.34,0,100,4,0,3,1,2.54545454545455,0,1,0,2,0.333333333333333,0,2,4,True
831,1,0,1,1,9,2,293,1,2,8,0.97,0,89,1,0,5,2,2.18181818181818,0,1,0,4,0.333333333333333,0,1,3,False
832,0,0,1,0,9,1,118,1,0,2,3.19,0,61,1,0,2,2,2.14285714285714,1,1,0,0,0.5,0,2,1,False
833,0,15,1,0,8,1,167,1,0,0,6.68,0,0,3,1,0,1,1.0,0,0,0,0,0.5,0,2,1,False
834,0,1,1,0,17,1,42,1,0,0,8.4,0,0,0,1,1,0,1.0,1,1,0,0,0.5,0,2,1,False
835,0,0,1,0,6,1,68,1,0,1,3.09,0,25,2,1,1,1,1.25,1,1,0,0,0.5,0,2,1,False
836,0,0,1,1,9,2,282,4,6,2,0.88,0,100,3,1,9,1,2.65,0,0,0,1,0.333333333333333,0,1,3,False
837,0,0,1,0,5,1,31,1,0,0,2.58,0,100,2,3,0,1,4.5,3,1,0,0,0.333333333333333,0,2,2,False
838,0,0,2,1,13,3,439,3,2,9,1.23,0,100,2,0,2,1,4.25,0,1,0,0,0.5,0,2,2,False
839,5,0,2,0,10,3,156,1,0,6,0.98,0,71,1,0,0,1,4.54545454545455,1,1,0,0,0.5,0,1,2,False
840,0,3,1,0,6,1,43,1,0,0,4.78,0,0,0,1,0,0,1.33333333333333,1,1,0,0,0.5,0,2,2,False
